date,sec_mul,ret_floating,ret_fixed,ret_currency,sec_bottom_floating
5/10/2013,0,0.000301822,0.004288506,0.000521154,9888.264287
5/17/2013,1,-0.005356225,0.005334898,0.000521154,9897.7631
5/24/2013,3.05913128,0.020263257,0.001546641,0.000521154,9907.261913
5/31/2013,3.085733503,-0.003494715,0.000675904,0.000521154,9916.760726
6/7/2013,3.087653263,0.003250612,0.005033737,0.000521154,9926.259539
6/14/2013,3.077168081,0.000272338,0.0045088,0.000521154,9935.758352
6/21/2013,3.089161392,-0.012496351,0.015573394,0.000521154,9945.257165
6/28/2013,3.103034573,0.040098072,-0.00969249,0.000521154,9954.755978
7/5/2013,3.098596632,-0.000351795,0.002283219,0.000521154,9964.254791
7/12/2013,3.139118225,-0.001048331,-0.005169511,0.000521154,9973.753604
7/19/2013,3.157899245,0.015529071,0.009522937,0.000521154,9983.252417
7/26/2013,3.158318432,0.002905419,0.006102381,0.000521154,9992.75123
1/17/1900,3.182580834,-0.00597072,0.00235225,0.000521154,10002.25004
8/9/2013,3.19259445,0.004544686,0.00224906,0.000521154,10011.74886
8/16/2013,3.206594325,0.011205301,0.003412806,0.000521154,10021.24767
8/23/2013,3.190296426,-0.005293459,-0.003412806,0.000521154,10030.74648
8/30/2013,3.223727299,-0.008240619,0.004288506,0.000521154,10040.24529
9/6/2013,3.200652684,-0.010095659,0.005334898,0.000521154,10049.74411
9/13/2013,3.231093256,-0.002909694,0.001546641,0.000521154,10059.24292
9/18/2013,3.217479128,0.003781465,0.000675904,0.000521154,10068.74173
9/27/2013,3.239640173,-0.003726088,0.003180266,0.000521154,10078.24055
9/30/2013,3.279714919,-0.000387593,-0.000481209,0.000521154,10087.73936
10/11/2013,3.298680311,-0.009825359,0.003363609,0.000521154,10097.23817
10/18/2013,3.295648486,0.000918317,0.00239567,0.000521154,10106.73699
10/25/2013,3.308631374,-0.001124319,0.008577199,0.000521154,10116.2358
11/1/2013,3.233060576,0.000966285,0.003504953,0.000521154,10125.73461
11/8/2013,1,0.002431693,-0.001230071,0.000521154,10135.23342
11/15/2013,1,-0.001061245,9.47E-05,0.000521154,10144.73224
11/22/2013,3.261425021,-0.001277678,-0.000757648,0.000521154,10154.23105
11/29/2013,3.278060494,-8.91359E-05,0.002176691,0.000521154,10163.72986
12/6/2013,3.317509609,7.81919E-05,0.000472567,0.000521154,10173.22868
12/13/2013,3.282883593,0.003467355,-0.000283514,0.000521154,10182.72749
12/20/2013,3.307920653,-0.006945707,-0.003503294,0.000521154,10192.2263
12/27/2013,3.275838128,0.001984582,0.002557667,0.000521154,10201.72511
1/3/2014,3.333441529,0.002957055,0.002268003,0.000521154,10211.22393
1/10/2014,3.347821882,0.010197432,0.001414894,0.000521154,10220.72274
1/17/2014,3.348793113,0.002837895,0.001883417,0.000521154,10230.22155
1/24/2014,3.36704953,-0.003294935,-0.001600678,0.000521154,10239.72037
1/30/2014,3.416089653,0.005374677,0.001412496,0.000521154,10249.21918
2/7/2014,3.416089653,-0.000151607,0.001034564,0.000521154,10258.71799
2/14/2014,3.460630596,-0.00247838,-0.000376081,0.000521154,10268.21681
2/21/2014,3.463729365,0.001520081,-0.000300075,0.000521154,10277.71562
2/28/2014,3.510228773,0.00234366,0.00119976,0.000521154,10287.21443
3/7/2014,3.470960019,0.001734249,-0.00019986,0.000521154,10296.71324
3/14/2014,3.484547578,0.000971926,-0.009842401,0.000521154,10306.21206
3/21/2014,3.476410728,-0.007865382,0.005033737,0.000521154,10315.71087
3/28/2014,1,2.44528E-05,0.0045088,0.000521154,10325.20968
4/4/2014,1,0.000317923,0.015573394,0.000521154,10334.7085
4/11/2014,1,0.000452711,-0.00969249,0.000521154,10344.20731
4/18/2014,1,0.002165189,0.002283219,0.000521154,10353.70612
4/25/2014,1,0.000499411,-0.005169511,0.000521154,10363.20493
4/30/2014,1,0.001772825,0.009522937,0.000521154,10372.70375
5/9/2014,1,0.003549802,0.006102381,0.000521154,10382.20256
5/16/2014,1,0.000211892,0.00235225,0.000521154,10391.70137
5/23/2014,1,0.00267321,0.00224906,0.000521154,10401.20019
5/30/2014,1,0.003388786,0.003412806,0.000521154,10410.699
6/6/2014,3.400292198,-0.000161385,-0.003412806,0.000521154,10420.19781
6/13/2014,3.407971511,0.01790471,0.004288506,0.000521154,10429.69663
6/20/2014,3.433319702,-0.001696176,0.005334898,0.000521154,10439.19544
6/27/2014,3.400415363,0.006134335,0.001546641,0.000521154,10448.69425
7/4/2014,3.41091682,0.002785513,0.000675904,0.000521154,10458.19306
7/11/2014,3.437119191,0.003365164,0.003180266,0.000521154,10467.69188
7/18/2014,3.420525079,0.006216489,-0.000481209,0.000521154,10477.19069
7/25/2014,3.41659456,-3.23444E-05,0.003363609,0.000521154,10486.6895
8/1/2014,3.424845398,0.00173865,0.00239567,0.000521154,10496.18832
8/8/2014,3.442866777,0.00052344,0.008577199,0.000521154,10505.68713
8/15/2014,3.469965497,0.004403332,0.003504953,0.000521154,10515.18594
8/22/2014,3.473620257,-0.002024363,-0.001230071,0.000521154,10524.68476
8/29/2014,3.497491034,0.00074055,9.47E-05,0.000521154,10534.18357
9/5/2014,3.520044005,0.003513861,-0.000757648,0.000521154,10543.68238
9/12/2014,3.577139862,-0.001831194,0.002176691,0.000521154,10553.18119
9/19/2014,3.583349396,-0.000982129,0.000472567,0.000521154,10562.68001
9/26/2014,3.608697241,-0.00104857,-0.000283514,0.000521154,10572.17882
9/30/2014,3.627652029,-0.000226899,-0.003503294,0.000521154,10581.67763
10/10/2014,3.64879381,0.000165837,0.002557667,0.000521154,10591.17645
10/17/2014,3.62603878,-0.000294003,0.002268003,0.000521154,10600.67526
10/24/2014,3.61789962,-6.55418E-05,0.001414894,0.000521154,10610.17407
10/31/2014,3.634417487,-0.000457524,0.001883417,0.000521154,10619.67288
11/7/2014,3.65424235,3.3147E-05,-0.001600678,0.000521154,10629.1717
11/14/2014,3.634319824,0.000252004,0.001412496,0.000521154,10638.67051
11/21/2014,3.635532303,3.22831E-05,0.001034564,0.000521154,10648.16932
11/28/2014,3.659173452,-0.000498318,-0.000376081,0.000521154,10657.66814
12/5/2014,3.709646616,-0.000723944,-0.000300075,0.000521154,10667.16695
12/12/2014,3.783032677,-2.08133E-05,0.00119976,0.000521154,10676.66576
12/19/2014,3.758214712,-0.000101224,-0.00019986,0.000521154,10686.16458
12/26/2014,3.809978893,0.000388152,-0.009842401,0.000521154,10695.66339
12/31/2014,3.796262973,-7.87638E-05,0.005033737,0.000521154,10705.1622
1/9/2015,3.796488528,0.001551247,0.0045088,0.000521154,10714.66101
1/16/2015,3.812318741,-4.25656E-05,0.015573394,0.000521154,10724.15983
1/23/2015,3.872581042,-1.62604E-05,-0.00969249,0.000521154,10733.65864
1/30/2015,3.873861799,0.002887691,0.002283219,0.000521154,10743.15745
2/6/2015,3.871318045,-0.000136658,-0.005169511,0.000521154,10752.65627
2/13/2015,3.862988272,-0.002924335,0.009522937,0.000521154,10762.15508
2/17/2015,3.949504297,-0.01040953,0.006102381,0.000521154,10771.65389
2/27/2015,3.988987374,-0.004541686,0.00235225,0.000521154,10781.15271
3/6/2015,3.984655784,-7.67586E-05,0.00224906,0.000521154,10790.65152
3/13/2015,3.985883637,-0.003047921,0.003412806,0.000521154,10800.15033
3/20/2015,4.067685098,0.004578904,-0.003412806,0.000521154,10809.64914
3/27/2015,4.152718921,0.005374568,0.004288506,0.000521154,10819.14796
4/3/2015,4.222545166,0.003030993,0.005334898,0.000521154,10828.64677
4/10/2015,4.30146495,-0.001873862,0.001546641,0.000521154,10838.14558
4/17/2015,4.366164239,-0.00816754,0.000675904,0.000521154,10847.6444
4/24/2015,4.341999538,0.010319432,0.003180266,0.000521154,10857.14321
4/30/2015,4.4145513,0.003151626,-0.000481209,0.000521154,10866.64202
5/8/2015,4.506348435,0.004619318,0.003363609,0.000521154,10876.14083
5/15/2015,4.55295225,-0.003396762,-0.000300075,0.000521154,10885.63965
5/22/2015,4.657210116,0.00333837,0.00119976,0.000521154,10895.13846
5/29/2015,4.777768293,-0.000605384,-0.00019986,0.000521154,10904.63727
6/5/2015,4.851535989,0.00032188,-0.009842401,0.000521154,10914.13609
6/12/2015,4.918361752,0.001872755,0.005033737,0.000521154,10923.6349
6/19/2015,4.975956525,0.002488106,0.0045088,0.000521154,10933.13371
6/26/2015,4.862809794,-0.00057915,0.015573394,0.000521154,10942.63253
7/3/2015,4.777769301,0.007164606,-0.00969249,0.000521154,10952.13134
7/10/2015,1,0.00088708,0.002283219,0.000521154,10961.63015
7/17/2015,1,0.001305984,-0.005169511,0.000521154,10971.12896
7/24/2015,1,0.001129956,0.009522937,0.000521154,10980.62778
