,money
2008-06-06,0.00065869953891
2008-06-13,0.00065826593944
2008-06-20,0.000657832910441
2008-06-27,0.000657400450789
2008-07-04,0.000563115908025
2008-07-11,0.000562798986962
2008-07-18,0.000656229492828
2008-07-25,0.000562113546937
2008-08-01,0.000468164794007
2008-08-08,0.00102948058025
2008-08-15,0.00065445026178
2008-08-22,0.000654022236756
2008-08-29,0.000653594771242
2008-09-05,0.000559858169264
2008-09-12,0.000652802387392
2008-09-19,0.000559179869525
2008-09-26,0.000652011922504
2008-10-03,0.0
2008-10-10,0.00167550963418
2008-10-17,0.00148685066444
2008-10-24,0.000742321610838
2008-10-31,0.000649049605934
2008-11-07,0.00194588584136
2008-11-14,0.00258947563118
2008-11-21,0.000461212065308
2008-11-28,0.000829799004241
2008-12-05,0.00129067945054
2008-12-12,0.000920725531719
2008-12-19,0.00101186643363
2008-12-26,0.000735158978129
2008-12-31,0.0
2009-01-02,0.00137741046832
2009-01-09,0.000183402109124
2009-01-16,0.000183368478959
2009-01-23,0.000183334861124
2009-01-30,0.0
2009-02-06,0.000366602511227
2009-02-13,0.00100778744847
2009-02-20,0.000274574409665
2009-02-27,0.000182999359502
2009-03-06,0.000182965876864
2009-03-13,0.000365864812952
2009-03-20,0.000548596507269
2009-03-27,0.000274147857078
2009-04-03,0.000274072720629
2009-04-10,0.000182665083569
2009-04-17,0.00018263172313
2009-04-24,0.000365196749749
2009-04-30,0.0
2009-05-01,9.1265857443e-05
2009-05-08,0.000182515057492
2009-05-15,0.000273722627737
2009-05-22,0.000272801673184
2009-05-27,0.0
2009-05-29,0.000181818181818
2009-06-05,0.000454462824941
2009-06-12,0.000363405105842
2009-06-19,0.000363273090546
2009-06-26,0.00036314117113
2009-07-03,0.000453761684363
2009-07-10,0.000272133526851
2009-07-17,0.000453432483903
2009-07-24,0.000271936185642
2009-07-31,0.000453103760761
2009-08-07,0.00036231884058
2009-08-14,0.00045273451648
2009-08-21,0.000271517784415
2009-08-28,0.000180962721679
2009-09-04,0.000271394970146
2009-09-11,0.000633083114769
2009-09-18,0.000180766449747
2009-09-25,0.000271100668715
2009-09-30,0.0
2009-10-02,0.000271027193062
2009-10-09,0.000361271676301
2009-10-16,0.000361141206212
2009-10-23,0.000451263537906
2009-10-30,0.000360847992783
2009-11-06,0.000272331154684
2009-11-13,0.000181504673745
2009-11-20,0.000272207603666
2009-11-27,0.000453555878084
2009-12-04,0.000272010155046
2009-12-11,0.000362581580856
2009-12-18,0.000271837622327
2009-12-25,0.000271763746716
2009-12-31,0.0
2010-01-01,0.000633943126245
2010-01-08,0.000271517784415
2010-01-15,0.000271444082519
2010-01-22,0.000271370420624
2010-01-29,0.000904322662326
2010-02-05,0.000632453921214
2010-02-12,0.000270880361174
2010-02-19,0.0
2010-02-26,0.000451345008124
2010-03-05,0.000270684832627
2010-03-12,0.00018040772145
2010-03-19,0.000270562770563
2010-03-26,0.000270489586151
2010-04-02,0.000360555255093
2010-04-09,0.000270318976392
2010-04-16,0.000270245923791
2010-04-23,0.000270172910663
2010-04-30,0.000266975171309
2010-05-07,0.000355871886121
2010-05-14,0.000266808964781
2010-05-21,0.000355650395661
2010-05-28,0.000355523953426
2010-06-04,0.000355397601066
2010-06-11,0.000355271338485
2010-06-18,0.000355145165586
2010-06-25,0.000355019082276
2010-07-02,0.000443616360571
2010-07-09,0.000443419652359
2010-07-16,0.000443223118518
2010-07-23,0.000354421407053
2010-07-30,0.000354295837024
2010-08-06,0.000354170355941
2010-08-13,0.00035404496371
2010-08-20,0.000619359405415
2010-08-27,0.000353700592449
2010-09-03,0.000972332714576
2010-09-10,0.000529848110208
2010-09-17,0.000353045013239
2010-09-21,0.0
2010-09-24,0.000264690312334
2010-09-30,0.0
2010-10-01,0.000529240539825
2010-10-08,0.000528960592436
2010-10-15,0.000196425063838
2010-10-22,0.00019638648861
2010-10-29,0.000196347928529
2010-11-05,0.000196309383589
2010-11-12,0.000294406280667
2010-11-19,0.000490532718532
2010-11-26,0.000294175328496
2010-12-03,0.000294088814822
2010-12-10,0.000294002352019
2010-12-17,0.000391887920055
2010-12-24,0.00127313681324
2010-12-31,0.000391236306729
2011-01-07,0.00146656237779
2011-01-14,0.00029288294445
2011-01-21,0.000292797189147
2011-01-28,0.000780563957459
2011-02-01,0.0
2011-02-04,0.000292483182217
2011-02-11,0.000682261208577
2011-02-18,0.00029219830525
2011-02-25,0.00243427458617
2011-03-04,0.000388538125303
2011-03-11,0.00019419361103
2011-03-18,0.00029123386079
2011-03-25,0.000291149068323
2011-04-01,0.00145532162608
2011-04-08,0.000670498084291
2011-04-15,0.000765770077534
2011-04-22,0.000669536107126
2011-04-29,0.000669088128465
2011-05-06,0.00076416085586
2011-05-13,0.000763577359931
2011-05-20,0.00066762041011
2011-05-27,0.000762485703393
2011-06-03,0.000761904761905
2011-06-10,0.000761324704987
2011-06-17,0.00076074553062
2011-06-24,0.000855188141391
2011-07-01,0.000854457419539
2011-07-08,0.000853727945361
2011-07-15,0.000852999715667
2011-07-22,0.000852272727273
2011-07-29,0.000946163307787
2011-08-05,0.000850742036109
2011-08-12,0.000850018889309
2011-08-19,0.000660564310654
2011-08-26,0.000754432289702
2011-09-02,0.00103656238221
2011-09-09,0.000658947566601
2011-09-16,0.000564440263406
2011-09-23,0.000752162467093
2011-09-30,0.000845546786922
2011-10-07,0.0
2011-10-14,0.00178353515442
2011-10-21,0.000937031484258
2011-10-28,0.000936154278225
2011-11-04,0.000841750841751
2011-11-11,0.000841042893188
2011-11-18,0.00102707749767
2011-11-25,0.00102602369182
2011-12-02,0.00102497204622
2011-12-09,0.00102392255422
2011-12-16,0.000929886553841
2011-12-23,0.000929022668153
2011-12-30,0.00102097642473
2012-01-06,0.000927213722763
2012-01-13,0.000833719314498
2012-01-20,0.0010181414291
2012-01-27,0.0
2012-02-03,0.00194174757282
2012-02-10,0.00101513473606
2012-02-17,0.00110629667189
2012-02-24,0.00119716364306
2012-03-02,0.000827814569537
2012-03-09,0.000919033177098
2012-03-16,0.0010100082637
2012-03-23,0.000917262887544
