,sharpe,jensen,sortino,ppw,stability
213008.OF,-0.23504494262,0.00102008831122,-0.0305369033934,0.00151168837108,
110029.OF,-0.226747019443,0.00110945323783,-0.0288031373796,0.00101504904389,50.0
257020.OF,-0.00385897934578,0.00184673317117,0.00343694240177,0.00178472469576,48.0
379010.OF,-0.0374741848415,0.00199757443269,-0.00216900921398,0.00197783862638,53.0
070022.OF,-0.212210792657,0.000997434420143,-0.0259558124099,0.000780686795163,48.0
162212.OF,0.0768246185477,0.00188724056574,0.0149548592782,0.0018719563427,52.0
660001.OF,-0.0166339053373,0.00199800816037,0.00114003951912,0.00182259543269,51.0
398041.OF,-0.488794342577,0.00025581120456,-0.0642848501699,,
519674.OF,0.211087136524,0.00238033255568,0.0349962796722,0.00225364412348,51.0
620006.OF,-0.107548572564,0.00139937886973,-0.0117334342831,0.00120592279416,50.0
360006.OF,-0.622818808394,,,,
213001.OF,-0.596891111825,,,,
360007.OF,-0.455000093358,0.000451021794111,-0.0629321325551,0.00033906654485,50.0
180013.OF,-1.15212608244,,,,54.0
070002.OF,0.093305268856,0.00199139147577,0.0179827144193,0.00197202085466,52.0
162605.OF,-0.384744968923,0.000624113301122,-0.0534659775097,0.000340429386576,51.0
410009.OF,-0.951875281539,,,,
240002.OF,-0.365703509731,0.000663461442571,-0.0489793586299,0.000722460054382,51.0
040004.OF,-0.667197427068,,,,
290005.OF,-0.57148612936,,,,50.0
161609.OF,-0.491541489876,0.000277035368212,-0.0654897069631,0.000124030688593,
580006.OF,-0.60188521959,,,,50.0
166006.OF,-0.32436033791,0.000875921164948,-0.0469530193359,0.00066041785495,48.0
519110.OF,-0.312234417984,0.000884425827561,-0.0379124432551,0.00103651126258,48.0
162006.OF,-0.017764635117,0.00175843646807,0.00100649972266,0.00159263834349,50.0
161903.OF,-1.08288762397,,,,49.0
570005.OF,-0.53536185089,,,0.000375013125368,48.0
000021.OF,-0.766232170449,,,,49.0
206002.OF,-0.545065347317,,-0.069786401087,,51.0
519700.OF,-0.257258776205,0.00122769328642,-0.0355896948951,0.000875455196411,50.0
580005.OF,-0.887992132866,,,,
260110.OF,-0.678036171563,,,,
160105.OF,-0.640879885798,,,,52.0
160106.OF,-0.265258941684,0.0010331691466,-0.0329907012731,0.000835621296721,54.0
240001.OF,-0.369685577616,0.000478476400016,-0.0471170785275,0.000498925255081,
070019.OF,-0.248036672783,0.00110940056072,-0.0313786349895,0.00103248985391,51.0
620004.OF,-0.445809290442,0.000199183891826,-0.0592813951714,,51.0
270025.OF,-0.20109554764,0.00141368434687,-0.0252178475809,0.00148465319197,51.0
519692.OF,-0.0317434268177,0.00188004327305,-0.00095086099431,0.00177730392043,49.0
519095.OF,0.476334772506,0.00391335399344,0.0735417840681,0.00381888021046,51.0
160805.OF,-0.965245495233,,,,50.0
360010.OF,-0.577984873395,,,,55.0
519987.OF,-0.401177552818,0.000459211057623,-0.0540167135502,0.000482432792622,
660004.OF,0.0266955202133,0.00202755737878,0.00719543933131,0.00203282331219,49.0
519183.OF,-0.148772161167,0.00107361119551,-0.0172517482583,0.00108675673299,48.0
161606.OF,-0.579681179716,,,,
610002.OF,-0.382849535557,0.000497985383979,-0.0565903462364,0.000194956864812,
519039.OF,-0.869530707887,,,,50.0
375010.OF,-0.600873759783,,,,
070011.OF,0.0929919627372,0.00233578670456,0.0175156895819,0.00228499534008,56.0
400003.OF,-0.520888208322,0.000137109656297,-0.0685894591933,,53.0
210008.OF,-1.07488416019,,,,50.0
519668.OF,0.178116915164,0.00186405462053,0.0321581186087,0.00190353271448,49.0
020015.OF,-0.524443090395,,-0.0676936063319,,53.0
360005.OF,-0.128955292174,0.00144721949051,-0.0162058171253,0.0013415532944,52.0
288002.OF,-0.452329312309,0.000444833260814,-0.0617239637255,0.0005528104148,54.0
162607.OF,-0.509238667772,0.000316206013708,,0.00024149686154,55.0
519066.OF,-0.318551522337,0.000571095005077,-0.0392398636472,0.000521155800964,50.0
160314.OF,-0.35512499335,0.000712188123869,-0.0474981616475,0.000731293328155,51.0
519991.OF,0.146016138548,0.0017700598957,0.0236190208125,0.00172290634959,
020023.OF,0.0537236711689,0.00158622143959,0.0121328859107,0.00162782600151,55.0
270008.OF,0.191661480635,0.0029979959262,0.0313860911266,0.00274777426409,
310388.OF,-0.601897806365,,,,
161601.OF,-0.397542120172,0.000460144005386,-0.0493398203746,0.000261146280766,53.0
160910.OF,-0.586892220176,,,,53.0
540003.OF,-0.914690874638,,,,52.0
660010.OF,-0.550340048442,,-0.0661073984957,,
519093.OF,-0.467908267077,0.000402999816174,-0.0704244030576,0.000389694301745,52.0
519690.OF,0.0229173812164,0.00187266866152,0.0078587160362,0.00169863110453,54.0
160605.OF,-0.291476593808,0.000871829893795,-0.036550994189,0.000863135443363,53.0
519017.OF,-0.864335445949,,,,52.0
590005.OF,-0.708794256005,,,,50.0
180012.OF,-0.68227605037,,,,
710001.OF,-1.1107703178,,,,51.0
580003.OF,-0.88042861958,,,,
162214.OF,-0.312331655875,0.000661040325188,-0.0377860581035,0.000605039381656,
519181.OF,-0.427796033891,0.000201668100877,-0.0542300435754,,
163804.OF,0.218419779869,0.00223292248338,0.0346660788603,0.00216510480153,50.0
610006.OF,-0.878100883576,,,,
540004.OF,-0.15319490651,0.00139186587274,-0.0186883211009,0.000904813136527,50.0
050014.OF,-0.276279391812,0.00110626642684,-0.0359569837851,0.00138326273877,53.0
373020.OF,-0.133498694981,0.00118331774569,-0.0149930291759,0.00114863590473,48.0
519001.OF,-0.736871361615,,,,54.0
530006.OF,-0.261251969838,0.000944513145851,-0.0313170754398,0.000845706909762,56.0
400001.OF,-0.0718055586819,0.00141925883457,-0.00630801281881,0.00155050496813,54.0
100056.OF,-0.88318248338,,,,49.0
180020.OF,-0.714196527565,,,,48.0
040005.OF,-0.542112161376,0.000170568252069,,,51.0
519983.OF,-0.944501009694,,,,
165512.OF,-0.375917076838,0.000579908386302,-0.0493091374943,0.00027239935983,55.0
210002.OF,-0.969027532115,,,,53.0
530003.OF,-0.844545266707,,,,54.0
050201.OF,-0.665476516357,,,,52.0
217010.OF,-0.797977815238,,,,
200006.OF,-0.0102578398538,0.00141769837725,0.0028652786399,0.0013559002149,51.0
320006.OF,-0.403032941539,0.000411887341892,-0.0514332728772,0.000428233310711,48.0
090011.OF,-0.91201113237,,,,55.0
200008.OF,-0.656765886223,,,,
040007.OF,-0.423491558692,0.000418475610797,-0.0567676000758,0.00026486408097,54.0
310308.OF,-0.496375180391,0.000280729338881,-0.0678185485011,0.00020206007103,
002001.OF,-0.185524139412,0.000767145198558,-0.0215199199732,0.000826130133103,50.0
110023.OF,0.271533130794,0.00263788603918,0.0412359254826,0.00264535257587,
481006.OF,-0.160475643339,0.00150990040879,-0.0194583635823,0.00156824447741,
100029.OF,-0.557145528754,,,0.00016612156606,50.0
270021.OF,0.372127641347,0.00413377779547,0.0579858029745,0.00396053616967,
450004.OF,0.0267959531124,0.00202174218304,0.00790895678153,0.00208284236063,48.0
630006.OF,-1.09118153829,,,,
450007.OF,-0.40274883873,0.000628796775741,-0.0535915148252,0.000819813006215,
410006.OF,-0.725091057454,,,,54.0
290004.OF,-0.769522097276,,,,
660006.OF,-0.347258198292,0.000683743095349,-0.0441245882271,0.000485393434954,51.0
519185.OF,0.0397453825607,0.00208689622635,0.009185991598,0.00206092235833,52.0
040008.OF,-0.647598135693,,,,50.0
202011.OF,-0.370362415228,0.000653672026782,-0.0496448990375,0.000749680037226,56.0
260109.OF,-0.305399421411,0.000683269827352,-0.0377633258146,0.000659456585481,49.0
519694.OF,-0.222502227073,0.00114632099448,-0.0283008751085,0.000946142913131,51.0
398021.OF,-1.33944672339,,,,
519087.OF,-0.402381420913,0.000621929802061,-0.0602120212058,0.000595314902069,48.0
121006.OF,-0.504495464486,,-0.0646347474802,,
040020.OF,-0.468451630973,0.000291287001534,-0.0678918065458,0.000336748249761,53.0
420003.OF,-0.137078744375,0.00185987124828,-0.0154264430232,0.00182764710451,48.0
110011.OF,-0.713103837475,,,,
217001.OF,-0.726901641413,,,,51.0
310328.OF,-0.29768473308,0.00104534780766,-0.0381810752443,0.00107994920586,55.0
161605.OF,-0.41673924653,0.000364534250299,-0.0550355390988,0.00027310059738,54.0
690004.OF,-0.499798380152,0.000198160904877,-0.0669489447204,0.00018058588984,51.0
110013.OF,-0.459583073598,0.00033564998086,-0.0618074331115,,
660005.OF,0.0296130784092,0.00203022005629,0.00766256080988,0.00202798065819,51.0
630002.OF,-0.934674095942,,,,
688888.OF,-0.643517244739,,,,50.0
270005.OF,-0.402174759354,0.000633430536237,-0.0548064189561,0.000685712830122,
070006.OF,-0.105313169805,0.00156539979646,-0.0118315582696,0.00143972092097,53.0
460002.OF,-0.744675024831,,,,51.0
050009.OF,-0.956993548293,,,,
590003.OF,-0.773175474364,,,,
320007.OF,-0.545742408471,,,0.000142293255016,
270022.OF,-0.766914257693,,,,50.0
580002.OF,-0.163243550998,0.00136646009175,-0.0184668213578,0.00126969117566,51.0
519011.OF,-0.9470034551,,,,56.0
519035.OF,-0.736119899263,,,,
519698.OF,0.091277761626,0.00250255532111,0.0183253952791,0.00209603078296,48.0
310368.OF,-0.255201306717,0.00127250710643,-0.032197197213,0.00131995717779,
100022.OF,-0.0122733764882,0.00214375335852,0.00184362280715,0.00197819897724,51.0
070010.OF,-0.899022163305,,,,50.0
519003.OF,-0.928705896579,,,,49.0
320011.OF,-0.734460016891,,,,
660003.OF,-0.413033829128,0.000386715076307,-0.0546574363615,0.000126103639464,51.0
151001.OF,-0.229776556696,0.000785911667882,-0.027025032513,0.00067442545519,49.0
360011.OF,-0.268305080986,0.000993751663925,-0.033684306669,0.00111708438348,52.0
257040.OF,-0.450185286342,0.00016611235791,-0.0560103619419,,
530011.OF,-0.290991139081,0.000941636811849,-0.0416857386704,0.000861381524993,53.0
519113.OF,-0.380648888652,0.000519438026461,-0.0465798726368,0.000692670795624,50.0
420005.OF,-0.399392600854,0.000466766196872,-0.0515443413751,0.000632381588171,49.0
166002.OF,0.157448958668,0.00222707660748,0.027765666974,0.00220691084008,
377010.OF,-1.26809959399,,,,57.0
481013.OF,-0.113254995908,0.00160615692979,-0.0123805695907,0.00159469334746,
070001.OF,-0.0251485800826,0.00148302303709,0.00141143326518,0.00136297668547,49.0
510081.OF,-0.766440903194,,,,48.0
571002.OF,-0.848901190041,,,,48.0
690003.OF,-0.478389414619,0.000285994780441,-0.061744476713,0.000361912843073,
162207.OF,0.311841033108,0.00246547375044,0.0485870173998,0.00236522365,48.0
233009.OF,-0.54356672255,,,0.000322573811133,
240005.OF,-0.483083311513,,-0.0578816986477,,
360012.OF,-0.462028299814,,-0.0559729426268,0.000166513541686,49.0
560002.OF,-1.52836478147,,,,54.0
040001.OF,-0.8660536889,,,,52.0
690001.OF,-0.304045927795,0.000842710914419,-0.0386058090916,0.000914832250749,
570007.OF,-1.02549176063,,,,
260115.OF,-0.546522834039,,-0.070851593766,0.000184968093403,
050018.OF,-0.472504606342,0.00025821174359,-0.0648013789195,,
090004.OF,-0.809209187128,,,,53.0
519091.OF,-0.279122978065,0.00078980930773,-0.0372100961152,0.00072920520818,51.0
050004.OF,-0.19728312636,0.00153055287338,-0.0246466164713,0.00150594826664,52.0
550002.OF,-0.442203599726,0.000380657653,-0.0592540857413,0.000184099512221,52.0
400007.OF,-0.323016450301,0.000774244912881,-0.0469225017415,0.000873229612446,50.0
233006.OF,-0.937859642145,,,,51.0
110010.OF,-0.830657350779,,,,54.0
410007.OF,-0.43868561961,0.000319007415025,-0.0537499909609,0.000259520109239,49.0
398001.OF,-0.900187078053,,,,52.0
162211.OF,-0.0410324377287,0.00123988620705,-0.00087954819431,0.00127688827565,
210004.OF,-1.26785828032,,,,
260104.OF,-0.289549601496,0.000731803948641,-0.0356337520288,0.000677481534076,50.0
320005.OF,-0.761892235837,,,,
050007.OF,-0.942268067418,,,,50.0
206009.OF,-0.435354943735,0.000176950464419,-0.0555360197283,,51.0
420001.OF,-0.0771193099315,0.00152095119534,-0.00697692492358,0.00144815405646,
160512.OF,-0.481118626131,0.000244248784458,-0.0694661851153,0.000278418655511,50.0
398031.OF,-0.695575836,,,,50.0
180001.OF,-0.347140994184,0.000593488090964,-0.0453959248392,0.00052175668252,51.0
050008.OF,0.0180955804773,0.00137464003231,0.00767925844039,0.0014245126535,51.0
519005.OF,-0.826733597183,,,,52.0
290008.OF,-0.618457971062,,,,
350002.OF,-0.948180924932,,,,
519097.OF,-0.386398465563,0.00059637005234,-0.0529094405007,0.000588692797258,49.0
257050.OF,-0.150210017311,0.00125320327811,-0.0181602032904,0.00119754463133,48.0
519099.OF,-0.184994876349,0.00130134600226,-0.0214308650199,0.00108284829828,49.0
519008.OF,-0.0954074785482,0.00140379858302,-0.0093596449232,0.00139227510589,52.0
700001.OF,-1.38670145307,,,,49.0
410003.OF,-0.864154212896,,,,
160611.OF,-0.419678924059,0.000523418262865,-0.0566446657109,0.000243434401586,49.0
206007.OF,-1.02836349164,,,,53.0
470009.OF,0.189129337146,0.00224520696337,0.0326971792595,0.00233000367391,50.0
162204.OF,-0.365498327696,0.000574889140114,-0.0447888579318,0.000359469731493,52.0
000011.OF,-0.373984555746,0.000701781518263,-0.0526115974856,0.00083239998397,49.0
200010.OF,-0.0794938351479,0.00135208026078,-0.00719840622429,0.00117705335623,
519015.OF,-0.852296933297,,,,57.0
112002.OF,-0.472885169469,0.000258748549135,-0.0654130664812,0.000145204435472,51.0
470008.OF,-0.365697025757,0.000697868719418,-0.0494542352692,0.000588326742085,52.0
460009.OF,-0.394274085704,0.000552901496877,-0.0529397831237,0.000415495629851,54.0
160211.OF,-0.660857877995,,,,52.0
540002.OF,-0.544999085931,,,,50.0
161611.OF,-0.738684003969,,,,49.0
213002.OF,-0.806012255224,,,,
161706.OF,-0.503933780876,0.00028744951879,-0.069103518457,0.000298861188455,53.0
160505.OF,-0.12811892448,0.00142511872647,-0.0171668829362,0.00126990300753,
519688.OF,-0.397687737376,0.000482408748854,-0.0538682356918,0.000126034449151,50.0
630010.OF,-0.536694161069,,-0.0655874957614,,
200007.OF,0.0863782642651,0.00172438776873,0.0163209111282,0.00168522506379,51.0
070003.OF,-0.634647566177,,,,54.0
210005.OF,-0.896969614561,,,,
233008.OF,-1.21384808882,,,,50.0
166001.OF,-0.205721546538,0.00125133376092,-0.026125015762,0.00115308821621,49.0
257030.OF,-0.289333132791,0.000778585499803,-0.0364525970632,0.000732861092939,52.0
160610.OF,-0.274345920931,0.000767604616834,-0.0320563590705,0.000639374547549,50.0
270028.OF,-0.199968988997,0.000660157008816,-0.0270161488099,0.000121873816232,
290002.OF,-0.560734606884,,-0.0699845369463,,48.0
121002.OF,-0.596051896219,,,,50.0
400011.OF,-0.351442309564,0.000721501491352,-0.0469853709515,0.000713366144416,55.0
519013.OF,-0.650501226223,,,,53.0
377530.OF,-0.0385800126023,0.00178640430658,-0.00163659182685,0.00167014368756,55.0
110009.OF,-0.693733009984,,,,52.0
163402.OF,-0.47442297576,0.000307728678513,-0.0603567207478,0.000300902187649,49.0
213003.OF,-0.608913977646,,,,54.0
410001.OF,-1.1881283388,,,,48.0
100026.OF,-0.650063486135,,,,51.0
373010.OF,-0.0671411541406,0.00146749928526,-0.00517991286083,0.00141383593649,54.0
519021.OF,-0.571506922002,,,,48.0
200001.OF,0.309356581229,0.00209426653458,0.0477290621612,0.00198967837687,50.0
020005.OF,-0.842419330008,,,,51.0
260108.OF,-1.08985765942,,,,49.0
630005.OF,-0.217958959729,0.00110535344417,-0.0269058908092,0.00112063537365,52.0
163810.OF,-0.811722249525,,,,48.0
550003.OF,-0.23560669016,0.00111676257398,-0.0288373728396,0.00087667522077,55.0
