,sharpe,jensen,sortino,ppw,stability
202105.OF,1.54483160566,0.00506160045441,,0.0131925097818,51.0
510080.OF,1.86024974277,0.0034550574234,,0.00793799884248,54.0
040037.OF,2.51351172631,0.00488815865622,0.352504673599,0.00953183495623,55.0
202101.OF,1.83869499097,0.0050542984612,,0.00525932049045,50.0
000106.OF,1.91354231726,,,,
000181.OF,1.68727216676,,,,50.0
000561.OF,1.00342089586,,,,50.0
000349.OF,0.483626517508,,,,
000153.OF,1.62290708856,,,,51.0
128013.OF,1.64902741809,,,,53.0
121009.OF,3.16602349629,0.00190605411269,0.599193864935,,52.0
530021.OF,1.57075915665,,,,
040010.OF,2.59869122424,0.00327760924487,0.491106607545,0.00887487293119,51.0
380009.OF,4.04803117194,0.00218581020059,0.52794702189,0.00262896686914,55.0
001013.OF,2.62308433578,0.00184152611379,0.342208948955,0.00314417329737,50.0
070038.OF,1.70108144269,,,,53.0
519725.OF,1.28799845071,,,,
000028.OF,1.60540892976,0.00461735778285,,0.00789828882974,
000126.OF,1.86005050877,0.00392817240962,,0.00410926393261,51.0
000149.OF,3.163117727,0.00315959205963,0.613649132794,0.00929963510291,
000252.OF,1.96564607039,,,,53.0
001001.OF,1.72874106663,,,,52.0
270049.OF,2.45523188959,,0.411130624216,,50.0
550015.OF,3.58338011369,,0.453165987291,,50.0
164105.OF,2.57172781091,0.00524748116976,0.305124424085,0.0103962785384,
519162.OF,2.67815004082,,0.663767454112,,54.0
519723.OF,1.42331211538,,,,51.0
164211.OF,2.88908328213,,0.366651885727,,
000257.OF,1.41657762552,,,,53.0
164303.OF,7.75110082499,,0.504225910492,,
261002.OF,2.04513876412,0.00145797631701,0.290757171845,0.00257092867891,
160602.OF,3.13852960386,0.00251415763742,0.450623030528,0.0038748962953,55.0
582202.OF,2.8466218852,,0.41292052281,,
380005.OF,2.26865093974,,0.31888276532,,51.0
270030.OF,1.54586242617,,,,
541005.OF,2.55278094775,,0.407241489523,,52.0
161813.OF,1.69843807579,,,0.00360706131805,53.0
000277.OF,2.03623730064,,,,50.0
519675.OF,1.76631507204,0.00533529726799,,0.00743638251424,52.0
100018.OF,1.46367473554,0.00128243190343,,0.00240982328323,54.0
400016.OF,2.5978267421,0.00244709121821,0.383558546659,0.00264063792605,
161505.OF,1.89880334444,0.00437770725,0.321280170797,0.0087908750015,
519976.OF,1.88238073479,0.0128622755288,,0.0364306543672,51.0
000070.OF,2.2702875929,,0.292201648329,,52.0
550006.OF,0.533949638332,,,,
160123.OF,1.16556921663,,,,
217003.OF,2.40190969057,,0.365303439942,0.00295708400025,54.0
000151.OF,2.03991197697,,,,
660009.OF,1.90349194221,0.00181794302523,,0.00474252779185,50.0
530008.OF,4.24025202845,0.00250828900622,0.774661910617,0.00433905066442,
400013.OF,2.96876448674,0.00216120217784,0.506797229306,0.00421094968914,50.0
000385.OF,3.14297532209,0.00321195664442,0.457869187326,0.00478226862357,
161625.OF,0.867120219248,0.00292092171051,,0.0197580809602,50.0
630109.OF,1.81746612414,0.0035715792538,,0.00472835884838,50.0
000016.OF,1.22770413054,,,,52.0
090006.OF,1.31939890451,0.00670620123721,,0.00791232240988,50.0
160124.OF,1.04592475106,,,,
519121.OF,0.979958888987,,,,
161821.OF,1.21707275073,,,,52.0
161115.OF,2.60270815699,0.00689069135628,0.452166682094,0.0117331885827,
550004.OF,1.25816462307,0.00225985812508,,0.00665065236198,
310378.OF,1.7284526281,0.00175518501,,0.00422073161968,53.0
164606.OF,0.73145419716,,,0.0036042578308,52.0
450001.OF,1.98100486143,0.00920288518363,,0.0153134450734,
161117.OF,3.74656153576,,0.560223268329,,56.0
270043.OF,2.54826493477,,0.407558386674,,51.0
000069.OF,2.30725937608,,0.290719377581,,53.0
000292.OF,4.00395729159,,0.411045457432,,51.0
050116.OF,0.783322413039,,,0.00525323011159,
310508.OF,2.09416441923,0.00287092525463,0.323878682561,0.0061489459177,50.0
000141.OF,1.66974514677,,,,53.0
110038.OF,1.7723170277,,,,51.0
050111.OF,2.25573219566,0.00935851744285,0.467942782203,0.0256977822663,
162205.OF,2.00625946959,0.00463497035911,0.478556264145,0.0124814048009,
000489.OF,1.46270014318,,,,52.0
261102.OF,2.0113387231,0.00141564267821,,0.00253791375176,50.0
163806.OF,2.54790525121,,0.349647710614,,55.0
000131.OF,1.79687156403,0.00320825943077,,0.00982053752974,
070025.OF,1.86663180777,,,0.00252625970739,55.0
090002.OF,1.79519596946,0.00297647157582,,0.00950677008279,50.0
000139.OF,1.82475932388,,,,52.0
000050.OF,1.14531090285,,,,52.0
001021.OF,1.56160256357,,,,
531009.OF,2.50253086159,0.00324235993497,0.3441941038,0.00508938519552,53.0
550018.OF,1.32631746121,0.00192872387655,,0.00517631633138,51.0
610008.OF,0.319402628821,,,,51.0
166010.OF,2.66322733427,0.00200403486051,0.453364639538,0.00268750855919,
370022.OF,1.94283424219,0.00176956933321,,0.00379313533795,52.0
000052.OF,1.09735647061,,,,52.0
000004.OF,0.909384449783,0.00470557727354,,0.0115811160493,50.0
000195.OF,3.34285405554,0.0039677461046,0.490924553525,0.00488110904799,50.0
165509.OF,1.99350064598,0.00334328586848,,0.00745469219649,
000668.OF,1.92655498734,0.00122362492284,,0.00319493911932,
000138.OF,2.27000314787,,0.317313140708,,54.0
400009.OF,1.30420618637,,,,56.0
000197.OF,2.13200327322,,,,51.0
700005.OF,1.76423199181,0.00317954690722,0.294217115959,,
288102.OF,1.74470074319,0.00144025121825,,0.00333825672392,51.0
253010.OF,4.30447409913,0.00377429231073,0.998992207832,0.00479858709019,
395012.OF,1.34789968397,0.00180171867446,,,51.0
470078.OF,3.30031854493,,0.451783811939,,55.0
000191.OF,1.85955908964,,,,52.0
000267.OF,2.57955431568,,0.365300909513,,52.0
519112.OF,1.02217488009,,,,50.0
161719.OF,1.20311515054,0.00707445611578,,0.026021615696,52.0
519683.OF,2.47750143424,0.00476781275513,0.355137792932,0.00986228825586,
590009.OF,2.87752430555,,0.376036935483,0.00272647158856,54.0
485114.OF,2.64510154017,0.00530999369491,0.440428348612,0.012430472379,53.0
000026.OF,2.80487148829,0.00184007763083,0.376708781065,0.00323925483575,54.0
040019.OF,2.2540069547,0.00223478987553,0.373413979993,0.00582300195157,55.0
000356.OF,1.84243547474,,,,53.0
395011.OF,1.39416748398,0.00189435137506,,,
000318.OF,2.64971439809,,0.388912105518,,55.0
420009.OF,2.09064815745,0.00240725194278,,,52.0
080009.OF,2.03849990823,0.00425416073332,,0.00987886154798,
161119.OF,3.00518353782,,0.514618141019,,50.0
582002.OF,3.09169091777,,0.428025037129,,
000402.OF,2.01310772541,,0.313551484547,,51.0
165311.OF,1.80004631609,0.00161660330422,,0.00461125870891,52.0
000412.OF,3.06062148765,,0.484545249204,,52.0
410005.OF,2.5263771935,0.00519725659888,0.336252959693,0.00986991938551,50.0
164510.OF,2.7149060001,,0.368780410252,,
180030.OF,2.17353995112,0.00306989188587,0.300149684456,0.00441434740967,
162712.OF,1.29705587568,,,,
485111.OF,3.15452913376,0.00350722243921,0.540914696639,0.00517168975775,56.0
200009.OF,2.91824310427,,0.36950022128,,53.0
519060.OF,2.85762175627,0.0122464838312,0.513256249459,0.0239805141544,52.0
610003.OF,1.50804735748,0.00227982168462,,0.00608437536915,53.0
000406.OF,1.66571801221,0.00188931573644,,,53.0
450006.OF,2.37145533304,0.00271780817476,0.299663316816,0.00357677645668,55.0
162299.OF,2.63401082729,0.00459016082138,0.349680182054,0.00693212789011,52.0
070015.OF,2.17624844981,0.00254401088207,0.3111638002,0.00389894988277,
000084.OF,-0.158501556038,,,,51.0
000221.OF,2.29281852063,,0.32022985956,,
163824.OF,3.42206023922,0.00117934401954,0.480079929417,,58.0
050019.OF,1.59646404387,0.00868569270134,,0.0334734088841,
000110.OF,3.33197768163,0.00291124327799,0.525043876683,0.00395533985739,52.0
370026.OF,1.42211313895,,,0.00271480556668,51.0
160513.OF,1.55062322103,0.00252133891974,0.347533377975,0.0103509810068,52.0
217022.OF,2.47195180601,,0.374193879576,,51.0
167701.OF,1.55158693348,,,,55.0
320008.OF,1.65811721288,0.00394611811993,,0.00689003166967,53.0
160810.OF,1.67417323669,,,,
290007.OF,1.54691526135,,,,51.0
000187.OF,2.0988408064,,,,55.0
000435.OF,2.90152330667,0.00420875218987,0.381283460154,0.0036577694809,53.0
485107.OF,1.54905737433,,,0.00505535622106,
100036.OF,2.64952119739,0.00409173310512,0.38912831338,0.0091269621078,54.0
450018.OF,2.20541586519,0.00154245492636,0.51346132665,0.0040577123304,50.0
001033.OF,2.33211405143,0.00250688061187,0.320757457955,0.00264897397733,54.0
519681.OF,2.82056145008,0.00119123371342,0.425128005713,0.00289763247994,57.0
070033.OF,1.30439984573,,,0.00304183443163,52.0
000093.OF,0.7727755786,,,0.00609549392535,52.0
531021.OF,1.49098047582,,,,51.0
000068.OF,0.901221897195,0.00561477188931,,0.026894652467,52.0
000579.OF,-0.663733555641,,,,55.0
217011.OF,2.02357115658,,,0.00283371819197,55.0
630003.OF,2.30905683585,0.00308878272714,0.298157905473,,51.0
000508.OF,3.9370166377,0.00191369822338,0.814190514483,,
485005.OF,1.19846807579,0.00125739179502,,0.00443353826445,53.0
070026.OF,1.8089062223,,,0.00249872717867,56.0
000077.OF,3.12493690599,,0.476003895569,,55.0
164808.OF,1.85454779312,0.00188320313846,,0.00342894357377,51.0
200113.OF,2.30182514553,0.00157724585379,0.35570993866,0.00512253745206,
180028.OF,2.41132751668,0.0063904946959,0.342589641906,0.0084132275017,53.0
000289.OF,2.00968799124,,0.353289301983,,54.0
161010.OF,1.88301632427,0.00223885251959,,0.00289989030964,51.0
000206.OF,2.92149188118,,0.457481399884,,53.0
000142.OF,2.46868140723,,0.447038422824,,51.0
690206.OF,2.8974856384,0.00607806038366,0.452348946538,0.0134752734159,52.0
163411.OF,1.25428162362,0.00230874818936,,,51.0
164902.OF,2.25201869475,0.00173647252931,0.383528544358,0.00384453670866,54.0
020012.OF,3.15226687043,0.00131869728569,0.471852981928,,53.0
180015.OF,2.23525053786,0.00284958975323,,0.00461495452694,50.0
000367.OF,3.67386756011,0.00260367228728,0.55842770042,0.002952746452,51.0
000346.OF,3.09271249958,,0.35881292854,,55.0
519188.OF,2.59827461741,,0.365999213945,,52.0
163910.OF,2.67693842905,,0.379138329257,,52.0
620007.OF,0.892858036388,,,,53.0
519030.OF,1.58217898662,0.00384166039003,,0.00619894171843,51.0
630107.OF,1.85038842853,0.00382389632423,,0.006367337373,52.0
202110.OF,1.53305187647,,,,
000226.OF,1.08742742416,,,,
000287.OF,1.55346934213,,,0.00293679835549,54.0
217024.OF,1.41302887337,0.00407488641915,,0.0060863517281,50.0
000115.OF,2.87014930182,,0.468730780835,,55.0
040012.OF,2.28757118775,0.00571205715837,0.3739350309,0.0154640810404,
420102.OF,1.83637532267,,,,56.0
163816.OF,1.90218836843,0.0118785464913,,0.0258518536019,52.0
000123.OF,2.72708830109,0.00220770931753,0.418940536547,0.00431049408514,55.0
090017.OF,1.03456224079,0.00563778454012,,0.0250823415572,52.0
630009.OF,1.84108465426,0.00363057963626,,0.00479412172952,
000378.OF,2.01894271577,0.00374218334929,0.29864377384,0.00675829184803,52.0
000213.OF,2.24627414533,,0.355487031429,,52.0
000303.OF,0.612089426966,,,,54.0
166008.OF,2.51247609383,0.00127200136445,0.352675132782,,55.0
160721.OF,2.23024727485,,0.328413419247,,52.0
000245.OF,2.08626391937,,,,50.0
161614.OF,1.0639605295,,,,51.0
000304.OF,0.493606985222,,,,54.0
000238.OF,2.82929744967,,0.404929975511,,52.0
000105.OF,2.05875772018,,0.306141269703,,52.0
161619.OF,2.5811249465,,0.393144459193,,54.0
160217.OF,2.91330562717,,0.427941350356,,56.0
000085.OF,-0.288466868051,,,,55.0
000072.OF,3.14100406584,0.00695123861869,0.512595776278,0.0104790450642,55.0
550016.OF,1.55830888703,0.00615092397984,,0.014431843193,52.0
020033.OF,3.50694545175,0.0030529709114,0.533479168239,0.00548680085838,52.0
206003.OF,1.05382032351,,,,54.0
110018.OF,2.87836103523,0.00352375311895,0.359580269973,0.00519216774688,50.0
070009.OF,2.85482448668,,0.468903283033,,54.0
690202.OF,2.46160887414,0.00893967190324,0.396817150378,0.0227060903853,50.0
240013.OF,3.58577046027,0.00144275129461,0.624239144609,,50.0
000177.OF,1.54854300375,,,,55.0
162716.OF,1.97919215384,,,,52.0
485019.OF,0.391680120839,,,,52.0
372010.OF,2.82224436111,0.0035264117393,0.38899901973,0.00400610346052,
040040.OF,2.13299066141,,,,
395001.OF,2.22239500438,0.00198367230259,0.295092450236,0.00375703470436,55.0
161908.OF,2.67944077038,0.00133127084143,0.541460884173,0.0024694388293,54.0
000152.OF,1.65180087491,,,,54.0
000047.OF,2.58692894253,0.003401650727,0.351783377497,0.00488358084521,
000080.OF,1.17304967923,0.00608635791827,,0.0147932374464,50.0
217020.OF,1.37473647358,0.00374196127648,,0.00732758501791,54.0
020035.OF,0.84801125888,,,,
000474.OF,2.10847562621,,0.288857884157,,53.0
200017.OF,0.498693175207,,,,50.0
686869.OF,0.757219542867,,,0.00277900024002,51.0
720002.OF,1.54254431204,,,,
000087.OF,0.324976715059,,,,
470010.OF,2.67014122173,0.00485296361452,0.35521055384,0.00784726804479,52.0
202102.OF,2.59737079962,,0.341706921388,,57.0
050119.OF,1.60630788262,0.00878116942386,,0.0335452688937,52.0
000030.OF,3.03214298293,0.0068348622056,0.435799593908,0.00829850620839,53.0
100072.OF,3.21660547358,,0.411730757141,,50.0
519662.OF,1.81890933214,0.00343091934059,0.312464882806,0.00720559443232,
050027.OF,1.92597519941,,,,55.0
233012.OF,2.03159312441,0.00337147026595,0.286214152842,0.00466268262359,
410004.OF,2.5595769736,0.00527408710333,0.340599627045,0.00995285232411,
519023.OF,1.24756592979,,,,51.0
519153.OF,3.59233413426,,0.662952578095,,
040013.OF,2.27323860679,0.0056682704189,0.377380705557,0.0154535585368,
110035.OF,1.98645665166,,0.385232836287,,
100058.OF,3.84514202682,,0.617382553738,,
380006.OF,1.83081292061,,,,
121013.OF,1.59358162008,,,,
166003.OF,0.547801741814,,,,
100068.OF,0.862658525322,,,,
530020.OF,3.08371107407,0.0129743606364,0.549524037554,0.0249415874431,
371120.OF,2.61086639363,0.0013495130602,0.371957320074,0.00291964358584,51.0
000205.OF,2.81345487472,,0.424548933974,,52.0
161624.OF,0.860537749282,0.00289322871756,,0.0197693402723,
000253.OF,1.84800736433,,,,
519726.OF,2.0323337604,0.00564510759548,0.289127170692,0.00917549147103,
000272.OF,3.31759513283,,0.55848380898,,
161820.OF,2.75694226374,,0.406900482895,,
161713.OF,2.07234425831,0.0021784789104,0.286062346929,0.00541034507881,
000128.OF,2.2719836046,,0.354354752143,,53.0
000048.OF,2.56471534153,0.00335300739491,0.341177975863,0.00485172608198,
000405.OF,0.927504652592,,,0.00346166461013,
000200.OF,1.69272024699,,,,
000125.OF,2.46635247722,0.00207291212085,0.419929063842,0.00331344289187,
160130.OF,1.34472880689,0.00427759645315,,0.0142855924666,
320004.OF,1.50805809447,,,0.00555889785731,
000104.OF,1.44350732641,,,,
519720.OF,1.8481527069,,,,50.0
110017.OF,2.90619487645,0.00356209658781,0.370906408815,0.00521978556813,
000270.OF,3.35218357577,0.00527507040084,0.57043872633,0.00683613694333,
270029.OF,1.55284766438,,,,
050123.OF,1.41286625271,0.00216252268293,,0.0107930027215,51.0
000317.OF,3.73434432951,,0.400867187899,,
519660.OF,1.73297768141,0.0040769622935,,0.00820845756375,
750002.OF,2.75372919462,,0.472781996143,,
000053.OF,1.7076898614,0.00324499006938,,0.0118429050403,
253021.OF,1.93173531826,,0.300194564269,,54.0
000109.OF,2.39860929679,0.00188313733232,0.340934527751,0.00432252271516,
000078.OF,2.09146612078,,,,
000386.OF,3.06220243143,0.00314643372419,0.444188477923,0.00475069757175,
370025.OF,1.47683237452,0.00123097156046,,0.00278709206236,
519020.OF,3.161546699,0.00150740802132,0.58592674489,0.00236161953608,51.0
166022.OF,3.65823715535,,0.413902685735,,
460003.OF,0.577483657635,,,,
261001.OF,1.66672124547,,,,
080010.OF,1.98235691272,0.00416117625169,,0.00988803716471,
161216.OF,3.70023105922,0.00326171507684,0.747872224405,0.00414903646094,
217018.OF,2.99472568508,0.00555524123433,0.407713785668,0.0107326562457,
270009.OF,2.56147529052,,0.352449391149,,
000348.OF,0.50588834442,,,,
000148.OF,1.12460733197,,,,
163826.OF,3.51778797469,,0.421424582181,,
710301.OF,1.4207243887,0.00555680920587,,0.00735365312569,
420108.OF,2.47879162583,,0.353840855222,,
160514.OF,1.53577295429,0.00245163605137,0.344933264011,0.0101966091047,
550019.OF,1.28636440342,0.00183431961438,,0.00512870071334,
519977.OF,1.9122811505,0.0131263080345,0.289766382767,0.0366642206822,
000473.OF,1.4134982797,,,,
370021.OF,1.95637276183,0.00183203601475,,0.00397466988763,
253030.OF,1.56152652427,0.00132785442,,0.00337809404496,
000007.OF,1.75242227943,0.00149777975541,,,54.0
000465.OF,1.7089856981,,,,55.0
582001.OF,0.193143255613,,,,55.0
000396.OF,1.86869452005,,0.354885428727,,53.0
000005.OF,1.80057959253,,,,57.0
090019.OF,2.72894027554,0.00291664878445,0.565758506857,0.00549018541188,
511010.OF,1.31045069295,,,,51.0
000669.OF,1.94459855925,0.00122859976636,,0.00311159009581,53.0
000003.OF,0.872010811112,0.00445215563282,,0.0113632062159,51.0
000293.OF,1.57704578767,0.00166606650504,,0.00288487455604,52.0
160915.OF,2.06988115142,0.00485831712358,,0.0122878947434,
511210.OF,2.55153716693,,0.384469694053,,54.0
180025.OF,2.22234669617,0.0022744105158,,0.0037210964177,54.0
000137.OF,2.39662821887,,0.360911721429,,56.0
070005.OF,1.59574638788,,,,58.0
040023.OF,1.47733972802,0.00957309338154,,0.0327203768084,52.0
000130.OF,1.81136341618,0.00324854422555,,0.00993830084699,
000118.OF,2.67936143984,0.00578133805057,0.374221879458,0.0100391117877,52.0
000436.OF,4.988362508,0.00395280484038,1.03354562657,0.00409182979792,53.0
000192.OF,1.72556381429,,,,54.0
000413.OF,3.05382043087,,0.475917068958,,54.0
320020.OF,2.35061943732,0.00371255117012,0.381796012355,0.00281632389788,53.0
000196.OF,3.25575088624,0.00383893203855,0.454558698836,0.00493203057179,51.0
420002.OF,1.77105794872,,,,59.0
590010.OF,2.90985826816,,0.360687959868,0.00270215400868,56.0
151002.OF,2.99478478114,0.00843828229747,0.803501756574,0.0193582932353,53.0
000639.OF,2.69096292023,0.00453113205196,0.592590118753,0.00518864030614,53.0
202108.OF,1.62950752058,,,,55.0
350001.OF,1.88867872396,0.0116307478506,,0.015534015232,52.0
121012.OF,2.83411907757,0.00451068988684,0.491929347602,0.00924034484803,53.0
050023.OF,1.49575173126,0.00235497492222,,0.0109463863216,52.0
000407.OF,1.66113439077,0.00192162760673,,,56.0
573003.OF,0.132507406075,,,,
000268.OF,2.52857962888,,0.365339854063,,
040026.OF,2.65935225147,,0.361616460024,,
000258.OF,1.32178552777,,,,54.0
000166.OF,2.22118564011,0.00498082308992,0.369634820554,0.00654725629666,
000501.OF,3.19592971346,,0.367906596486,,53.0
000260.OF,1.81676664832,0.0032781594771,,0.00668981371539,53.0
000194.OF,3.58270325854,0.00123882880134,0.725640986636,,
206008.OF,1.30277538994,0.0015232010377,,,54.0
210006.OF,1.14869943545,,,,51.0
000295.OF,1.51828295049,,,,53.0
040036.OF,2.40831254683,0.00473482451244,0.322212142463,0.00943180874984,55.0
519119.OF,2.02277180688,,,,
110007.OF,4.38518423091,0.00400882304028,0.728664958509,0.00543314304451,55.0
180002.OF,2.21129805953,0.00257159967118,0.295991664409,0.00405315024897,53.0
161826.OF,0.421816477762,,,0.0166754820192,52.0
160617.OF,2.30215270827,0.00225504610085,,0.00506302047933,55.0
550005.OF,1.22462808919,0.00218423284499,,0.00658417372338,
163819.OF,2.54396789369,,0.334071176629,,51.0
000463.OF,2.71859493736,0.00589639785318,0.386823339428,0.00454444243391,54.0
660109.OF,1.86099352989,0.00174064112452,,0.00466460886108,53.0
686868.OF,0.792698157919,,,0.00293174041173,52.0
092002.OF,1.7710992399,0.00290540504304,,0.0094308158257,51.0
000113.OF,2.97166574647,,0.487292283038,,58.0
