,sharpe,jensen,sortino,ppw,stability
160613.OF,2.15663335962,0.00252028854801,0.30208601849,0.00270240257571,
340007.OF,2.92286333535,0.00517534237548,0.403735903935,0.00532459567088,50.0
270001.OF,1.95334042336,0.000845409757542,0.281284063513,0.000981429467999,
320003.OF,1.85291509518,,0.260557042148,,
530001.OF,1.71744268485,,0.254977240272,,
180010.OF,1.9449051234,0.00113054525271,0.271005057968,0.00122676220069,51.0
530005.OF,1.88342889742,0.000722085490173,0.256247676959,0.000891538231854,54.0
630001.OF,2.0746606145,0.00174069465913,0.282481095236,0.0016525447942,
320001.OF,1.63791676511,,,,51.0
050001.OF,1.86335600788,0.000611756188648,0.258881396874,,53.0
519183.OF,1.75906564974,,,0.000667988274937,50.0
240009.OF,1.98096559252,0.00141283244809,0.283233759608,0.00129477131086,
233001.OF,1.05710682805,,,,
110005.OF,1.84060014648,,,,54.0
002011.OF,2.15042809445,0.00188800793076,0.290571579336,0.00194398235201,52.0
450002.OF,1.8630973047,0.00107478531634,0.276767012798,0.00100452559809,
110002.OF,1.75139850333,,,,49.0
040004.OF,2.22013234469,0.00183193946123,0.310646984959,0.00181247305125,50.0
121008.OF,2.1506377677,0.0020205931594,0.302316041664,0.00190776722121,52.0
610001.OF,2.17979732938,0.00212557282926,0.315550313878,0.00213570587646,51.0
020010.OF,2.38349660328,0.00308066437721,0.35428507101,0.00318474891775,51.0
161005.OF,2.1585924811,0.0020751218415,0.310655316338,0.00200439357938,
121005.OF,1.97443934655,0.00124962642752,0.264705612584,0.00116365360193,54.0
310358.OF,1.50831499404,,,,51.0
519993.OF,1.21477609027,,,,
040011.OF,2.24113772194,0.00248303427742,0.301574386167,0.00242514551295,48.0
213008.OF,2.26142118561,0.00237529677722,0.344595796003,0.00280964663082,50.0
110029.OF,1.38788035432,,,,49.0
257020.OF,1.58628456148,,,,53.0
040001.OF,1.79114255358,,,,51.0
360006.OF,2.03125882985,0.00148269934331,0.275103315097,0.00122120274281,49.0
213001.OF,0.26246738672,,,,
360007.OF,1.95268289051,0.000935012588863,,0.000735576258514,52.0
180013.OF,2.59467218023,0.00542740505724,0.409432518237,0.00565768485663,51.0
070002.OF,2.12906044775,0.00175179707178,0.297311086228,0.00141388515836,48.0
162605.OF,1.69525712782,,,,50.0
240002.OF,2.01903509328,0.00127821261416,0.299113374402,0.00123620397979,
290005.OF,1.09700586154,,,,
161609.OF,1.35443015009,,,,51.0
580002.OF,0.836443282993,,,,49.0
519110.OF,1.91681306811,0.000745142626326,,,
162006.OF,2.06717531308,0.00155971232327,0.283573072116,0.00158133668043,51.0
161903.OF,1.65883610429,,,,48.0
000021.OF,1.68850539466,,,,52.0
519087.OF,2.97699438404,0.0051675269968,0.423568901016,0.00521069997536,50.0
260110.OF,1.56129818532,,,,52.0
160105.OF,1.55074423441,,,,51.0
240001.OF,2.01846870847,0.00158338010995,0.275167041446,0.00139544548876,50.0
