,sharpe,jensen,sortino,ppw,stability
400003.OF,-1.71394165705,0.000122789583958,-0.248738884979,0.000546990134471,
360005.OF,-1.9579889297,,-0.281847528283,,51.0
288002.OF,-1.91779882854,,,,49.0
162607.OF,-2.0151835471,-0.000759211811135,,-0.000786391423762,54.0
540002.OF,-1.77604687189,-4.57305391151e-05,-0.25761314263,0.000448300596679,46.0
161601.OF,-2.35617583757,,,,50.0
160910.OF,-2.34115073469,,,,47.0
540003.OF,-2.23218474228,,,,
519690.OF,-1.5178433535,0.000981462682129,-0.240547406044,0.000617275320728,47.0
160605.OF,-1.93266475973,,-0.261681136074,,51.0
519017.OF,-2.13118228703,,,,54.0
180012.OF,-2.13829677488,,,,52.0
070010.OF,-1.71330849952,4.37466178275e-05,-0.244571126917,4.66402854591e-05,
519181.OF,-1.99139379372,,-0.269816470701,,46.0
163804.OF,-1.88552916885,-0.000962262811859,-0.26721596375,-0.000332256023979,49.0
519001.OF,-1.86406434533,-0.000806389245473,-0.27791007668,-0.000835966442447,
400001.OF,-2.09923779009,,,,48.0
020005.OF,-1.60578492414,0.00120647162151,-0.234687262608,0.00128349790463,49.0
166001.OF,-1.99080138657,-0.00077570362308,,-0.000670194532633,50.0
530003.OF,-2.22022228284,,,,
050201.OF,-2.28507966049,,,,50.0
200006.OF,-1.68164452918,0.00045385696988,-0.250177115578,0.000820423678252,
200008.OF,-1.71695248208,0.000255475078639,-0.268290665702,0.000923825123469,
310308.OF,-2.36949455034,,,,
290004.OF,-2.11512637898,,,,
040008.OF,-2.1395850476,,,,48.0
260109.OF,-2.2183169622,,,,47.0
519694.OF,-2.29097535167,,,,51.0
398021.OF,-1.99847245963,,-0.271008142764,,
519015.OF,-2.07501584972,,,,
217001.OF,-1.97836797403,,,-0.000562408573012,
040005.OF,-1.91061933283,,-0.243336832269,,49.0
161605.OF,-2.36871139348,,,,51.0
070006.OF,-1.90053373388,-0.000966070551314,,,48.0
460002.OF,-1.84202905441,-0.000920960013739,-0.284243694116,-1.59172879653e-06,
310328.OF,-2.12207417406,,,,50.0
519011.OF,-1.89058747099,-0.000980715351846,-0.279685948855,-0.000650747921372,
519035.OF,-2.17659050215,,,,54.0
100022.OF,-1.40135311772,0.00274368906636,-0.213025770929,0.00335705510993,49.0
050001.OF,-2.20075746493,,,,
519003.OF,-2.32153135461,,,,
151001.OF,-1.88477470961,-0.000973449822168,-0.278504355608,-0.000450672164229,
161609.OF,-2.25708608649,,,,54.0
377010.OF,-1.81490665366,-0.000456063992057,-0.251391983759,-0.000181315453879,
070001.OF,-1.91164946879,,-0.267995135867,-0.000774677056371,49.0
162207.OF,-2.50516903977,,,,
240005.OF,-1.60192894868,0.000574389007243,-0.212810126282,0.000459039101048,55.0
560002.OF,-1.70761367381,-0.000311888210467,-0.237565580069,0.000132619092661,
040007.OF,-1.6881203559,0.000866388492911,-0.254349733159,0.00162278503404,51.0
090004.OF,-2.17793065287,,,,
050004.OF,-2.1219348275,,,,49.0
550002.OF,-1.80089680473,-0.000495773482483,-0.255315554415,-0.000307682929493,56.0
050009.OF,-2.09461903631,,,,50.0
110010.OF,-1.85812618957,-0.000783111650871,-0.284747342262,-0.000788185872492,51.0
398001.OF,-2.21405860887,,,,53.0
260104.OF,-2.16221627816,,,,52.0
320005.OF,-1.87895804701,-0.000811760261453,,3.44887118335e-06,53.0
050007.OF,-1.91614541096,-0.000657946547941,,,49.0
420001.OF,-1.90764771235,,-0.25817554876,-0.000703518639118,51.0
180001.OF,-2.40707997545,,,,46.0
050008.OF,-2.1096576424,,,,52.0
519005.OF,-2.07914151303,,,,53.0
510081.OF,-2.1013025306,,,,52.0
350002.OF,-2.53866213178,,,,
213003.OF,-2.15922990041,,,,52.0
519008.OF,-2.71520619758,,,,50.0
410003.OF,-2.27994963596,,,,48.0
160611.OF,-1.97969293622,-0.000706374770759,-0.277179781843,-0.000877901343706,51.0
162204.OF,-2.06910386726,,,,55.0
000011.OF,-1.15227933477,0.00280756669538,-0.156003025186,0.0028235081238,54.0
112002.OF,-1.92499926576,,-0.257999600119,,48.0
213002.OF,-2.27028672987,,,,55.0
161706.OF,-2.16409890741,,,,53.0
160505.OF,-1.76369665697,0.000605208673107,-0.264963986107,0.000664984918033,
519688.OF,-2.3355558279,,,,50.0
200007.OF,-2.05353101538,,,,50.0
070003.OF,-2.22846159915,,,,
160610.OF,-1.85350242894,-0.00021652122979,-0.244345982049,,49.0
290002.OF,-2.05835090942,,,,
121002.OF,-1.6758866877,0.000317482485268,-0.244147077668,0.000673213954372,48.0
002001.OF,-1.5796628479,0.000450610453058,-0.222097346215,0.000613464216755,51.0
519013.OF,-2.0171697517,,-0.273375768042,,47.0
110009.OF,-1.69026658835,0.000409617617595,-0.25366627773,0.000554382159125,49.0
163402.OF,-1.97004128451,-0.00039391497255,,-0.00015594306281,
410001.OF,-1.71803464592,-0.000162788967795,-0.229860578697,0.000239336367069,50.0
100026.OF,-1.86383530317,-0.000735951438524,-0.279805488135,-0.000470952343033,52.0
373010.OF,-1.83860081437,-0.000819926683627,-0.254958892819,-0.000473230982301,51.0
519021.OF,-1.89679468061,-0.000696765668105,,-0.000499667283637,53.0
200001.OF,-1.98171297003,,-0.283841948553,,48.0
260108.OF,-1.98217028651,,,-0.000908817852191,54.0
