,sharpe,jensen,sortino,ppw,stability
310308.OF,1.44535133004,,,,50.0
270021.OF,0.248621413947,,,,
630006.OF,1.64744800739,0.00199495012192,,0.0039236548389,50.0
360007.OF,1.63849551681,,0.265651999515,,54.0
660006.OF,1.11326698246,,,,48.0
519185.OF,0.422044509609,,,,50.0
000167.OF,0.337383642895,,,,
398021.OF,0.969256078609,,,,54.0
110011.OF,1.82733824398,0.00171552639223,0.306250656106,0.00162731680321,48.0
260117.OF,1.51236051187,0.000836316534868,,0.00502666636001,
110013.OF,2.13079711365,0.00475783471055,0.325773895887,0.00573139117491,50.0
630002.OF,1.98455999588,0.00475453299556,0.283343857463,0.00524432368511,48.0
690009.OF,1.7117184996,0.00145134657597,0.296066131281,0.0031151480435,51.0
590003.OF,1.15861069772,0.00298557944033,,0.00197917266327,52.0
000242.OF,-0.21047409115,,,,51.0
070010.OF,0.771294241232,0.000584624328866,,,50.0
360011.OF,2.16748522616,0.00208057031011,0.318843795251,0.00195498177491,50.0
000452.OF,0.968140980261,0.000906685494661,,,
000404.OF,1.3129105073,0.00421741919435,,0.00365009499512,
260115.OF,0.0904956314579,,,,53.0
519091.OF,1.90729368761,0.00167208646246,0.285862772389,0.00149133921253,51.0
050004.OF,2.22726016547,0.00132728015222,0.348652405099,0.00117092180166,53.0
400007.OF,3.83585681848,0.00571312422239,0.674522442715,0.00734665187021,55.0
160624.OF,2.30209285981,0.00277984367033,0.309184278166,0.00442614906102,52.0
320005.OF,2.44344064278,0.00202116644879,0.399265989822,0.002500700281,48.0
217021.OF,1.91401866371,0.00216965423565,0.25060406543,0.00464195634314,53.0
000057.OF,1.38479447997,,,,50.0
160512.OF,1.4214292489,0.000795338633463,,,52.0
519005.OF,0.922730289641,,,,49.0
000065.OF,1.80272367287,0.000740048782235,0.296577644061,,
519097.OF,2.28660986545,0.00224461061064,0.342996214727,0.00220115665177,50.0
519008.OF,1.57684657977,0.00141924889769,,,
400022.OF,5.23362100916,0.00131940472565,1.18400140523,0.00161616160372,
410003.OF,1.38329750021,0.00207613050918,,0.00355062641814,
370024.OF,1.26800862175,,,,54.0
200010.OF,1.36326368083,0.00213421182761,,0.0023616461827,49.0
112002.OF,1.1492798072,,,,50.0
571002.OF,1.48016704394,0.00175631351387,,0.00094056472166,48.0
519979.OF,0.224906416121,,,,49.0
161706.OF,1.39919692673,,,0.00165976469132,50.0
630010.OF,2.07873724214,0.00614160854611,0.264559264139,0.00772761479748,51.0
200007.OF,0.456227187343,,,,51.0
290008.OF,1.22731210348,,,,
270028.OF,0.99872476859,0.000739162713997,,0.00218731248821,
121002.OF,1.18535396745,,,,53.0
660003.OF,1.0980360292,0.00067888242789,,0.00138321790627,48.0
110009.OF,1.29885780359,0.00197348828488,,0.00339285176699,48.0
163402.OF,2.61368261589,0.00226545141717,0.426375486306,0.00169774242601,52.0
410001.OF,1.2085996875,0.00144175541932,,0.00342879657476,
373010.OF,0.98979713189,,,,51.0
519021.OF,0.789939052464,,,,53.0
210009.OF,0.404860094323,,,,53.0
163810.OF,2.1112489129,0.00193367595712,0.297268266788,0.00215109327957,49.0
360016.OF,1.8916411011,0.00115474493799,0.273010345168,,50.0
161818.OF,0.882985601609,,,0.00123374312155,49.0
320003.OF,1.58006993094,0.0020965627177,,0.00196294406848,50.0
000124.OF,0.998662135158,0.00156666633242,,0.0028898130101,49.0
210003.OF,1.71903626936,0.00100249703502,0.324017568984,0.00281587842944,53.0
240009.OF,1.32400882396,0.00300440042939,,0.00439579289438,48.0
350009.OF,1.72623292063,0.00132992360784,0.309343455119,0.000757147270561,49.0
100039.OF,2.13498113398,0.00368892679388,0.308193597858,0.00563488567035,54.0
110005.OF,0.268756081775,,,,49.0
000120.OF,0.699212896014,,,,50.0
410007.OF,1.56383068947,0.00182683963489,,0.00141846394503,49.0
020010.OF,0.856093978342,,,,
161005.OF,2.14371587714,0.00307159468869,0.310383780724,0.00232011136597,49.0
450010.OF,2.03569771599,0.00104124189274,0.346836455702,0.00165790063158,54.0
580008.OF,1.21694741988,0.00167650065799,,0.00247123891757,48.0
080005.OF,1.79432119304,0.00356591570803,0.268891506231,0.00345387840364,
002031.OF,1.21932681021,0.00151447928189,,0.00223785365022,49.0
166019.OF,1.72405514556,0.00336428854253,,0.00332234115967,51.0
470028.OF,1.6468710866,0.00453470597878,,0.00365755915691,49.0
000314.OF,1.73573973619,,0.281285628404,,48.0
620006.OF,0.976670886335,,,0.000922285284202,51.0
519095.OF,2.89044098018,0.00300039660715,0.468118968534,0.00388591543325,51.0
070002.OF,1.70425798588,0.00245166417905,0.258368156202,0.00270600741436,48.0
162605.OF,1.10885847996,,,,52.0
750001.OF,2.41282991252,0.00192388591672,0.38353118071,0.00188875043714,
519110.OF,2.05860024326,0.00668133733608,0.267440075646,0.00925352867621,
519727.OF,1.00106969737,,,,
000178.OF,1.46027410103,0.00163493312758,,,
519087.OF,2.92627687593,0.00383330403446,0.453924607997,0.00314106953295,52.0
000136.OF,1.42059231868,0.00136732782206,,0.00310280772753,50.0
240001.OF,0.869801077251,0.000797233438635,,0.0012553325855,52.0
070019.OF,1.19159267782,,,,53.0
161611.OF,0.984827347095,,,,50.0
470008.OF,1.06758475529,,,,52.0
519987.OF,1.93471822173,0.00253245597983,0.284198745583,0.00372846686055,
270002.OF,0.643801306242,,,,54.0
160916.OF,2.64903920953,0.00333804908038,0.495379244529,0.00325570869421,55.0
110029.OF,1.14441845274,0.0026653555603,,0.00168983082369,
162607.OF,0.971693289279,,,,
160314.OF,1.4850318841,0.00098169925003,,0.00213582356258,55.0
519657.OF,2.35106506814,0.00300665923515,0.564054342276,0.00592010922707,50.0
270008.OF,0.142516421023,,,,55.0
310388.OF,1.45745716256,0.00368711215015,,0.00565878498519,53.0
519093.OF,2.79038144719,0.00378326628339,0.43469428909,0.00264195997775,53.0
580003.OF,1.53045861028,0.000942922665601,,0.00215042992816,51.0
162214.OF,0.729585561941,,,0.000746861574747,
166002.OF,1.51526468778,0.00136286612901,,0.00132359128478,54.0
540004.OF,0.545179099012,0.00109440490568,,,50.0
519001.OF,1.60349500978,0.000972671140413,0.256389370018,0.00319217655066,50.0
160212.OF,0.857956006595,,,,53.0
180020.OF,0.757134611129,,,,49.0
519674.OF,1.09486399791,,,0.00100342783907,
290004.OF,1.44971208561,0.000699714618129,,,51.0
166006.OF,1.37895319379,0.00105353559853,,0.00309694205109,52.0
260109.OF,-0.249530054297,,,,49.0
519694.OF,0.748760866664,,,,55.0
580006.OF,2.00659408347,0.000872074666091,0.300880958043,0.0014143584914,50.0
690001.OF,0.459592266585,,,,
040020.OF,1.11689983299,0.00143169297504,,0.000813180098249,
420003.OF,2.18116819878,0.00257309345718,0.351915194921,0.00316598731433,
040005.OF,1.23052716396,,,,50.0
000408.OF,0.739051200091,,,0.00119258851244,
040025.OF,0.727203762447,,,,53.0
688888.OF,1.11070525398,,,,
730001.OF,1.60670621204,0.00145052568315,,0.00264283519055,52.0
070006.OF,1.29529428395,,,,51.0
460002.OF,2.64976452779,0.00381198555085,0.477519547274,0.00508189737026,49.0
519697.OF,2.65285178766,0.00289484371243,0.40510561903,0.00275653077285,54.0
310328.OF,2.21632845216,0.00108131866548,0.369904153435,0.00134984631091,48.0
320007.OF,0.699468006218,,,0.000741746782533,54.0
070022.OF,1.70263992492,0.000602867087674,0.265266970984,,50.0
519035.OF,2.3184372685,0.00392736919939,0.366543172475,0.00510054072218,52.0
519698.OF,0.968113296896,,,,50.0
090018.OF,1.0576434984,,,,
519003.OF,-0.439849646879,,,,50.0
320011.OF,3.01979139072,0.00427416077884,0.509627145627,0.00541925893317,49.0
151001.OF,0.869410483373,,,,53.0
519113.OF,0.210588335145,,,,51.0
420005.OF,1.6517046617,0.00181886174089,0.259094363097,0.00107462771659,
161609.OF,1.09825233158,,,,
377010.OF,0.695122982037,,,,49.0
481013.OF,1.11465370547,,,,53.0
070001.OF,1.5510557126,,,,55.0
690004.OF,1.27845128786,,,0.00129560810124,
000165.OF,1.77545109614,0.00295969040695,0.268196049976,0.00235831919494,50.0
240005.OF,0.984752061703,,,,55.0
000431.OF,3.03744925925,0.000707525314664,0.659398954625,0.00123657960841,50.0
040007.OF,1.67189729661,0.000661050273902,0.263738216748,0.00122825020206,54.0
090004.OF,1.21760888152,,,,50.0
550002.OF,0.92831074027,,,,49.0
206009.OF,2.07665001269,0.00393646061653,0.337968934667,0.00362855474608,52.0
420001.OF,0.984339254132,0.000719930171638,,0.000976746743172,54.0
690011.OF,0.784777157009,,,,52.0
180001.OF,1.46738383235,,0.246216392229,,53.0
519120.OF,0.314380786717,,,,49.0
519099.OF,1.10875876827,,,,50.0
530019.OF,1.7678007877,0.00113591478522,0.268778256057,,
160611.OF,0.54471813738,,,,49.0
481017.OF,2.14214139955,0.00138541705294,0.331375718833,0.00137686805091,53.0
470009.OF,1.68497621604,0.00543748081102,0.248839023953,0.00327365377839,
162204.OF,0.604828330892,,,,
000263.OF,1.68743152726,0.00252352287741,,0.00111271268706,51.0
000433.OF,4.06577891156,0.000922459314351,0.722009096419,0.000839805427333,50.0
470098.OF,1.77314399906,0.00119119917495,0.248888113851,0.00118723277744,54.0
213002.OF,1.50657369624,0.00273432868154,,0.00172180971204,49.0
210005.OF,0.45545636297,,,,50.0
233008.OF,0.196403274718,,,,
530016.OF,1.7275918422,0.000724128145328,0.262334764567,,
000259.OF,0.926085473788,,,0.000893225523448,49.0
460009.OF,1.47792449742,0.000883310100223,,0.00214096526849,
290002.OF,0.6413676676,,,,
530011.OF,2.43462037704,0.00231367850455,0.406042138757,0.00112869176634,49.0
050009.OF,1.34397558035,,,,51.0
200001.OF,0.350920125071,,,0.00107697292081,
000336.OF,0.552718879432,,,,
630015.OF,2.35654405909,0.00402179219863,0.325377829522,0.0054454668918,50.0
160613.OF,1.90881052987,0.000884835019702,0.290147409631,0.00215106556886,
213006.OF,2.50417535803,0.00431890740571,0.360507229232,0.00311736177949,
519033.OF,1.13154242124,,0.247311592993,0.000953322524271,
166801.OF,2.04340295034,0.00210950214468,0.302680068631,0.00220225975725,
530001.OF,1.34919881431,0.00127174965699,,0.000939123517187,
610007.OF,0.87207409569,,,,
161903.OF,0.61493508069,,,,49.0
233011.OF,1.96301892688,0.0066213327842,0.277863331356,0.00925226536055,
080012.OF,1.75051690127,0.00224026733013,,0.00194635135461,
630001.OF,2.14162524768,0.00311055675103,0.307646652331,0.00609160589977,48.0
000215.OF,1.10092936502,0.00152054394961,,0.0021362569387,
163822.OF,1.4903825178,0.00144406356908,,0.00187919367356,
450002.OF,0.868632208041,,,,
163805.OF,1.66948911139,0.00214657991877,0.268118967786,0.0012900604405,54.0
110002.OF,1.16301785746,,,,
610001.OF,1.31751838966,,,,
519039.OF,1.72462072146,,0.291376424077,0.000899775405955,
166020.OF,2.34415140467,0.00151610097285,0.622184880196,0.00256402127093,
121005.OF,1.02606746381,,,,
213008.OF,2.34796774368,0.0049467068305,0.328251704566,0.00712635995937,
379010.OF,1.68518970193,,0.332213413257,0.000675635868925,
040001.OF,0.6784539023,,,,
360006.OF,1.99860271421,0.00213209743489,0.273396921712,0.00157475632566,
000031.OF,0.817158262805,,,,
180013.OF,1.9995778588,0.00197892135992,0.333798179463,0.00582627889245,
720001.OF,2.66494510724,0.00716804408604,0.50086052352,0.00811786876919,51.0
240002.OF,1.61630310201,,0.302280477948,0.000874055778205,54.0
290005.OF,0.474858169217,,,,50.0
450004.OF,0.492342043074,,,,55.0
202027.OF,2.58780081119,0.00387338899366,0.397827962079,0.00482138857098,54.0
000083.OF,1.78984250561,0.00494254037471,0.268467020122,0.00257141188174,
620004.OF,1.27524729616,,,,
257030.OF,1.35599871604,,,,
360010.OF,0.485066995762,,,,52.0
000279.OF,0.999990907168,,,,
000117.OF,0.281108743315,,,0.00133483400469,50.0
375010.OF,1.75420103798,,0.344025344815,,51.0
750005.OF,2.2712179015,0.00163292380615,0.554280168257,0.00151586587653,52.0
000173.OF,1.68644501187,0.00313519419781,,0.000953623216302,52.0
270022.OF,0.236096814432,,,,
270041.OF,1.15558319834,0.00113753023982,,0.00140583765192,
320018.OF,1.29302130288,,,,52.0
519013.OF,-0.00788372568582,,,,54.0
540003.OF,1.45657997362,,0.274118625117,,
000480.OF,2.35781533584,0.00202744820148,0.524105261734,0.0015007256613,50.0
000020.OF,1.65605301174,0.00209829226135,0.267195786373,0.00374411937179,53.0
161605.OF,1.11274454251,,,,49.0
163804.OF,1.27762180347,0.0010296724361,,0.00142390564866,48.0
377530.OF,0.880118321325,,,,51.0
530006.OF,2.28252934166,0.0026720006268,0.321087250308,0.00274694994558,55.0
400001.OF,3.29380777876,0.00354009597392,0.558619978719,0.00448341284577,49.0
165512.OF,1.55227243225,0.00131266570351,,0.00175119777333,54.0
530003.OF,2.03279775218,0.00134217905839,0.441586963561,0.00266767598247,51.0
200006.OF,0.183245502533,,,,51.0
233001.OF,1.62334308508,0.00285257735649,0.25298713538,0.0041992526212,48.0
090011.OF,2.12435240803,0.00130327078183,0.370170484983,0.00130842666533,52.0
000214.OF,0.401244636215,0.000640262949353,,,
040008.OF,1.83367695192,0.00118502855235,0.262150525183,,53.0
290011.OF,1.93531678489,0.00308739556968,0.267841730162,0.0038192482926,52.0
519732.OF,1.89282259976,0.000919805036667,0.289692389406,,51.0
217001.OF,2.29984852407,0.00216122146199,0.324028845173,0.0038299169602,52.0
630005.OF,1.59900917636,0.00271053514396,,0.00135427386514,52.0
740001.OF,1.27213776481,0.00133992392494,,0.00301723338712,55.0
257040.OF,1.70271214884,0.00100510901857,0.278047667159,0.00311272151196,50.0
690003.OF,1.07973208362,,,0.000655381915551,
160106.OF,1.60587666024,,0.25650465848,,51.0
360012.OF,1.08989378812,0.000924484521782,,0.00236224044901,50.0
560002.OF,0.573574980957,,,,50.0
050018.OF,0.67396579373,,,,53.0
233007.OF,1.14289000022,0.00403187772444,,0.00661051089021,52.0
519015.OF,0.48058493702,,,,54.0
233006.OF,0.890967538341,0.000972201351,,0.00184131051339,54.0
110010.OF,1.19613368811,,,0.00141198092108,54.0
398001.OF,1.4628603345,0.000673871481743,,,
260104.OF,-0.234958565226,,,,50.0
050007.OF,2.94430111804,0.00149201180603,0.507004919962,0.00152336860086,52.0
070003.OF,1.88286807799,0.000843561678808,0.308346054442,0.000810884984202,
510081.OF,1.23718000774,0.000741841923725,,0.000998539220311,52.0
630011.OF,1.4511010674,0.00266493249531,,0.00269473947944,50.0
160220.OF,3.72587619498,0.0019742990515,0.903088446955,0.00244346680458,50.0
700001.OF,0.510659322808,,,,50.0
121008.OF,2.44043120589,0.00148500422603,0.403067910019,0.00215394763295,
350007.OF,0.186784329938,,,,51.0
206007.OF,1.79723147492,0.00235835698432,0.312114247608,0.00634531515861,49.0
160211.OF,0.646646636725,,,,53.0
519688.OF,0.605130967733,,,,54.0
350002.OF,0.598728985464,,,,53.0
410006.OF,1.34012294133,0.00122577406072,,,49.0
202011.OF,1.85212623997,0.000728993008239,0.317336651419,0.00100235062138,55.0
410009.OF,0.661709680307,,,0.000806095705493,
002001.OF,0.753456239882,,,,55.0
519056.OF,-0.139889406637,,,,53.0
100026.OF,2.12932552759,0.00359951328965,0.301586863641,0.00643307379917,53.0
340007.OF,1.44648165117,0.00270988640859,,0.0030297303693,51.0
166005.OF,1.62081018478,0.00230287130158,,0.00277450555241,53.0
270001.OF,0.519989439428,,,,
000017.OF,2.47630209365,0.00592005087817,0.344635340761,0.00393301114591,
160215.OF,1.77464178984,0.00213032498993,,0.00202150789829,52.0
660005.OF,0.221914982699,,,,49.0
070021.OF,0.691082119294,,,,
770001.OF,1.72903340482,0.00136191801084,0.276449643055,0.00249508114136,52.0
002011.OF,1.38550708717,,,0.00120035233901,52.0
100022.OF,1.38306232796,,,,52.0
200011.OF,1.2648359288,,,,51.0
519125.OF,0.31906859061,,,,
000011.OF,1.16691877476,,,,55.0
210008.OF,1.42059244264,0.000914080313331,,0.00203040822868,50.0
310358.OF,0.653750549379,,,,53.0
040011.OF,2.71930313057,0.00211133829517,0.456780051562,0.00240735256846,49.0
100056.OF,1.33080287493,0.00519774898554,,0.00872342042371,
000339.OF,0.642885015949,,,,50.0
519656.OF,2.3751405748,0.00308895180985,0.5695874702,0.00598827136074,51.0
000308.OF,2.28497140533,0.00277033513305,0.310350613802,0.00248717075007,56.0
570005.OF,2.59993311427,0.00349072087936,0.367255455838,0.00290587938963,53.0
310368.OF,0.74194810273,,,,53.0
580009.OF,0.889443636901,0.000861589896159,,0.00305983003745,52.0
070011.OF,1.22453198767,0.00114798139,,0.00157971707486,52.0
020015.OF,0.752200540683,,,,50.0
020023.OF,0.894422572798,,,,53.0
160910.OF,2.03829661465,,0.361600593057,,52.0
160605.OF,0.873163875335,,,,55.0
163001.OF,2.24639831454,0.00111270398545,0.45460202259,,50.0
050014.OF,1.71931139697,0.00265746177052,,0.00339263605205,50.0
530012.OF,2.38905172197,0.00248560934006,0.571249443846,0.00351974122518,51.0
020005.OF,1.08841115049,,,,56.0
166001.OF,1.33245463683,0.00152923337875,,0.00109452861257,53.0
210002.OF,1.73858716868,0.00235612522652,0.253553070608,0.00192865139132,
050201.OF,1.10527889975,,,,
320006.OF,2.67002694161,0.00249673297777,0.475715247715,0.00264849086565,52.0
481008.OF,2.08886377314,0.000658326493366,0.395603740918,,51.0
200008.OF,1.92839212114,0.000744835627178,0.328930556488,,49.0
110023.OF,0.273649690525,,,,51.0
481006.OF,0.974376323882,,,,55.0
100029.OF,1.79448224898,0.00167147241286,0.261835861771,0.00155717266315,51.0
519002.OF,0.965470691603,0.000886052992607,,,51.0
450007.OF,2.3472381007,0.00317165942649,0.384607512385,0.00528337048851,51.0
560006.OF,0.305507342708,,,,52.0
121006.OF,0.817456503734,,,,49.0
090020.OF,-0.43990514317,,,,52.0
660001.OF,0.989407030628,,,0.00169494654331,55.0
080008.OF,1.85184790564,0.00170985702155,0.256911729529,0.00170076656634,54.0
270005.OF,1.10592866244,,,0.000965579671047,55.0
257050.OF,1.35744424838,,,,49.0
519011.OF,0.507239329765,,,,52.0
000056.OF,1.51753526528,,0.247419798099,0.001231636055,
040004.OF,2.38120282437,0.00187285019139,0.389816758092,,
000219.OF,2.35062074517,0.00254039227152,0.576354984937,0.00106127846905,
400015.OF,1.40658988249,0.00233299596996,,0.00348025860912,51.0
570007.OF,1.06705488474,0.00175306194736,,0.00360561383587,
162211.OF,0.14623042881,,,,53.0
210004.OF,1.78806565361,0.00205045771232,0.265551153562,0.00290834358743,50.0
233009.OF,1.79999893118,0.00484280519269,,0.00502336307517,54.0
000209.OF,1.86200436181,0.00211151874493,0.321551226113,0.00400786164191,52.0
000432.OF,1.72719273953,,0.279265428612,,52.0
398031.OF,1.68011327851,,0.268351260584,,
050008.OF,1.6225047061,,0.279800875142,0.0015424205872,53.0
660010.OF,-0.0339669949633,,,0.00101612305379,50.0
213003.OF,2.56953488175,0.00565254412055,0.366256275434,0.00669553748748,49.0
180031.OF,1.36018821982,0.00121566059413,,0.000949781748334,52.0
519700.OF,1.72090442336,,0.433569164951,0.00326970437478,
610002.OF,2.04448499246,0.00209362713656,0.335844433946,,55.0
233015.OF,2.93337610703,0.003244173455,0.446489450021,0.00358898691848,51.0
730002.OF,1.59254216446,0.00116554871573,,0.00291699034984,54.0
160505.OF,2.87107050002,0.00341198018575,0.533051786519,0.00293029500585,50.0
000264.OF,1.29222065535,0.000710873613346,,,50.0
160610.OF,1.22611773334,0.000625146448574,,0.00152600104893,55.0
050001.OF,1.13135955727,,,,
400011.OF,1.65235835577,0.000781421313661,0.244851829981,,50.0
260108.OF,0.276513218468,,,,52.0
550003.OF,0.98654525206,0.000676162457782,,,51.0
