,sharpe,jensen,sortino,ppw,stability
375010.OF,-0.495314656924,,,,
070011.OF,-0.336845795024,,-0.041988592965,,47.0
400003.OF,-0.213958166343,0.00131345815789,-0.027583793386,0.00151988830651,
519668.OF,0.946995684775,0.00615299766742,0.155269285675,0.00669421173492,
360005.OF,-0.59229961601,,,,
288002.OF,-0.0348388279167,0.00178878707732,-0.00243456017241,0.00178425319022,
162607.OF,-0.411332216937,,,,54.0
050009.OF,-0.265389730261,0.000748512643412,-0.036221898571,0.000902021887095,54.0
540002.OF,-0.211884999962,0.0011243902193,-0.0269030054203,0.00116772792474,
161601.OF,-0.102145130499,0.00110971156171,-0.0116866012266,0.00110819980914,
160910.OF,-0.424836236586,,,,47.0
540003.OF,-0.503922518834,,,,49.0
519690.OF,0.0858479753132,0.00293597677187,0.0160771007203,0.00314689894515,51.0
160605.OF,-0.250489778242,0.000701883030671,-0.0308147271995,0.000515515532416,49.0
519017.OF,-0.284065434315,0.000650554418271,-0.0364589261962,0.000877059395927,
180012.OF,-0.182324173323,0.00115739740386,-0.0239458087663,0.00126833301679,
070010.OF,-0.0757296497045,0.00222373834372,-0.00961972947213,0.00239847565868,
519181.OF,-0.652980198643,,,,51.0
163804.OF,-0.263523312266,0.000580745466757,-0.0313882837059,0.000411721015806,
373020.OF,0.707044104888,0.00309462623926,0.118005299567,0.00339383593513,
519001.OF,-0.0426728678065,0.00233426964244,-0.00452720470945,0.00256560704217,
400001.OF,-1.29701382893,,,,52.0
020005.OF,-0.156106873572,0.00178195254637,-0.0198350735248,0.00196598085448,47.0
166001.OF,-0.547229808835,,,,49.0
530003.OF,-0.558321091183,,,,
050201.OF,-0.573789876107,,,,
200006.OF,-0.232638657068,0.000948949725321,-0.0300596115679,0.000823651439461,49.0
320006.OF,0.683380348724,0.00294221018778,0.124196478782,0.00318900019187,46.0
200008.OF,-0.457987598467,,,,
310308.OF,-0.421984760309,,,,49.0
481006.OF,0.0298968539609,0.00211077162895,0.00769516613136,0.00255717425593,53.0
100029.OF,0.379822751253,0.00344681484536,0.0614011663852,0.00394263237503,51.0
290004.OF,-0.115958063723,0.00177918287603,-0.0133379672238,0.00165377746658,47.0
040008.OF,-0.409822402387,,,,53.0
260109.OF,-0.230793238461,0.000957496184477,-0.0313134599941,0.00101187599498,53.0
519694.OF,-0.372622631553,,,,
398021.OF,-0.368329729771,,,,52.0
519015.OF,-0.428206088141,,,,50.0
217001.OF,-0.552179704179,,,,49.0
040005.OF,-0.0623871139268,0.0019389237749,-0.00686926005105,0.00170812684035,52.0
161605.OF,-0.276775843861,0.00052585428068,-0.0355407585276,0.000468696044857,
070006.OF,0.0166911179364,0.0023427646173,0.00500188377646,0.00223818431937,52.0
460002.OF,-0.0146528980209,0.00184428016617,0.000591620025963,0.00197219624411,
310328.OF,-0.620168236362,,,,52.0
519011.OF,-0.288281860186,0.000536722664473,-0.0365283753515,0.000609953220214,51.0
519035.OF,-0.566856098816,,,,53.0
100022.OF,-0.0176014969089,0.00266012418176,-0.000656761307373,0.00277076742083,48.0
580003.OF,-0.238477821699,0.000738051136141,-0.0304934284051,0.00102523611891,51.0
519003.OF,-0.730308810679,,,,50.0
163805.OF,0.285992257033,0.00314651816786,0.0475977880458,0.00333670017433,51.0
151001.OF,-0.0658242874316,0.00146241200741,-0.00632627172922,0.00137055591538,50.0
161609.OF,-0.401951293202,,,,49.0
377010.OF,-0.541430059466,,,,49.0
070001.OF,-0.219551478198,0.000662229510258,-0.0254523901736,0.000258226015657,47.0
162207.OF,-0.408378372873,,,,
240005.OF,-0.329287235236,0.000322022590746,-0.0409359405639,0.000297298993488,49.0
560002.OF,-0.597117284697,,,,52.0
040007.OF,-0.311579029777,0.000577237762458,-0.0421387191177,0.000622703772147,
090004.OF,-0.30212599019,0.00045639481268,-0.0350435681035,0.000343530773814,51.0
050004.OF,-0.473391975298,,,,55.0
550002.OF,-0.0348169265276,0.00213721296494,-0.00273302566993,0.00207433604798,57.0
400007.OF,0.399121279582,0.00373600963972,0.0644650931295,0.00408648004162,51.0
110010.OF,-0.179328746992,0.00142550881744,-0.0236588974924,0.00153666963722,50.0
398001.OF,-0.13712354291,0.00109578994025,-0.0159207164367,0.000942681034726,47.0
260104.OF,-0.216114766868,0.00106092736418,-0.0297644874728,0.00111185903021,52.0
320005.OF,-0.575786225265,,,,50.0
050007.OF,0.315699843923,0.0023827264541,0.0570441103101,0.00246465929456,
420001.OF,-0.411879678169,,,,50.0
180001.OF,-0.609249160629,,,,48.0
050008.OF,-0.283387035072,0.000590275540202,-0.0394456980912,0.000730151129072,53.0
519005.OF,-0.402205942748,,,,57.0
510081.OF,-0.210072481033,0.00109088930493,-0.0252857271255,0.00125385602702,54.0
350002.OF,-0.936788690067,,,,
213003.OF,-0.421935580321,,,,50.0
519008.OF,-0.350129655617,,,,48.0
410003.OF,-0.701504633412,,,,49.0
160611.OF,-0.294429095739,0.000567435880691,-0.0369011736653,0.000545470968091,53.0
162204.OF,-0.0910105244692,0.00160191387602,-0.0113200812993,0.00160771774965,
000011.OF,0.543024299663,0.00529428647959,0.0853768712439,0.00555728050014,53.0
112002.OF,-0.28221553891,0.000523321820595,-0.0319562857085,0.000285658005895,54.0
213002.OF,-0.724416390951,,,,51.0
161706.OF,-0.605289116548,,,,56.0
160505.OF,-0.210452763265,0.00106523608586,-0.0273031440425,0.0011706578097,50.0
519688.OF,-0.239982481292,0.000716824970727,-0.032222704383,0.000632201582994,
200007.OF,-0.823798011165,,,,52.0
070003.OF,-1.03028289484,,,,53.0
160610.OF,-0.244254464951,0.000956733901516,-0.029630603151,0.000811531057182,54.0
290002.OF,-0.392763680884,,,,48.0
121002.OF,-0.356809925275,,,,
002001.OF,-0.372196717509,,,,52.0
519013.OF,-0.258186754909,0.000870616278009,-0.0321526672097,0.000745640843591,49.0
110009.OF,-0.24013181011,0.00084989729273,-0.0300684183338,0.000875159044986,53.0
163402.OF,-0.0542208137525,0.00151115453838,-0.00490893886174,0.00130023234099,50.0
410001.OF,-0.668417580287,,,,
100026.OF,-0.488417178928,,,,52.0
373010.OF,-0.554277437382,,,,49.0
519021.OF,-0.230321409271,0.00104806940034,-0.0314008139177,0.00107330859055,53.0
200001.OF,-0.573929389281,,,,52.0
260108.OF,-0.716872589052,,,,53.0
550003.OF,1.69934805673,0.00684466658548,0.292131833812,0.00702152625493,54.0
