,sharpe,jensen,sortino,ppw,stability
180010.OF,1.61945850859,,0.221184500251,,
530005.OF,1.92747592839,0.00249064940163,0.26573275043,0.000517347636673,49.0
320001.OF,1.41194567027,,,,47.0
290006.OF,1.50001262526,0.0020177649256,,,54.0
580007.OF,1.7560544927,0.00197077750379,0.240125785457,,
000417.OF,3.12488593845,0.00373527446159,1.17830261,0.00359963402163,
519704.OF,1.53758298557,0.00291879869588,,,
470006.OF,1.29275267989,,,,
481010.OF,1.66461339445,0.0034652449256,,,51.0
180018.OF,1.51591500572,,,,49.0
360011.OF,2.20905505209,0.00327579485785,0.274557614591,0.000850910702357,50.0
000654.OF,1.33935536016,0.00345947145959,,,51.0
519993.OF,1.82830376516,0.00448943433891,0.237044403632,0.000294553501061,49.0
000362.OF,2.34524255812,0.00372821864077,0.384505638097,0.00482445144342,
050026.OF,1.26602152035,,,,50.0
580002.OF,1.02488823433,,,,
257020.OF,1.83284103575,0.00228736747976,0.251586729035,-0.000107362134642,
000601.OF,0.781901673209,,,,
162212.OF,1.58150481782,0.00201261434521,,,
398041.OF,1.19987174474,,,,
213001.OF,1.424071069,,,,
000556.OF,3.16670750467,0.00438055509936,1.06376096077,0.00409825826807,
710001.OF,1.64329736958,0.00572009324566,,0.00111758092229,48.0
163415.OF,2.22476177477,0.00365375651288,0.297758457231,0.00226633374039,48.0
519156.OF,3.42260608477,0.0101294162477,0.731129753774,0.0119564132805,
162006.OF,1.19325528686,,,,48.0
000021.OF,1.62070946597,0.00173693947092,,,48.0
206002.OF,2.15563216426,0.00441741882024,0.292746141879,0.00165988175798,50.0
580005.OF,0.673991987233,,,,
519158.OF,1.89512815302,0.00517730404073,0.238688213328,0.00125629302378,51.0
260110.OF,1.69362622591,,,,53.0
160105.OF,2.45546445465,0.0052808129703,0.352837034012,0.00341166885298,52.0
519712.OF,2.14751793847,0.00370380594938,0.271963229759,0.00222390516768,49.0
519692.OF,1.57474043452,0.00279294685994,,,55.0
160805.OF,1.7369634292,,0.232333322537,,53.0
162207.OF,1.27923737952,,,,48.0
660004.OF,1.4034822052,,,,
519183.OF,2.81393660835,0.00606678702925,0.504948586159,0.00768280682574,52.0
161606.OF,1.44153277397,,,,
620008.OF,1.51167475312,,0.249670830223,-0.000509117681676,
400003.OF,1.72374789262,0.0056583290988,,0.00181387648779,
519668.OF,1.66171798775,0.00438878672657,,0.000714375283146,
570008.OF,1.74716246425,0.00468025706515,0.236439879141,0.000848449870403,
360005.OF,2.14642003773,0.00331554695261,0.278197828804,0.00106475790467,55.0
288002.OF,1.96505071509,0.00246872845833,0.264370709257,0.000560514088652,
270025.OF,2.0668284682,0.00527452842378,0.276245350821,0.00286428066015,55.0
519066.OF,2.07615256778,0.00759598997685,0.275144743838,0.00418883150663,50.0
519991.OF,1.59435942145,,,,48.0
540002.OF,1.85645983137,0.00222725463536,0.283981880242,0.0021663398632,52.0
161601.OF,1.92952054652,0.00237945835561,0.266314077516,0.00105979596849,48.0
762001.OF,3.48092597315,0.00973080218698,0.620074059511,0.0118309408221,51.0
519690.OF,1.76403005294,0.00402234353666,0.220535561621,0.000328675005768,49.0
519017.OF,1.87134809904,0.00377716296373,0.259511541584,0.00060951766286,
590005.OF,1.65388640656,0.00297350928628,,,49.0
180012.OF,1.99597778657,0.00200855849664,0.275058758742,0.000534538193032,49.0
519736.OF,1.52935215499,0.00264380096397,,,
000172.OF,2.22504978509,0.00227056537137,0.304780500653,0.00208041133459,53.0
519181.OF,1.40404487654,,,,48.0
000511.OF,1.95041858817,0.00295379091323,0.376534505033,0.00414999293935,55.0
610006.OF,1.86079840552,0.00499891740745,0.240234112421,0.00149338047134,52.0
373020.OF,1.70748516127,0.00229851572691,0.229749504365,,
000530.OF,3.69279096015,0.00205406598222,0.534891330725,0.00190547098905,47.0
519983.OF,1.61396596673,0.00270673200533,,-0.000466057334844,51.0
217010.OF,2.03475006369,0.00180780024056,0.273386883498,0.000732750566622,
310308.OF,1.42114573756,,,,
270021.OF,1.23526915277,,,,
360010.OF,2.46658252857,0.00484460016272,0.331356307545,0.0028358580815,50.0
630006.OF,1.86176510978,0.00501308859963,0.226846346858,0.00181165959092,
360007.OF,2.15753072696,0.00268022117006,0.294058477063,0.00123118301868,54.0
660006.OF,1.3627992083,,,,
519185.OF,1.81490375526,0.00411566955807,0.236791173831,-0.000100947103751,55.0
000167.OF,1.08935657033,,,,
398021.OF,0.942714339901,,,,
110011.OF,1.98386736161,0.00187744718517,0.264632701458,0.00141664507513,
260117.OF,1.54276786531,0.00360851506801,,0.000378162539839,
160918.OF,1.82889762537,0.0062254133074,0.268861008356,0.0024891506457,
110013.OF,1.6559098639,0.00519578563959,,0.00082742748811,
630002.OF,2.3889656062,0.00956598179619,0.309452266399,0.00738460547687,48.0
690009.OF,1.9230629911,0.00492985896243,0.248349321213,0.00161744146828,49.0
590003.OF,1.78018331107,0.00458461115664,0.235756033362,0.000440212564238,51.0
000242.OF,0.689388203826,,,,
070010.OF,1.15549251475,,,,48.0
000566.OF,1.84297143486,0.00467449467844,0.239320725785,0.0014730380835,
000452.OF,1.90876579409,0.00311691624877,0.26840400061,0.00130398085329,50.0
000404.OF,2.28498390959,0.0116179300853,0.323398450519,0.00777500510238,47.0
260115.OF,1.12722541925,,,,
519091.OF,1.34822568214,,,,53.0
050004.OF,1.9048239293,,0.237326183712,-0.000544944047632,48.0
400007.OF,1.90293940181,0.00705112085308,0.247907460956,0.00339314249947,52.0
160624.OF,1.52566963393,0.0019648713652,,,
320005.OF,1.56459597554,,,,51.0
217021.OF,1.85548050031,0.00276601704159,0.230101560021,-0.000478017911451,47.0
070032.OF,2.36022656109,0.00610120296253,0.318586342046,0.00368528297422,
000057.OF,1.37997070573,,,,55.0
160512.OF,1.50975928508,0.00278859775993,0.223975613912,-0.000377651280563,
519005.OF,1.10497084771,,,,
000065.OF,1.87315257732,0.00230781581344,0.393033177178,0.00359460565471,57.0
519097.OF,2.09566455374,0.00525619486662,0.294305506385,0.00197829895111,50.0
519008.OF,1.81308825549,0.00403626425052,0.252686898811,0.000192252011713,50.0
400022.OF,5.20267894393,0.00199641140017,0.837430479539,0.00191731963767,
410003.OF,1.51676798934,0.00263222602409,,,53.0
370024.OF,1.60012316018,0.00340174789539,,,
200010.OF,1.56014653566,0.00377073899214,,-0.000416892629011,
000534.OF,1.46186787727,,,,
112002.OF,1.61011015149,,,,
571002.OF,1.74104645398,0.00384402956409,0.239259682353,0.000464253468953,
519979.OF,1.2340436492,0.00281136629621,,,51.0
161706.OF,1.86946569357,0.004168563182,0.267797504452,0.000709197319865,
630010.OF,2.37592199239,0.0099290490839,0.288299712768,0.00699822689646,
200007.OF,1.25201210226,,,,
290008.OF,1.44584978689,,,,
270028.OF,1.31075166835,,,,
121002.OF,1.64096676118,,0.220618162879,,48.0
660003.OF,1.40742923516,,,,
110009.OF,1.57504636175,0.00379337019808,,0.000150169689129,
163402.OF,2.24970103319,0.00354149725263,0.307931261785,0.00207891181236,49.0
410001.OF,1.52912227254,0.00262830760439,,,
373010.OF,1.36972557633,,,,
519021.OF,1.69022877879,0.00276984577658,,,
