date,largecap,smallcap,rise,oscillation,decline,growth,value,convertiblebond,SP500.SPI,SPGSGCTR.SPI,HSCI.HI
2008-07-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-07-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-07-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-07-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-08-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-08-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-08-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-08-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-09-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-09-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-09-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-09-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-10-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-10-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-10-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-10-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-10-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-11-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-11-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-11-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-11-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-12-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-12-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-12-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-12-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2008-12-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-01-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-01-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-01-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-01-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-01-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-02-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-02-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-02-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-02-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-03-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-03-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-03-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-03-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-04-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-04-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-04-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-04-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-04-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-05-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-05-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-05-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-05-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-05-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-05-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-06-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-06-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-06-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-06-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-07-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-07-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-07-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-07-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-07-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-08-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-08-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-09-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-09-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-09-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-09-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-09-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-10-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-10-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-10-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-10-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-10-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-11-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-11-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
2009-11-20,1.02957064881,1.01846739485,1.01694117647,1.01649646504,1.03935483871,1.02459157352,1.02705274606,,,,
2009-11-27,0.967193742614,0.971570157239,0.986452012384,0.959574596652,1.00129032258,0.96913155632,0.974669204278,,,,
2009-12-04,1.02720724776,1.03607743617,1.01674303406,1.01039337724,1.05129032258,1.03658641445,1.04105492115,,,,
2009-12-11,1.01761296494,1.03389975823,1.01134365325,1.00537796846,1.04393548387,1.02768701634,1.03738444807,,,,
2009-12-18,0.983287378313,0.985219225295,0.980854489164,0.953411082241,0.989548387097,0.975709372313,0.989849555918,,,,
2009-12-25,0.994253496521,1.02004137595,0.988359133127,0.976211811451,1.02379014778,0.996824758683,1.00548897116,,,,
2009-12-31,0.994406376074,1.02015251777,0.988359133127,0.976242400921,1.02381849583,0.996936531714,1.00564129736,,,,
2010-01-01,1.02249719768,1.04069579804,1.01609907121,0.994934264837,1.04408060856,1.02365187908,1.02998827102,,,,
2010-01-08,1.00309992328,1.01060733103,0.996408668731,0.982409915618,1.03294977056,1.002260426,1.0138559733,,,,
2010-01-15,1.01087995778,1.03338571333,1.00552321981,1.00709396154,1.06792736935,1.01339975419,1.02238360315,,,,
2010-01-22,0.986816034701,0.98048417634,0.973969040248,0.955462020583,1.01296902694,0.983239681585,0.983147390307,,,,
2010-01-29,0.947638964094,0.947983159802,0.948879256966,0.93672510852,0.994649579467,0.94856092672,0.950413178452,,,,
2010-02-05,0.939887202081,0.928292546169,0.937758513932,0.918349680291,0.969066631772,0.929015494506,0.937050445393,,,,
2010-02-12,0.958904114646,0.953363747336,0.962328173375,0.942087118724,0.993942513073,0.956575193364,0.964044959827,,,,
2010-02-19,0.958904114646,0.953377625188,0.962328173375,0.942087118724,0.993942513073,0.956575193364,0.964044959827,,,,
2010-02-26,0.957008000197,0.990321943248,0.977560371517,0.970343105083,1.02543910697,0.977250296142,0.976735072094,,,,
2010-03-05,0.95327153937,0.977111756809,0.975876160991,0.965402826018,1.01444743849,0.9679784717,0.972026726553,,,,
2010-03-12,0.949869686976,0.955077777883,0.972904024768,0.949437290016,0.997606402567,0.965719130572,0.964134642599,,,,
2010-03-19,0.968858715505,0.972538346059,0.982860681115,0.963776148765,1.01296902694,0.990678455678,0.982923183376,,,,
2010-03-26,0.968524107072,0.981702169085,0.982018575852,0.978175254819,1.01444743849,0.984241464916,0.983147390307,,,,
2010-04-02,1.00159457379,1.02321989789,1.00106501548,1.00076799444,1.04157307649,1.03236969386,1.01843756117,,,,
2010-04-09,0.995264897614,1.02257383987,1.00255108359,1.02878299158,1.05764276726,1.01169459108,1.01534350553,,,,
2010-04-16,0.986592962413,1.01074077711,0.99905882353,1.02890348619,1.05841411241,0.994642959922,1.00758594573,,,,
2010-04-23,0.94752742795,0.962014400878,0.984866873065,1.05896689172,1.0694057809,0.943573324607,0.985703349315,,,,
2010-04-30,0.905500450621,0.919269186713,0.95364498986,1.00012585337,1.00774881723,0.892529507083,0.945975289656,,,,
2010-05-07,0.881620221118,0.933349890541,0.934304000265,0.984878722989,0.984661709726,0.880220169861,0.943314658568,,,,
2010-05-14,0.867091689883,0.895707890454,0.905418824374,0.965723173277,0.982949016291,0.870994133351,0.922997112075,,,,
2010-05-21,0.857684326745,0.900476100465,0.878317756096,0.965551374625,0.970138069396,0.842024255399,0.902679565583,,,,
2010-05-28,0.888133010983,0.940398021853,0.923741451661,0.989646135586,1.00267924466,0.875964264028,0.933639636428,,,,
2010-06-04,0.867815333201,0.925815581493,0.899253390548,0.978264474882,0.983839616877,0.864250002095,0.924750709838,,,,
2010-06-11,0.883067507755,0.94621956694,0.917462076551,1.00738434642,1.00267924466,0.880441906552,0.948635920744,,,,
2010-06-18,0.857684326745,0.893691774232,0.888541790406,0.956789643366,0.948763655326,0.821526099809,0.907093794434,,,,
2010-06-25,0.8598552567,0.892511480607,0.894070857504,0.966711015527,0.95472382848,0.8247644807,0.91241505661,,,,
2010-07-02,0.804802699642,0.824782935117,0.824701609466,0.895972920513,0.887175199398,0.758122010778,0.855876645985,,,,
2010-07-09,0.836698670516,0.862183097617,0.862023982612,0.944205392098,0.935884200694,0.790449005992,0.886776247942,,,,
2010-07-16,0.828778213935,0.846823143123,0.854583532667,0.932613396353,0.926441750011,0.780670882797,0.882068182976,,,,
2010-07-23,0.864512034102,0.880085877845,0.89435612905,0.968400389564,0.969451607394,0.812405017556,0.909114642654,,,,
2010-07-30,0.884921982726,0.896980383624,0.910918538727,0.986507818454,0.991972391278,0.828147502969,0.924395005304,,,,
2010-08-06,0.901311810792,0.916286503751,0.928026447238,1.01017996581,1.01065153782,0.838172812434,0.936934720201,,,,
2010-08-13,0.902046695159,0.917777472912,0.921013457369,1.00822306784,1.00310464835,0.837799431923,0.937046786892,,,,
2010-08-20,0.915243355131,0.929901883581,0.922336122269,1.01003135113,1.01651513831,0.831449512686,0.938775765503,,,,
2010-08-27,0.916837951544,0.942268782463,0.920377142124,1.03416983042,1.01986776079,0.842255515598,0.957973390074,,,,
2010-09-03,0.951864086553,0.988947763537,0.952973848706,1.0806805588,1.07176635691,0.868936316601,0.987544886307,,,,
2010-09-10,0.9612117207,1.02701841304,0.966353572461,1.09161436475,1.09603934372,0.886704950255,0.988439185588,,,,
2010-09-17,0.954173502048,1.03667752687,0.952424945529,1.09052098415,1.10026364805,0.872723987725,0.978840373303,,,,
2010-09-21,0.954173502048,1.03667752687,0.952424945529,1.09052098415,1.10026364805,0.872723987725,0.978840373303,,,,
2010-09-24,0.940976842076,1.02616970429,0.955144386824,1.08686236447,1.09523471432,0.875898947343,0.976217095411,,,,
2010-09-30,0.940976842076,1.02616970429,0.955144386824,1.08686236447,1.09523471432,0.875898947343,0.976217095411,,,,
2010-10-01,0.96583055169,1.04649829951,0.982806084054,1.10574420628,1.13459450233,0.894948705053,0.989273864917,,,,
2010-10-08,0.984525819983,1.06670565062,1.00947192954,1.12185054351,1.15216224416,0.91650500983,1.0058482116,,,,
2010-10-15,0.998016772902,1.06588287403,1.03609986681,1.12500020047,1.14949581916,0.927743229156,1.00808913844,,,,
2010-10-22,1.01519420714,1.08814624061,1.06108916179,1.15451630398,1.15234000583,0.958224974723,1.03060772036,,,,
2010-10-29,1.00946839573,1.10344020547,1.07761213825,1.17828189742,1.18531479504,0.977468500966,1.04935498638,,,,
2010-11-05,1.03535220075,1.13557689113,1.10642493191,1.21803438605,1.22140041343,1.01431343921,1.08236766474,,,,
2010-11-12,1.01880225269,1.11597544883,1.06347884846,1.20335984793,1.15091791249,0.979059299135,1.04181235457,,,,
2010-11-19,1.03833276011,1.09956831563,1.03958198168,1.20109304936,1.09781095679,0.995890970088,1.07193826042,,,,
2010-11-26,1.05935354722,1.13610927599,1.06607336543,1.24017742894,1.1103883233,1.02072794796,1.0964755769,,,,
2010-12-03,1.05111779108,1.11403950391,1.04272271275,1.22660049855,1.09112582973,1.00487128233,1.07034643232,,,,
2010-12-10,1.04719600244,1.11733061027,1.03248119841,1.25423158008,1.09676481855,0.995685705808,1.07590361686,,,,
2010-12-17,1.074962266,1.14956409318,1.07440313042,1.27973902927,1.13694206672,1.03160695479,1.1175758337,,,,
2010-12-24,1.0282929812,1.11094199203,1.04295162729,1.24537913513,1.11002050194,1.00528181089,1.08315903588,,,,
2010-12-31,1.03229320561,1.12642955139,1.04079168476,1.27343971534,1.11559886553,1.0095410447,1.08847592487,,,,
2011-01-07,1.03888181052,1.1190729607,1.04146842992,1.27000372593,1.12130579257,1.01380027851,1.09550053023,,,,
2011-01-14,1.00593878595,1.07657896971,1.01507367309,1.21622094719,1.06560999812,0.978032977735,1.05500317278,,,,
2011-01-21,0.981153081754,1.04221594739,0.992995596882,1.17272227566,1.03432129097,0.948782817847,1.03737146499,,,,
2011-01-28,0.981192710994,1.04579744549,1.00078091901,1.17455112702,1.0358224274,0.955659171225,1.04759535886,,,,
2011-02-01,0.981232363097,1.04579744549,1.00081206557,1.18578126768,1.0360198908,0.955659171225,1.04778235304,,,,
2011-02-04,0.989879485761,1.05804229711,1.0114645204,1.18587078619,1.0512420598,0.956531544414,1.06019845276,,,,
2011-02-11,1.00202796597,1.08403235765,1.03697376735,1.20826241146,1.04951511333,0.971977681478,1.07799849586,,,,
2011-02-18,1.0340903099,1.09569642579,1.04866883878,1.22558073326,1.10161605362,0.982292211544,1.10548955078,,,,
2011-02-25,1.02869791031,1.08490353287,1.04605798798,1.21737525456,1.10263126672,0.984909331113,1.10194963153,,,,
2011-03-04,1.02838530744,1.07449782893,1.0544401932,1.23978617182,1.11583180188,0.995172545109,1.10712335966,,,,
2011-03-11,1.0303390754,1.08717826815,1.05904353541,1.23611030708,1.11805937129,0.999483094987,1.10456372574,,,,
2011-03-18,1.02353996288,1.08064445404,1.06357817103,1.22413410262,1.13247226287,1.00379364487,1.08604722506,,,,
2011-03-25,1.03369955631,1.07585299037,1.06508971623,1.23288503222,1.14439718135,1.01667397843,1.10075150502,,,,
2011-04-01,1.02189879778,1.04197395428,1.04427161637,1.20048999203,1.13514950646,1.00204889849,1.07618991147,,,,
2011-04-08,1.04271489785,1.05424983361,1.07170983744,1.22128614396,1.14962066309,1.0225658702,1.10396833549,,,,
2011-04-15,1.06700034792,1.04982246729,1.0920861013,1.22647328483,1.13699659869,1.0193577619,1.10396833549,,,,
2011-04-22,1.04879502135,1.04720629629,1.0938754026,1.21731250852,1.13369799418,1.01070333019,1.08067030244,,,,
2011-04-29,1.02104022127,1.00863454429,1.0458159943,1.16770155113,1.0961815758,0.968997922235,1.03407423633,,,,
2011-05-06,1.02536814779,1.00776248729,1.04048385398,1.15382951844,1.08565989243,0.965043742232,1.02074758882,,,,
2011-05-13,1.02104022127,1.01178736576,1.05906891036,1.15880251129,1.08299242341,0.970564672802,1.01911710659,,,,
2011-05-20,1.01061464926,1.01279358538,1.05304923803,1.14740507791,1.08654904877,0.966685099969,1.01748664766,,,,
2011-05-27,0.975062572642,0.956512368123,0.979242829495,1.10450409173,1.03164364471,0.902895969732,0.964894450537,,,,
2011-06-03,0.987205297679,0.961543466209,0.980812176639,1.11590152511,1.06017074399,0.913117152004,0.97663105767,,,,
2011-06-10,0.982001272663,0.961543466209,0.978566958181,1.11530666951,1.04616159701,0.908381294498,0.964570784885,,,,
2011-06-17,0.967247774134,0.944437732717,0.967345403092,1.11721020744,1.03802211778,0.885207571972,0.948471205581,,,,
2011-06-24,1.00194127424,0.970599442764,0.996832483735,1.15792212499,1.07891575067,0.918126668724,0.984075209496,,,,
2011-07-01,1.00975607275,0.98669895664,1.01024958829,1.16391826948,1.09074744131,0.926440291612,0.992211735889,,,,
2011-07-08,1.03577619783,1.00373760882,1.03140440662,1.17748097726,1.10766140688,0.947024249604,1.01085057922,,,,
2011-07-15,1.05138827287,1.0198371227,1.05342727652,1.18507133477,1.11461666221,0.959571058806,1.0216138507,,,,
2011-07-22,1.02971359629,1.00977492653,1.04685799266,1.1627523525,1.10684749402,0.951701462502,1.00636588278,,,,
2011-07-29,1.00802139774,0.993675412652,1.01315266802,1.13952918971,1.07584481336,0.92274728742,0.988427096988,,,,
2011-08-05,0.996737249223,0.990656753801,1.00402679871,1.12537162633,1.06918552635,0.90552326532,0.974076068357,,,,
2011-08-12,0.99761334771,0.996694071504,0.997054902975,1.12582371659,1.08006236181,0.904706609099,0.979457704093,,,,
2011-08-19,0.981125174176,0.978649199702,0.979044731497,1.11502113882,1.04735786335,0.887482586999,0.957931161146,,,,
2011-08-26,1.00108269772,1.00172516959,1.0118710202,1.137649446,1.06792766102,0.918812489267,0.983942400541,,,,
2011-09-02,0.972451799149,0.965568344678,0.97415970734,1.10714525061,1.03337336062,0.889041657965,0.945374011094,,,,
2011-09-09,0.956839724102,0.956512368123,0.944453660718,1.08727707343,0.999780957232,0.876569090238,0.924744407436,,,,
2011-09-16,0.952494275604,0.952487489654,0.942534544085,1.08423141274,0.993491630607,0.871817635865,0.922950528857,,,,
2011-09-23,0.934288949034,0.928405300149,0.917986276686,1.06072271926,0.96885226865,0.845981602715,0.90467690836,,,,
2011-09-30,0.906516626981,0.893254694855,0.878660567456,1.03561981276,0.939403421627,0.803663962211,0.868985131154,,,,
2011-10-07,0.906516626981,0.893254694855,0.878699954937,1.03561981276,0.939403421627,0.803663962211,0.869000602398,,,,
2011-10-14,0.925402390043,0.917114837061,0.889718978834,1.04603481669,0.963882989617,0.827518880229,0.886137709743,,,,
2011-10-21,0.888489307694,0.853637854965,0.862542986345,1.00846050545,0.912883889637,0.777341294052,0.840790567879,,,,
2011-10-28,0.957353729855,0.904078513242,0.909736101644,1.06960437208,0.976290345437,0.814566859134,0.892862270113,,,,
2011-11-04,0.974790185718,0.936303859358,0.930161078965,1.08266445637,0.997105829622,0.838802469444,0.914088740291,,,,
2011-11-11,0.968171630404,0.931086544215,0.913668861253,1.0654950508,0.979292293862,0.831490955107,0.909763955913,,,,
2011-11-18,0.934180129964,0.928174333473,0.898318412459,1.04813671091,0.956526327317,0.817375209379,0.892192184283,,,,
2011-11-25,0.950787132304,0.926555261428,0.896922917114,1.04804224375,0.953570127899,0.821816697842,0.890502388241,,,,
2011-12-02,0.951335663341,0.92708981254,0.894664603199,1.04228238147,0.946946282551,0.812589946679,0.891016139619,,,,
2011-12-09,0.951884510839,0.927624672047,0.875656986336,1.02016908634,0.934727600982,0.806509136094,0.891530187391,,,,
2011-12-16,0.95243367498,0.928159840128,0.847144290646,1.00298116156,0.918157407695,0.795485017256,0.89204453173,,,,
2011-12-23,0.952983155947,0.928695316958,0.842440718597,0.997560855752,0.910912271491,0.79255026902,0.892559172806,,,,
2011-12-30,0.953532953921,0.929231102718,0.838198643609,0.987923260755,0.90677557029,0.791862656139,0.893074110791,,,,
2012-01-06,0.889770871896,0.843194303753,0.807806442557,0.94830612082,0.863495246213,0.76259634889,0.852033367065,,,,
2012-01-13,0.903296162023,0.842352456405,0.828741842852,0.977411087232,0.893052540704,0.790190295725,0.872553738928,,,,
2012-01-20,0.887838687592,0.820211871153,0.844198820641,1.01398264418,0.914164893912,0.815275701938,0.896515026804,,,,
2012-01-27,0.887838687592,0.820211871153,0.844198820641,1.01398264418,0.914164893912,0.815275701938,0.896515026804,,,,
2012-02-03,0.91199099139,0.856495491851,0.84759022505,1.02294746506,0.926832305837,0.826146044631,0.902208178754,,,,
2012-02-10,0.93725871122,0.867537395976,0.861286281318,1.02804485349,0.941933278969,0.830726693499,0.913651923759,,,,
2012-02-17,0.942344510882,0.892604091253,0.86448202778,1.03024827633,0.94763273142,0.831528339194,0.911848685137,,,,
2012-02-24,0.978620834405,0.923429385461,0.895135106095,1.0552710443,0.982477036345,0.857271606723,0.944083378657,,,,
2012-03-02,0.98248370361,0.92485874177,0.902048353544,1.06114047502,0.994757644434,0.8535384698,0.951716487131,,,,
2012-03-09,0.991850874822,0.937526532499,0.91078774183,1.06248474119,1.00233750911,0.839979882382,0.952765015217,,,,
2012-03-16,1.01588454001,0.922393695657,0.899439580922,1.05667020835,1.00233750911,0.844989702754,0.942610444137,,,,
2012-03-23,0.977985298753,0.887635461035,0.882091242982,1.03462343798,0.979319319967,0.814930780522,0.918895805578,,,,
2012-03-30,0.934539827069,0.838769008731,0.858807947327,1.01747056609,0.953162286848,0.779862037918,0.894066640924,,,,
2012-04-06,0.955043843674,0.860578560783,0.878307041886,1.04650924306,0.986807151669,0.806137012832,0.908198694172,,,,
2012-04-13,0.978762003422,0.877474971989,0.896958349725,1.06214545374,1.00357514255,0.815711791826,0.925260806414,,,,
2012-04-20,0.987441098812,0.883317930314,0.913914084124,1.06772981469,1.00542615453,0.812881344015,0.939990830885,,,,
2012-04-27,0.989469942968,0.877216667554,0.900349496605,1.05991170935,1.02360962516,0.806800027639,0.941166840958,,,,
2012-05-04,1.0071565034,0.894196479495,0.925783098204,1.08113228098,1.04810831314,0.839670177138,0.96588298486,,,,
2012-05-11,0.986472264118,0.885119936728,0.907131790365,1.06884668688,1.02132308095,0.836481989686,0.941166840958,,,,
2012-05-18,0.982106273243,0.870560149906,0.896110563005,1.05656109278,0.989855877283,0.835560553453,0.926436816487,,,,
2012-05-25,0.99329754675,0.873087873812,0.901197283325,1.0666129425,0.98299624465,0.832717506055,0.917028735905,,,,
2012-06-01,1.0294198751,0.906911227026,0.937652112283,1.09341787509,1.01653222641,0.857234174526,0.937618878365,,,,
2012-06-08,1.0088102031,0.885545941633,0.910522937244,1.06772981469,0.98484725663,0.826772952405,0.914676715759,,,,
2012-06-15,1.03861666422,0.90438350312,0.941043259163,1.09341787509,1.00520838841,0.852877296695,0.951750931613,,,,
2012-06-21,1.03861666422,0.90438350312,0.941043259163,1.09341787509,1.00520838841,0.852877296695,0.938216849589,,,,
2012-06-22,1.02831978398,0.896421227355,0.92701090844,1.08413070574,0.989822335197,0.843298641017,0.938303829776,,,,
2012-06-29,1.01059530569,0.8892369726,0.930632423875,1.08313896172,0.98502579184,0.835391074282,0.936901946695,,,,
2012-07-06,1.03099352829,0.899001981772,0.947670890178,1.10081189214,1.01773780877,0.862208203323,0.940452005745,,,,
2012-07-13,1.02382184492,0.90415459768,0.95623557823,1.09774635045,1.02907296324,0.860918096087,0.928678017063,,,,
2012-07-20,0.980432548474,0.88602286977,0.930198843591,1.08431158575,0.981918593832,0.828479419705,0.923830035592,,,,
2012-07-27,0.966306651382,0.870103041443,0.914893926604,1.07536880979,0.97094932486,0.808949684334,0.903746773949,,,,
2012-08-03,0.942784691367,0.871791508083,0.925097204596,1.08431158575,0.970047577418,0.811465429193,0.899026007268,,,,
2012-08-10,0.962067055531,0.881560493648,0.964209770231,1.11449345464,0.987738953561,0.844731439712,0.910247829759,,,,
2012-08-17,0.933912324681,0.859308915417,0.932749663089,1.08095804477,0.955546543459,0.808192436128,0.884263609765,,,,
2012-08-24,0.899319552856,0.858524984477,0.943803214247,1.0731331158,0.947751922211,0.804238039988,0.868901114803,,,,
2012-08-31,0.8735708846,0.837901570507,0.928869757285,1.04857214412,0.919242642697,0.786015383442,0.854718811511,,,,
2012-09-07,0.90679317389,0.868474877182,0.96356055691,1.09495811836,0.961949101621,0.821401785193,0.890744662327,,,,
2012-09-14,0.901039516807,0.861419498718,0.953024342876,1.09207545191,0.953904152716,0.813288567889,0.880703031505,,,,
2012-09-21,0.866652133035,0.828795911122,0.928040666516,1.04977788139,0.909739760691,0.783985827722,0.8482177557,,,,
2012-09-28,0.886050865009,0.859378786072,0.940287137272,1.07792317757,0.935008931117,0.800034990298,0.871660350683,,,,
2012-10-05,0.886188519077,0.859508892985,0.94043589713,1.07854505633,0.935181970964,0.80023735942,0.871735792234,,,,
2012-10-12,0.888130196227,0.859075142455,0.947935174749,1.07916729386,0.944812451175,0.804455095161,0.875658937866,,,,
2012-10-19,0.891789995857,0.871047982145,0.954507252981,1.07978989038,0.967120979667,0.811795919839,0.888875658844,,,,
2012-10-26,0.878149511163,0.852004609196,0.936291498965,1.08041284608,0.93830884846,0.800399028688,0.870660309563,,,,
2012-11-02,0.886104562578,0.860030071689,0.952950803382,1.08103616118,0.959032833352,0.813093753697,0.886718510229,,,,
2012-11-09,0.866953076533,0.847022499431,0.929050209961,1.05582740907,0.922698130858,0.786357595451,0.856882434835,,,,
2012-11-16,0.846818061962,0.8363103811,0.897575922002,1.03370091467,0.894821297099,0.76591229797,0.838546517881,,,,
