,sharpe,jensen,sortino,ppw,stability
200006.OF,-0.614662755985,,,,
320006.OF,0.565848789375,0.00238945274213,0.0769639248954,0.0019289752104,52.0
481008.OF,-0.0621731969202,,,,
200008.OF,-0.469696262263,,,,51.0
310308.OF,0.32869464149,0.00174774118297,0.0452199479779,0.00096895475939,
002001.OF,0.0563401999643,,,,51.0
481006.OF,-0.0258007043623,,,,
100029.OF,0.558816798612,0.00234719400077,0.0812717497495,0.00191151765559,50.0
540003.OF,0.351053594118,0.00183726376014,0.0508362576165,0.0010888298185,53.0
270021.OF,0.0156375202001,,,,
450004.OF,0.246630327648,0.00155591622365,0.0379364923427,0.000852494400458,
450007.OF,0.130722443461,0.00102121385827,0.0215857150375,,
410006.OF,-0.291226602185,,,,53.0
290004.OF,0.0147597401092,,,,
519185.OF,0.26602325619,0.00154956474408,0.0415219356254,0.00144947502117,49.0
040008.OF,-0.34468605107,,,,57.0
260109.OF,0.201375545402,0.00142975327927,0.028944731231,,
519694.OF,-0.229249719734,,,,53.0
398021.OF,-0.011453930349,,,,48.0
519087.OF,0.256373435576,0.00163670110555,0.0415518681877,0.00137298891427,50.0
121006.OF,0.170242093936,0.000891094740077,0.0260007919648,0.000162986988172,56.0
690001.OF,-0.0825200414491,,,,
420003.OF,0.128383283373,0.00111159343432,0.0192575993176,,49.0
110011.OF,0.2075179081,0.00168825981585,0.029706747054,0.000694097213426,
217001.OF,-0.173107783937,,,,54.0
310328.OF,-0.241366242731,,,,
161605.OF,-0.187792758199,,,,
110013.OF,0.150295359943,0.00116163824496,0.0222441283889,0.000547768926012,48.0
630002.OF,1.18232078174,0.0055587733089,0.154227321904,0.00498833043631,52.0
070006.OF,0.588898439663,0.00270194568057,0.0827672437938,0.00205229331092,54.0
460002.OF,0.107258099024,0.000929910284004,0.0182235609465,0.000149951535824,51.0
050009.OF,-0.195645830961,,,,55.0
590003.OF,0.351474980036,0.00168534744108,0.0542838917495,0.000919131592436,
320007.OF,0.359560770866,0.00199918668982,0.0509430497182,0.00145814779995,50.0
519011.OF,0.154005669642,0.000961301674638,0.0248279332024,0.000397218084844,
519035.OF,0.17135965468,0.0013163415068,0.0269257112959,0.000925821459988,
519698.OF,0.0892694256419,0.000813439412532,0.015787711392,,
100022.OF,0.0844621641094,0.00108930757415,0.0161185600523,0.00113634652485,50.0
070010.OF,0.849971793644,0.00295850246856,0.118342922645,0.00232072174509,52.0
519003.OF,0.287212522478,0.00137329612778,0.0441102157221,0.000774680361895,50.0
660003.OF,0.493642629709,0.00234614195143,0.0704474798948,0.00183327783188,53.0
151001.OF,0.11524468625,0.000829212008494,0.0192429901298,,
360011.OF,0.195728585547,0.00105364338669,0.0348491970045,0.00078512718614,
519113.OF,0.00708754210165,,,,53.0
166002.OF,0.217186760377,0.00128282236004,0.0344536511601,0.000724096003114,54.0
377010.OF,-0.0757244424674,,,,53.0
070001.OF,0.239075355197,0.00131424564247,0.0402896693285,0.00136340288099,52.0
162207.OF,0.567535421774,0.00242283623733,0.0739686747168,0.00175579639946,49.0
240005.OF,-0.340371202402,,,,
560002.OF,-0.245639029726,,,,
040007.OF,-0.201981235675,,,,56.0
090004.OF,0.153753282428,0.00142940043884,0.0240980088144,0.000864556548358,50.0
519091.OF,-0.0668817834242,,,0.000227751110994,
050004.OF,-0.160069021025,,,,49.0
550002.OF,0.220327127131,0.00156747993285,0.0308316775988,0.0006857286059,50.0
400007.OF,0.228819243108,0.00134171854143,0.0363908163334,0.00118905835173,
233006.OF,0.755008487338,0.00308051432215,0.11291911489,0.00214497094018,51.0
110010.OF,0.166220837771,0.00146568322085,0.0259864497078,0.000978028496194,
160106.OF,0.283356360976,0.00172784104267,0.0416719212138,0.00115020964319,54.0
398001.OF,0.0376812168022,,,,53.0
162211.OF,-0.0529615882478,,,,51.0
260104.OF,0.224071892461,0.00154551960777,0.0325625005063,,
320005.OF,0.340240630943,0.00186661913878,0.0535200309145,0.00162253264432,50.0
050007.OF,0.757147876995,0.0028237767085,0.113203548076,0.00295517764588,
420001.OF,0.00916273678829,,,,
398031.OF,0.0680972100475,,,,53.0
180001.OF,0.115834137981,0.000808560069648,0.0191451870815,,49.0
050008.OF,0.088036518462,,0.0152322358021,,
519005.OF,0.217456649179,0.00153628776542,0.031895333748,0.000774835518917,
510081.OF,0.10063634243,0.00100348613638,0.0167167355756,0.000363856736833,55.0
350002.OF,0.606377783975,0.00295318178783,0.0848034294332,0.00224235088027,52.0
213003.OF,-0.510634582976,,,,55.0
257050.OF,-0.0789534548245,,,0.000400550536576,
519008.OF,0.177589754971,0.00113964464841,0.0267529027555,0.000376951549856,55.0
410003.OF,-0.165742770997,,,,
160611.OF,-0.386505445501,,,,
519015.OF,0.0520685284621,,,,50.0
162204.OF,-0.0292026245382,,,,50.0
000011.OF,1.02496110642,0.00488927774345,0.148614350754,0.00457772251656,52.0
200010.OF,0.196922383757,0.0012023637987,0.02938340817,0.00109814113055,
112002.OF,-0.120099560928,,,,51.0
160211.OF,0.381651050807,0.00169282492367,0.0602364631745,0.001210833465,52.0
213002.OF,-0.715856385502,,,,
161706.OF,-0.225784257745,,,,55.0
160505.OF,0.0530660047094,0.000899869472996,,0.000730272283452,55.0
519688.OF,-0.453487718159,,,,57.0
200007.OF,0.23433818955,0.00119487886086,0.0343147691548,0.000170135845137,
070003.OF,-0.360424212583,,,,51.0
202011.OF,0.671099026823,0.00315915071721,0.0954249648173,0.00260014419439,57.0
160610.OF,-0.341060942709,,,,52.0
290002.OF,-0.242319821269,,,,
121002.OF,-0.04890135302,,,,
161611.OF,-0.033352696983,,,,
519013.OF,0.302596275762,0.001934669012,0.0435864583135,0.00108590933281,50.0
110009.OF,0.0401174450194,,,0.000198829736997,
163402.OF,-0.113520019927,,,,51.0
410001.OF,-0.53160755276,,,,
100026.OF,0.341121054844,0.00188209323222,0.052302659063,0.00123431196772,54.0
373010.OF,-0.153597300193,,,,53.0
519021.OF,0.502457089655,0.00223551027036,0.0719331594193,0.00133802889271,
200001.OF,-0.119967615816,,,,50.0
260108.OF,-0.185488344063,,,,49.0
550003.OF,0.694488931777,0.00368060005601,0.087736494672,0.00253707165751,53.0
