,sharpe,jensen,sortino,ppw,stability
180010.OF,1.35016179753,0.00597602559979,0.190464631469,0.00571463893387,55.0
530005.OF,0.477764884404,0.00318253701763,0.0672811326079,0.00287306992846,51.0
320001.OF,0.143509298731,,,,56.0
290006.OF,0.523854990968,0.00417910565006,0.0832186823729,0.00423118216077,50.0
580007.OF,0.369524370787,0.00305954837582,0.0523246211438,0.00301795693372,
519704.OF,0.898968120863,0.00439108754835,0.11389758611,0.00456864524959,50.0
470006.OF,1.01981324681,0.00516256543678,0.147136584804,0.00507552102907,50.0
481010.OF,0.714436829137,0.00436923251621,0.0983896452199,0.00424703917746,52.0
180018.OF,1.04227635817,0.00523867638124,0.151340681981,0.00510991211,49.0
519993.OF,0.312270048789,0.00307010447558,0.0451778608301,0.00290773685761,52.0
050026.OF,0.802808735911,0.00496677330942,0.103255885316,0.00521377124077,
580002.OF,0.201196653258,0.00273874163657,,0.00263591155057,49.0
257020.OF,0.28730733603,0.00295629377372,0.0431580922907,0.00304606791434,51.0
162212.OF,0.69997028265,0.00443879952629,0.101471580726,0.004229378761,54.0
398041.OF,-0.833055904856,,,,
213001.OF,1.10419497534,0.00493807332811,0.144422019207,0.0054396900318,54.0
070032.OF,-0.416607905054,,,,
710001.OF,0.908371269568,0.00712968732537,0.125667798234,0.00759672679613,50.0
163415.OF,-0.127502016748,,,,
162006.OF,0.132346160021,,,,56.0
000021.OF,0.242363897762,,,,54.0
206002.OF,0.399086402592,0.00316403997655,0.0514852474398,0.00302236946328,52.0
580005.OF,0.514852360937,0.00360506307254,0.0720474830146,0.00337304041706,49.0
260110.OF,1.51840908692,0.00724666157213,0.222818156304,0.00697622092576,55.0
160105.OF,0.221854906314,,,,49.0
519712.OF,-0.380943710386,,,,
519692.OF,0.466259473479,0.00333915973987,0.0651423720125,0.00288177418823,
160805.OF,0.38756011987,,0.0547990650071,,51.0
162207.OF,0.940338108178,0.00436050785966,0.133043823701,0.00445312966453,51.0
660004.OF,0.253265973146,,0.037688353114,,
519183.OF,0.695432924774,0.00439078199161,0.0906172330506,0.00476981277326,53.0
161606.OF,0.549148049266,0.00411624334662,0.0763964973202,0.00388214977734,
620008.OF,-0.102737608982,,,,49.0
400003.OF,0.320067002242,0.00313999807572,0.0435586852534,0.00287710883422,
519668.OF,1.37438151578,0.00745373851923,0.196654850772,0.00703868292981,49.0
570008.OF,0.54642023302,0.00396803925455,0.074927587593,0.00384326751532,
360005.OF,-0.365823132685,,,,51.0
288002.OF,0.556920557825,0.0035581689858,0.0811254313924,0.0035611752097,54.0
270025.OF,1.04727875714,0.0062109336019,0.147919846213,0.00602844165962,50.0
519066.OF,0.425801875582,0.00273551043561,0.0593026950549,0.00262956026838,51.0
519991.OF,0.996681038941,0.00523364250596,0.123595756527,0.00547761036658,
540002.OF,0.413335333065,0.00284904998859,0.0652578037159,0.00258167774981,50.0
161601.OF,-0.000225623147793,,,,
762001.OF,0.258896097726,,0.0402409909513,0.00258510772354,53.0
519690.OF,-0.592530708905,,,,50.0
519017.OF,0.286904561442,,0.0445325575904,,52.0
590005.OF,1.43728101565,0.00653679843912,0.203672121923,0.00634767304158,50.0
180012.OF,-0.274109879679,,,,
257040.OF,0.110370635742,,,,50.0
519181.OF,0.20782005412,,,,49.0
610006.OF,0.464122475342,0.00317620056405,0.0652338544959,0.0031982192889,
373020.OF,0.0712068475362,,,,
519983.OF,0.974481088097,0.00525904450716,0.119432861817,0.00575382591579,52.0
217010.OF,0.095224074496,,,,49.0
310308.OF,0.900915293664,0.00503675402927,0.14461073495,0.00458703228252,51.0
270021.OF,1.2509985666,0.0080984440805,0.159302459364,0.00781672219047,54.0
630006.OF,0.59642876809,0.00392810389296,0.082484521811,0.00384540042218,52.0
360007.OF,0.665796232468,0.00419628277856,0.0907592628854,0.00404424392643,53.0
660006.OF,-0.229423902113,,,,51.0
519185.OF,0.427081424194,,0.0619201024204,,
398021.OF,-0.0711513426784,,,,49.0
110011.OF,-0.413620095575,,,,
260117.OF,0.207424722096,0.00271654923662,,0.00279273710405,51.0
110013.OF,0.31713617577,0.00293369505215,0.049672149182,0.00266097582228,
630002.OF,0.610637294043,0.00396426681094,0.0921973284807,0.00336359132333,52.0
233015.OF,0.297944652394,0.00305419122157,0.0456596237661,0.00354607048184,51.0
590003.OF,1.09691863908,0.00554821380517,0.155406242629,0.00542422215556,
070010.OF,0.117741070799,,,,
360011.OF,1.06870178801,0.00499944977254,0.146785929894,0.00502184629788,56.0
260115.OF,1.55685765267,0.00632022436662,0.223885721398,0.00625403273075,54.0
519091.OF,0.933120275445,0.00314446121579,0.124377568792,0.00343918725112,52.0
050004.OF,-0.544571353457,,,,
400007.OF,-0.659049953469,,,,51.0
320005.OF,-0.447377703306,,,,54.0
217021.OF,0.952814810657,0.00532682201968,0.140471607631,0.00494158627966,49.0
160512.OF,1.09477950554,0.00488097491872,0.157199174028,0.00489830979674,51.0
519005.OF,0.316524917152,0.003534980819,0.0452768151391,0.00282202065091,
290008.OF,0.807564529031,0.0049561015759,0.106262734783,0.0049179972738,50.0
519097.OF,1.01160037708,0.00490447899373,0.145366778345,0.0049201800352,50.0
519008.OF,0.482429860016,0.00391988752231,0.0650925553857,0.00369296952526,52.0
410003.OF,1.1001409621,0.00640238833118,0.140305788487,0.00662496473863,51.0
370024.OF,1.15253038618,0.00610910996745,0.164850356871,0.00559153937143,51.0
200010.OF,1.0675967273,0.00568267043027,0.148531500703,0.0054963213841,53.0
112002.OF,0.234829680542,,,,50.0
571002.OF,0.420675013776,0.0031694802203,0.0577176238491,0.00323285730491,
519979.OF,1.63103138549,0.00846303034476,0.209122445685,0.00842835134545,49.0
161706.OF,-0.648217034416,,,,53.0
630010.OF,1.3294067422,0.00651371443549,0.177831464288,0.0059856002134,52.0
200007.OF,0.135590723958,,,,
270028.OF,1.06206919255,0.00621318047915,0.142220208936,0.00564506406332,
121002.OF,0.578425558156,,0.0834251848037,,
660003.OF,0.681907706531,0.00404564121996,0.0939309268684,0.00399254964765,
110009.OF,-0.341387094607,,,,
163402.OF,0.177669620949,,,,51.0
410001.OF,1.28920813565,0.00714027148261,0.173055011547,0.00733118687818,51.0
373010.OF,1.49236076002,0.00525433471366,0.21829748933,0.00499826977633,51.0
519021.OF,0.781723092897,0.00415279923137,0.116252847849,0.00399967703989,49.0
210009.OF,0.140806591571,,,,
163810.OF,1.2093531722,0.00550363743463,0.172601051845,0.00523188540394,53.0
360016.OF,-0.445425731621,,,,
161818.OF,0.531791772539,0.00355202916782,0.0724332597238,0.00349988974032,
320003.OF,0.347707280273,0.0031111159188,0.0483543073571,0.00346254200656,
210003.OF,0.0694554690602,,,,52.0
240009.OF,1.31732047772,0.00696541552752,0.177009665262,0.0066398401896,
350009.OF,-0.15918715175,,,,
100039.OF,0.167194755381,,,,52.0
110005.OF,-0.0517406263838,,,,
233007.OF,1.0339190877,0.00613494403925,0.136799596406,0.00569392964167,49.0
410007.OF,0.787127283587,0.004414085445,0.103020335814,0.00458688773327,49.0
020010.OF,1.09211503949,0.00574410402314,0.149167345797,0.00572345756892,
161005.OF,0.590283558421,0.00430627067719,0.0850699028997,0.00417543526727,
450010.OF,-0.130538030992,,,,
080005.OF,0.549692309709,0.00354123803027,0.0759224293871,0.00349865604072,
002031.OF,0.754055819926,0.00336931052071,0.105161386547,0.00331634931982,49.0
470028.OF,0.438865460125,0.00365531503884,0.0628578969773,0.00322539025128,49.0
620006.OF,0.245883537408,0.00310815037567,,0.00307626602817,50.0
519095.OF,0.792450172936,0.0042541034278,0.125889134927,0.00452581846412,50.0
070002.OF,0.220675141445,,,,
162605.OF,0.54066276563,0.00369244813705,0.0795129697326,0.00339164123037,50.0
750001.OF,0.0469854691573,,,,53.0
519110.OF,1.16837205299,0.00794348909316,0.15375684356,0.00800905565354,
519087.OF,0.336259842843,0.00360919315204,0.0456504165313,0.00360814467874,50.0
240001.OF,1.35371812673,0.00518534164274,0.189356700155,0.00523122161673,51.0
070019.OF,0.485131570558,0.00375324860966,0.0694240929682,0.00339347248258,50.0
161611.OF,-0.0173258149818,,,,
470008.OF,0.258892636357,0.00294032558256,,0.00269652274297,51.0
519987.OF,0.704109502976,0.00448375992089,0.0900157807584,0.00444986762047,53.0
270002.OF,0.133692952649,,,,49.0
160916.OF,-0.522047586278,,,,51.0
110029.OF,1.11497757293,0.0064884047528,0.151040176248,0.00646488186977,50.0
162607.OF,0.279515517595,0.00279415935907,0.0412782710135,0.00257720237611,50.0
160314.OF,0.920897865845,0.00457129005371,0.126543405011,0.00438905332321,54.0
270008.OF,0.269883588064,,0.0410923014102,,
310388.OF,0.533183549816,0.00390783299298,0.073764091671,0.00395306698729,51.0
519093.OF,0.498222710817,0.00439258540037,0.0637701408815,0.00441928009585,50.0
580003.OF,-1.46957622282,,,,53.0
162214.OF,0.241897477439,0.00279666943857,,,51.0
166002.OF,0.76211474482,0.00392814407317,0.111821890245,0.00370050415251,
540004.OF,0.0477996823888,,,,51.0
519001.OF,0.265017895557,0.00294171161052,0.0391095697261,0.0029235156148,51.0
720001.OF,-0.736412417796,,,,54.0
