,sharpe,jensen,sortino,ppw,stability
519017.OF,0.0715214829909,,0.0144343815448,0.00109898054709,51.0
590005.OF,1.52357267462,0.00570176592557,0.203539178455,0.00594185903434,54.0
180012.OF,-0.0857312069165,,,,47.0
000172.OF,0.79495573506,0.0030498605813,0.110312334438,0.00300844835171,51.0
519181.OF,0.000230360404531,,,,
610006.OF,0.537928940305,0.00226116907807,0.0720085659586,0.00213826631695,
373020.OF,-0.45308672512,,,,
519983.OF,1.592885851,0.00508140164146,0.190069410731,0.00495417655544,52.0
217010.OF,1.01069185069,0.00341209285617,0.142845029915,0.00361260379157,49.0
310308.OF,0.710252220581,0.00303063409142,0.101223450121,0.00289198358734,55.0
270021.OF,0.505222975973,0.00320404615273,0.0671187335779,0.00313685602985,
630006.OF,0.31049661624,0.00164441732863,0.0431948924336,0.00166541723871,48.0
360007.OF,0.246882949912,0.00147917167142,0.0396205641194,0.00143101307694,51.0
660006.OF,-1.23139731097,,,,
519185.OF,-0.766670280892,,,,51.0
000167.OF,0.320024333823,0.0021982251553,0.0476121004355,0.0021597697779,49.0
398021.OF,-0.335770613299,,,,49.0
110011.OF,0.155255330594,0.00118152647077,0.0289863327946,0.00150787559675,
260117.OF,-0.349331131129,,,,
110013.OF,0.391777214666,0.00182601376886,0.05574899367,0.00208520062849,
630002.OF,0.233492687961,0.00154789150407,0.0349104119029,0.00140956861903,
690009.OF,-0.700609530927,,,,50.0
590003.OF,0.789095310666,0.00319878956505,0.112250296333,0.00331967419624,47.0
000242.OF,1.00363868913,0.00118065920502,0.160288206463,0.00120771140966,
070010.OF,0.529841008575,0.00219270506792,0.0744450836404,0.00249556605245,50.0
360011.OF,0.913504844736,0.00300777582572,0.136140998904,0.00295079158872,51.0
260115.OF,0.218221546033,0.00118141920708,0.0338265425259,0.00104452160298,
519091.OF,0.772366528479,0.00190298226335,0.10221913277,0.00167454109706,50.0
050004.OF,0.037346479304,,,,51.0
400007.OF,0.2335290813,0.00119377387474,0.0347045520978,0.00103575506345,
320005.OF,0.374614709432,0.0015372183594,0.0539127492777,0.00150152230036,47.0
217021.OF,0.754645374232,0.00347716254545,0.101720487275,0.00353382450894,
160512.OF,1.60818270505,0.00444367122397,0.219082171145,0.00440939612396,55.0
519005.OF,0.040945431088,0.00101638966672,,0.0010069107349,
000065.OF,0.180494541327,0.00114195512985,0.0297877849692,0.00115488654573,48.0
519097.OF,1.0798285747,0.00325944559457,0.158865043364,0.00316898290384,48.0
519008.OF,0.201969146939,0.00140778631362,0.0302553708951,0.00135069958572,49.0
400022.OF,-0.351307111426,,,,
410003.OF,0.602278269158,0.0030809022654,0.0736789691083,0.00302547391179,
370024.OF,0.0806147049272,0.000970088766504,0.0147564128791,,47.0
200010.OF,0.906824073963,0.00396030322731,0.132586217778,0.00405982760983,53.0
112002.OF,-0.022587766307,,,0.000961096916663,
571002.OF,0.157769789021,0.00105789007841,0.0259401775733,,48.0
519979.OF,0.991705831538,0.00430722989697,0.126587398267,0.00451209136066,
161706.OF,-0.883076200326,,,,51.0
630010.OF,1.05397850167,0.00459616084719,0.138533916847,0.00446603653382,
200007.OF,0.158818357515,0.000992856868937,0.0278611159741,0.00108783062433,
290008.OF,0.140051353353,0.00122727803914,0.0214275818495,0.00123468685336,50.0
270028.OF,0.43602113641,0.00247078276406,0.0569605619852,0.00247740194887,
121002.OF,0.115530099979,,0.0226777389873,,
660003.OF,0.218791758819,0.00125682723697,0.0320220147482,0.00118424503589,
110009.OF,-0.115797680462,,,,47.0
163402.OF,0.943975691375,0.00279677019519,0.142666855022,0.00290092349987,51.0
410001.OF,0.323722047726,0.00194172638309,0.0415568105991,0.00194937049831,
373010.OF,0.173446684665,0.000937467252704,0.0291013368906,0.000930117151535,
519021.OF,0.128246783807,0.0010686540695,0.0228330102836,0.00107013967175,53.0
210009.OF,0.278773808633,0.00158404774352,0.0387739558135,0.00149119690485,54.0
163810.OF,0.674796353553,0.00242783219232,0.0972479106916,0.00266596073627,52.0
360016.OF,-0.0961748216118,,,,49.0
161818.OF,0.306256049278,0.00163998136304,0.0410952658331,0.00148882205117,
320003.OF,0.368603229646,0.0017326713726,0.0488079316802,0.0015768011152,50.0
000124.OF,0.00786374934199,,,,
210003.OF,-0.306124504729,,,,50.0
240009.OF,0.746771776777,0.00332775227016,0.100747764127,0.00336911479174,50.0
350009.OF,-0.238828687406,,,,50.0
100039.OF,0.737199819751,0.00291421190031,0.104501026912,0.00290426013509,48.0
110005.OF,-0.0477503749833,,,,48.0
000120.OF,0.0766837441204,,0.0139541741623,,
410007.OF,0.4324159783,0.00207212905708,0.056995247519,0.00191127338939,
020010.OF,-0.0696961567252,,,,53.0
161005.OF,0.611778367849,0.00260334027745,0.0854013087722,0.00251656201668,54.0
450010.OF,-0.0599723611359,,,,53.0
110023.OF,0.150126950158,0.0010781210784,0.0268073197672,0.00149393857591,49.0
080005.OF,1.19302895761,0.00528714411084,0.157661493465,0.0052810420669,52.0
002031.OF,0.0838176765955,,0.0165769178547,,51.0
481006.OF,-0.791806234484,,,,56.0
470028.OF,0.0780007140135,0.000927849037048,,0.000968465190406,
620006.OF,-0.246188011096,,,,53.0
519095.OF,0.268098563455,0.00122565366654,0.04511927221,0.00107947773475,47.0
070002.OF,0.124909095321,0.000950544100685,0.0212183246304,0.001003427932,53.0
162605.OF,-0.515446301634,,,,
750001.OF,0.104786271149,0.00107069052322,0.0204464792553,0.00120662881228,
519110.OF,1.0734832256,0.00581441517319,0.129844823431,0.00553987197336,50.0
519727.OF,0.368916581645,0.00136611720204,0.0549845146853,0.00160667357425,
519087.OF,0.934850318686,0.00356239098096,0.124144506933,0.00329991326565,50.0
000136.OF,-0.476264445627,,,,51.0
240001.OF,0.308919489955,0.00138396123659,0.0448126202259,0.00125415134299,
070019.OF,0.0818093714468,0.00107637704203,0.0147196611275,0.00120794588104,54.0
161611.OF,-0.747753445631,,,,
470008.OF,0.222155403398,0.00153820061832,0.0318509369236,0.00155750412822,48.0
519987.OF,0.720131655775,0.0028047812594,0.0973293788695,0.00278978598884,54.0
270002.OF,-1.02393437379,,,,
160916.OF,0.108711837227,0.00102027263977,0.0200822901883,0.00102926952651,50.0
110029.OF,0.424673687087,0.00229596447757,0.055949280026,0.00240087150591,
162607.OF,0.00500133011452,,,,
160314.OF,0.360330752313,0.00170742556874,0.0518396907342,0.00172407220306,55.0
270008.OF,-0.793005744785,,,,
310388.OF,0.681047976928,0.00275556527937,0.0866152487667,0.00260093914666,48.0
519093.OF,0.994393473912,0.00396543311481,0.131282264903,0.00369830283047,50.0
580003.OF,-0.830904614169,,,,47.0
162214.OF,0.0622854606867,0.00103849983119,,0.00101787017319,
166002.OF,0.939737640036,0.00315517897084,0.128401815043,0.0030874987195,52.0
540004.OF,-0.209099925344,,,,
519001.OF,0.0299884572578,,,0.000973642649194,47.0
720001.OF,-0.68180693646,,,,52.0
180020.OF,0.8752053672,0.00345534099065,0.127949722538,0.00357320383126,52.0
519674.OF,0.229126703612,0.00131691401172,0.0334481029202,0.00128380847806,
290004.OF,-0.306062138035,,,,50.0
166006.OF,-0.581469682233,,,,50.0
260109.OF,0.249706379644,0.0016513001593,0.0346774818441,0.00149388447985,
519694.OF,-0.598318676706,,,,
580006.OF,-0.979350839552,,,,55.0
690001.OF,0.19649669265,0.0013866539195,0.0277613952043,0.00123473799574,
040020.OF,-0.0946532839709,,,,
420003.OF,1.12137364812,0.00410933763743,0.168153407314,0.00399033121702,
040005.OF,0.450443110542,0.00221652724287,0.0658378635181,0.00227418940231,55.0
690004.OF,0.118791210923,0.00126020186744,0.0181024711323,0.00131406520607,48.0
688888.OF,-0.704922869448,,,,48.0
730001.OF,0.339175331047,0.00175843016614,0.0457349016811,0.00171057276223,51.0
070006.OF,-0.15218659427,,,,51.0
460002.OF,0.139263943619,0.00130440713072,0.0213286547809,0.00116338061289,
519697.OF,0.591873267163,0.00185489814182,0.0868965411755,0.00193931282064,50.0
310328.OF,-0.122555192434,,,,52.0
320007.OF,-0.355830981401,,,,48.0
070022.OF,0.0651044735128,,0.0142007288254,,48.0
519035.OF,0.22573128693,0.00164018054094,0.0326117530192,0.00146593884516,51.0
519698.OF,0.156664838989,0.00106670241979,0.0258568443618,0.00108918424608,
090018.OF,-0.0922473387619,,,,
519003.OF,-0.403787818857,,,,
320011.OF,0.503930099373,0.00228625997612,0.0682012412289,0.00208661984481,49.0
151001.OF,0.206453560315,0.000940746895897,0.0339273193655,0.000923833818859,50.0
519113.OF,0.11425216612,0.00113290630421,0.0176965544025,,
420005.OF,1.36439752591,0.00509476734201,0.226854334699,0.0049419498273,49.0
161609.OF,0.266179916776,0.00176774705751,0.038113731689,0.00181241233956,
377010.OF,-0.906002746709,,,,50.0
481013.OF,0.524523565998,0.00214535354669,0.0799624765114,0.00214786109014,53.0
070001.OF,0.0994720798003,,0.0204711658896,,47.0
040025.OF,1.26066970364,0.00441468891977,0.172232361678,0.00447191355338,
240005.OF,0.163678837867,0.00128121582241,0.023240979252,0.00129936406429,48.0
040007.OF,-0.126182045726,,,,55.0
090004.OF,-0.327683125976,,,,47.0
550002.OF,-0.516109498477,,,,52.0
206009.OF,0.96269533741,0.00310248146155,0.126074504903,0.00331231951052,51.0
420001.OF,0.280369166075,0.00161399878228,0.0389317510678,0.00141090668484,48.0
690011.OF,-0.0666048994434,,,,48.0
180001.OF,-0.361068813709,,,,50.0
519120.OF,0.138501457286,0.00142852830819,0.0201141971081,0.0011146034626,
519099.OF,0.796912568794,0.0028600116424,0.111021154797,0.00276168858974,49.0
530019.OF,1.02964440716,0.00358890953172,0.142139720864,0.00344032574755,51.0
160611.OF,-0.904972720769,,,,
481017.OF,0.138114308371,0.00119328905209,0.022043133503,0.0010953818889,54.0
470009.OF,0.694605908737,0.00324993240955,0.0852636029115,0.00301291650542,
162204.OF,-0.165427846454,,,,47.0
470098.OF,1.03858499515,0.00448344437662,0.143209877321,0.00443334986034,48.0
213002.OF,0.649908199618,0.00276481211274,0.0963439289082,0.00264830575996,52.0
210005.OF,-0.0304589595752,,,,48.0
233008.OF,0.402930188809,0.0022547884862,0.0560336453966,0.00196793517001,
530016.OF,1.0377988368,0.00290951848719,0.147194644068,0.00286008787114,53.0
460009.OF,-0.452468699402,,,,
290002.OF,0.00222884016603,,,,
530011.OF,0.164712474557,0.00112849822607,0.026564357912,0.00115726871874,
050009.OF,-0.293019361509,,,,48.0
200001.OF,0.281294538452,0.00123729889254,0.0460640041406,0.00123923600321,51.0
630015.OF,1.56569223287,0.00545646584992,0.203667400682,0.00534557564729,
160613.OF,0.230851644575,0.00151650268868,0.0347864507116,0.00163459311314,53.0
213006.OF,1.26856407015,0.00539031003946,0.184559570761,0.00530643493113,52.0
519033.OF,0.062938261844,,,,
166801.OF,0.789058330824,0.00270985622947,0.102804118918,0.00263344270213,55.0
530001.OF,0.566693814696,0.00219714289201,0.0766175172851,0.00230145249497,55.0
610007.OF,0.283067842936,0.00156524579587,0.0389567117862,0.00127358056677,
161903.OF,-0.585707438259,,,,50.0
233011.OF,0.784344404257,0.00344862196801,0.103136911197,0.00358471391753,55.0
080012.OF,1.7292764303,0.00624601822757,0.242121880369,0.00622731170066,55.0
630001.OF,0.701084464998,0.0034023708848,0.104259572786,0.00331533364815,50.0
000215.OF,0.340981070358,0.00138286955811,0.052619876089,0.00143377453416,47.0
163822.OF,-0.0987458833863,,,,49.0
450002.OF,-0.00682507435768,,,,50.0
163805.OF,0.139645285334,0.00121104305518,0.0222638569177,,52.0
110002.OF,-0.0138484678928,,,0.000971294598528,
610001.OF,0.0660147734163,,0.0136441852178,,51.0
519039.OF,0.431850006542,0.00163322161875,0.0652743949199,0.00171665563855,49.0
166020.OF,1.27619651275,0.00180832529006,0.241861588841,0.00171499363693,
121005.OF,-0.693038484705,,,,51.0
213008.OF,1.61084005528,0.0059917878581,0.215472760907,0.005821478789,50.0
379010.OF,-0.60587181465,,,,53.0
040001.OF,0.264790303513,0.00121852569673,0.0390398313536,0.00131269260165,52.0
360006.OF,0.428231232503,0.00186499990288,0.058959657807,0.00189059576716,52.0
000031.OF,0.0539645077002,,,,
180013.OF,0.468079957257,0.00232399076604,0.0680982744451,0.00225570650436,
160212.OF,0.55752181391,0.00238078162171,0.0866585895304,0.00240702157152,53.0
240002.OF,-0.18703596021,,,,51.0
290005.OF,0.982856663399,0.0037304578777,0.138129254317,0.0038118004057,
450004.OF,0.0784266224131,0.0010994458321,0.0137359962553,0.000992962638734,
202027.OF,0.270668149398,0.00146319052901,0.0414882714367,0.00138810000763,50.0
000083.OF,0.71052894965,0.00326624443121,0.0974151135039,0.00298005333899,51.0
620004.OF,-0.551218885896,,,,51.0
257030.OF,-0.0410912883085,,,,51.0
360010.OF,-0.806070178615,,,,55.0
000279.OF,0.0842677455249,,0.0169252496059,,49.0
000117.OF,-0.0237255718194,,,,
375010.OF,-0.762047614705,,,,
750005.OF,-0.634350160712,,,,
000173.OF,0.978164207975,0.00410473090851,0.13274141923,0.0038402300464,
270022.OF,-1.30732557003,,,,52.0
270041.OF,0.738213892708,0.00299855254942,0.0956669756438,0.00301886471848,50.0
320018.OF,0.195008816141,0.00129876983481,0.0290878482276,0.001322698027,52.0
519013.OF,-0.130953727291,,,,
540003.OF,-0.442783316443,,,,
000020.OF,-0.51211067107,,,,47.0
161605.OF,0.175433290784,0.00106992008006,0.0251706387077,0.00105598703454,
000057.OF,0.397189843276,0.00170236829257,0.0497424733518,0.0016225990338,
377530.OF,0.249450640382,0.00136837013279,0.0381110478341,0.00139605031502,
530006.OF,0.331474501395,0.00143441051397,0.0478108187165,0.00149235855603,55.0
400001.OF,-0.14884785824,,,,50.0
165512.OF,0.401890436437,0.00216532362303,0.0606051598156,0.00233705652469,49.0
530003.OF,0.297922304891,0.00146316293242,0.0441274950087,0.00138012425425,51.0
200006.OF,-0.0519843575752,,,,
233001.OF,0.516988443369,0.0021865648088,0.0749559874089,0.00226907331113,47.0
090011.OF,-0.208074308686,,,,
660005.OF,0.428583875127,0.0022976222427,0.0592675169829,0.00219585836472,
040008.OF,0.0472014891813,,,0.000924761281051,47.0
290011.OF,0.805591275128,0.00352321927991,0.113489815941,0.00338590186592,51.0
217001.OF,0.640041679498,0.00237814252141,0.0896684921402,0.00259657288509,49.0
630005.OF,0.610761254971,0.00283212486492,0.0833445642519,0.00288983492504,
740001.OF,0.606084694856,0.00348228790173,0.0825656268119,0.00318441151986,48.0
257040.OF,0.0404273633213,,,,
163804.OF,0.0586744567289,,,,48.0
160106.OF,0.274054620963,0.00145744641009,0.0442037413069,0.00137648753946,53.0
360012.OF,-0.148222370795,,,,
560002.OF,-0.615935853061,,,,48.0
050018.OF,-0.599746834369,,,,49.0
233007.OF,0.200087732576,0.00142962983401,0.0310877177423,0.00123259650799,
519015.OF,-0.543817229624,,,,48.0
233006.OF,0.0305680911209,,,,
110010.OF,-0.249380560153,,,,49.0
398001.OF,0.68514910341,0.00165419796552,0.101032324659,0.00164761632406,48.0
260104.OF,0.294575607927,0.00181084473992,0.0405502570231,0.00166212292648,
050007.OF,-0.544858282032,,,,
070003.OF,-0.557218845811,,,,52.0
510081.OF,0.451537544724,0.00171536806124,0.0712967691795,0.00173519957402,
630011.OF,1.40895895106,0.00604651148734,0.169679106828,0.00616417288898,47.0
700001.OF,1.10542091299,0.00483911467165,0.152785947515,0.00450215319719,
121008.OF,0.425166800008,0.00162177459528,0.0625753394395,0.00156575425382,52.0
206007.OF,-0.393255282318,,,,
160211.OF,0.717953072721,0.00330941765472,0.0921072141215,0.00331037903663,
519688.OF,-0.86006274298,,,,
350002.OF,-0.576747429901,,,,
410006.OF,0.615850707106,0.002974293124,0.0835832887219,0.00297288278564,
202011.OF,0.36782969218,0.00156233329745,0.0571506119346,0.00146505751802,53.0
410009.OF,0.00642023987182,,,,
002001.OF,-0.138449795745,,,,50.0
100026.OF,0.710415392211,0.00294565207521,0.103171731773,0.0030185024615,48.0
340007.OF,0.267042356527,0.00155176926059,0.0388517568105,0.00168626477196,51.0
166005.OF,0.827113567084,0.00353421624126,0.107153484311,0.00352593029318,55.0
270001.OF,-0.684662647276,,,,47.0
000017.OF,1.74632236073,0.00668083255042,0.215874156266,0.00666967169657,57.0
160215.OF,0.591461441834,0.00267913955792,0.0850636300279,0.00266272555613,53.0
580008.OF,0.816447175007,0.00380466085158,0.108349372059,0.00388195015835,49.0
070021.OF,0.335622802427,0.00173495500859,0.0502591111439,0.00205772769816,49.0
770001.OF,0.145927034988,0.00130397147565,0.024378104022,0.00116507195387,49.0
002011.OF,0.29060017255,0.0015140042617,0.0416790176276,0.00155845821565,56.0
100022.OF,-0.0166894376675,,,,56.0
200011.OF,0.0443292110786,,,,49.0
350007.OF,-1.18649654474,,,,52.0
000011.OF,-0.819826028739,,,,
210008.OF,0.151015492163,0.00135718632685,0.0217870396929,0.00099246839479,
310358.OF,0.524123159523,0.00240280255242,0.0733817282581,0.00231262460301,
040011.OF,0.422576946974,0.00173897371757,0.0600267878131,0.00171043723709,49.0
100056.OF,0.131646236844,0.00102784216462,0.0213123917715,,54.0
570005.OF,0.820218267442,0.00326546875063,0.115882200085,0.00317302643229,49.0
310368.OF,-0.0759489453022,,,,48.0
580009.OF,0.810155529925,0.00331947863833,0.116362347706,0.00323399448288,52.0
580002.OF,0.581761183896,0.00302381507547,0.0757007154969,0.00288980521004,
020015.OF,0.343319213626,0.00176710136466,0.0560393452298,0.00169476205375,51.0
020023.OF,-0.28040321035,,,,48.0
160910.OF,-0.670708957354,,,,51.0
160605.OF,-0.329791773714,,,,48.0
163001.OF,-0.142490547489,,,,50.0
050014.OF,0.365434449915,0.00191910845654,0.0559258444417,0.00195745803913,50.0
020005.OF,-1.23621636787,,,,51.0
166001.OF,0.845808357116,0.00344033384465,0.118512619492,0.00330226981227,48.0
210002.OF,1.34001147798,0.00382555686284,0.177760980204,0.00363527025698,52.0
050201.OF,-0.427098065088,,,,47.0
320006.OF,1.41599284005,0.00360598842295,0.197290899584,0.00359738904773,53.0
481008.OF,0.0860582463664,0.00093248234497,0.0188270262435,0.000985576699494,51.0
200008.OF,-0.268189615844,,,,
519158.OF,1.11373077593,0.00240951629648,0.157774053185,0.00233115756402,48.0
166019.OF,1.47206837252,0.00452899803413,0.190841391966,0.00456983560691,55.0
100029.OF,0.731860588484,0.00236273821963,0.1066555575,0.00227995855733,54.0
519002.OF,-0.327504498252,,,,49.0
450007.OF,-0.0579106376762,,,,50.0
560006.OF,-0.175850615386,,,,
121006.OF,-0.536840041684,,,,
660001.OF,0.121011388399,0.00101499921387,0.0185560482879,0.000994180361452,
080008.OF,0.806483281424,0.00266137787814,0.115152929224,0.00269130308148,52.0
270005.OF,-0.211548732676,,,,50.0
257050.OF,0.0273697991106,,,,53.0
519011.OF,-0.519664186626,,,,48.0
000056.OF,-0.0265619926463,,,,
040004.OF,0.425177551898,0.00163638538075,0.0616074262461,0.00162998037256,55.0
000219.OF,-0.824944989471,,,,
400015.OF,0.7122616558,0.00288728093834,0.0957532879438,0.00279308779341,51.0
570007.OF,0.485328322665,0.00244247126173,0.0647844923456,0.00239893604265,49.0
162211.OF,0.160052256486,0.00125322276222,0.022116413224,0.00117180626346,51.0
210004.OF,1.30109309406,0.00398503945166,0.178811072449,0.00368753609489,53.0
233009.OF,1.9048853202,0.0064219901979,0.250114843572,0.00640301298429,53.0
000209.OF,0.158911933145,0.000922044127834,0.0249697852826,,52.0
398031.OF,1.03005759055,0.00376083788215,0.138830466378,0.00354771393119,49.0
050008.OF,-0.349832620411,,,,48.0
660010.OF,-0.80150630885,,,,49.0
213003.OF,0.899717676107,0.00426779490728,0.13122181889,0.00430605506294,52.0
180031.OF,1.3907794004,0.00511645576542,0.207866638053,0.00498467741622,50.0
519700.OF,-0.87738113447,,,,
610002.OF,-0.0399742190102,,,,50.0
233015.OF,0.983550496528,0.00287179652115,0.139171297441,0.00271077328429,56.0
730002.OF,-0.513319703343,,,,55.0
160505.OF,0.915464473871,0.00340033881024,0.125891255566,0.00325544848824,50.0
000264.OF,-0.147237194446,,,,50.0
690003.OF,-0.591997249361,,,,50.0
160610.OF,-0.149928029991,,,,52.0
050001.OF,-0.284915382258,,,,48.0
400011.OF,-0.286787518281,,,,
260108.OF,-0.592518123649,,,,
550003.OF,0.0341456745578,,,,
