,sharpe,jensen,sortino,ppw,stability
070026.OF,-1.32496713183,,,,50.0
100018.OF,0.760804525982,0.000768162226476,,0.000769114487968,52.0
070016.OF,0.0716281863073,,,,
040026.OF,0.984919808538,,0.148095271694,,
200113.OF,1.083811506,0.000862971983534,0.188034197462,0.000851557021,52.0
180028.OF,0.385192376352,,,,56.0
161010.OF,1.18916920584,0.00085362784861,0.215711157432,0.00083993514874,54.0
519989.OF,1.73036106822,0.00249696174946,0.27369271933,0.00242875010946,
163411.OF,1.64608931775,0.00136249630324,0.228414425855,0.00141949112248,49.0
340001.OF,1.14343691204,0.00261377300103,0.166263794061,0.00267646384422,51.0
091008.OF,0.0239008745154,,,,
519976.OF,0.783800523738,0.00269167242371,,0.00259800569683,
164902.OF,1.1839638617,0.00123977509104,0.190105673732,0.00117647844301,56.0
240018.OF,0.969934463459,0.00322447723388,0.15335994965,0.0027972566979,52.0
020012.OF,1.30811069093,,0.207218597505,,
686869.OF,0.0449343564824,,,,56.0
050119.OF,0.539372942701,0.0021891275514,,0.00173925653397,52.0
163816.OF,1.04578807441,0.00318805008834,0.148773161012,0.00291403140517,52.0
550006.OF,1.20285877055,,0.172654496014,,
161603.OF,0.902917875597,,0.143800338475,,50.0
460003.OF,-0.0336580889224,,,,
261001.OF,0.672346114568,0.000684362208515,,,52.0
180015.OF,1.10399689562,0.000828740492508,0.228970273753,0.000823858097286,51.0
470010.OF,0.772361145865,0.00136128487412,,0.00130289948573,
519187.OF,0.0810569945552,,,,50.0
160123.OF,-1.36095117017,,,,50.0
080010.OF,0.054881405513,,,,54.0
217003.OF,0.538799303733,,,,52.0
450005.OF,0.765062951465,,,,55.0
519189.OF,-0.00495293976791,,,,
660009.OF,0.738886074396,0.00071450202704,,0.000637241527924,52.0
530008.OF,1.15838448932,0.00104012921843,0.178396547784,0.000922847460011,53.0
217018.OF,0.681838786319,0.00189184565996,,0.00163760452624,52.0
270009.OF,-1.31749592366,,,,51.0
213007.OF,1.09217525756,0.0011744326704,0.210458805167,0.00113696229683,
400013.OF,0.103184552866,,,,
217023.OF,1.88047493145,0.00112853070928,0.25011887156,0.00109057976023,54.0
710301.OF,0.238604049564,,,,49.0
630109.OF,0.725677423423,,0.147773086605,,57.0
519030.OF,0.800054733202,0.000924169759691,0.146540748979,0.000868468444338,53.0
253021.OF,1.03054966084,,0.171602746837,,56.0
090006.OF,0.321615702215,0.00124404016977,,0.00135737392409,
160124.OF,-1.66469819796,,,,52.0
100035.OF,0.648856295488,0.0014944409776,,0.001495567181,52.0
485107.OF,0.934134162814,0.000908281759738,0.164805196817,0.000828163879424,50.0
217024.OF,0.375684861936,,,,
519977.OF,0.820534930737,0.00280077489889,0.136153269428,0.00270840483572,
675013.OF,-0.323163949657,,,,
720002.OF,0.766645322774,,0.134944508483,,56.0
370021.OF,1.20780238271,,0.19502942993,,53.0
310518.OF,1.04482813762,0.00341048790619,0.160057753699,0.00327336033472,51.0
550004.OF,1.08151147389,,0.167586665654,,51.0
253030.OF,0.604011556406,,,,53.0
560005.OF,-0.414079360197,,,,51.0
690206.OF,0.183736953508,,,,
450001.OF,0.570768378334,0.00174444979339,,0.00143456139751,
163812.OF,1.31971021414,0.00134980913396,0.208461058967,0.00135305453553,52.0
675011.OF,-0.248954515025,,,,54.0
420102.OF,0.969857890643,,0.169686789261,,50.0
582001.OF,0.305558683045,,,,
050116.OF,0.0801193387164,,,,
310508.OF,0.960401988896,0.00118489356428,0.159030470214,0.00117200512501,51.0
050016.OF,0.101275332191,,,,
110038.OF,0.98691756448,,0.14730115078,,
050111.OF,0.66315333488,0.00210533889632,,0.00169111233894,
090017.OF,0.217318248013,,,,
162205.OF,1.83238249942,0.00433285451572,0.294818421082,0.00461774888459,49.0
270029.OF,0.412439811307,,,,
050123.OF,0.420251139252,0.000835291057243,,0.000709008601255,
090019.OF,-2.05208444949,,,,51.0
550005.OF,0.84258628867,,0.141491481504,,51.0
261102.OF,0.861316723168,0.00102398475627,0.136933453079,0.0010147555847,51.0
270030.OF,0.242900815752,,,,49.0
050106.OF,0.430181848848,0.00163709984191,,0.00123004008087,49.0
240012.OF,0.641013277062,0.000682855881995,,0.000669473597961,
070025.OF,-1.08128445394,,,,
166008.OF,1.36705688837,0.000836312422311,0.356886162036,0.000817836414998,51.0
001021.OF,-1.77542244244,,,,
610003.OF,0.420106225935,,,,52.0
519985.OF,-0.0610860961586,,,,
001013.OF,0.616694709478,,,,51.0
217008.OF,1.09545263564,0.00166288964907,0.191903280342,0.00154481381206,53.0
161614.OF,0.331547416846,,,,
166010.OF,1.53277615379,0.00128145173438,0.315912056021,0.00127104162881,52.0
370022.OF,0.976024327436,,0.144913685157,,52.0
180025.OF,-0.253848632321,,,,49.0
090002.OF,0.841448501209,0.000786756115684,0.175714625959,0.000782284947329,56.0
070005.OF,0.20798579719,,,,
519519.OF,0.0892875375297,,,,
040023.OF,0.791902247339,0.00313601612894,,0.0027761433098,52.0
160217.OF,1.22198382409,,0.185966942591,,
165509.OF,2.1867650576,0.000770875432323,0.301333461871,0.000715930998854,49.0
530017.OF,1.61310004603,0.00153507325292,0.256923965302,0.00148122219916,
110017.OF,1.21365302179,0.00125728701667,0.205607186131,0.00123644393088,55.0
400009.OF,-0.759170129598,,,,50.0
206003.OF,1.05688880293,,0.161642613619,,
110018.OF,1.1273294254,0.00118180147563,0.196369330402,0.00115690012392,55.0
070009.OF,0.249974686673,,0.139403360822,,49.0
320020.OF,0.489140295145,,,,51.0
690202.OF,0.740162983144,0.00155770687221,,0.00148483160402,51.0
420002.OF,0.705264418905,,0.137144775817,,
240013.OF,0.542130827838,,,,
151002.OF,0.228989873448,,,,
288102.OF,-0.193757439082,,,,
253010.OF,0.385935115987,0.001450713601,,0.0009268252965,52.0
470078.OF,0.767116486369,,0.151177531849,,54.0
420108.OF,-0.189496468564,,,,
350001.OF,1.48021695056,0.00569586063231,0.209887999282,0.0055690389876,
202108.OF,0.621417992169,,,,
202110.OF,0.425710343955,,,,
372010.OF,0.372591652453,,,,
121012.OF,1.33237433597,0.000922864656936,0.243859652405,0.000916557598308,54.0
050023.OF,0.468897568922,0.000908029122783,,0.000794402364598,
750002.OF,1.10428458825,,0.21484191324,,
395001.OF,1.44496771755,0.000756602007787,0.281602201363,0.000726729424902,54.0
630009.OF,0.792422428623,,0.162493299736,,57.0
573003.OF,-0.755138754282,,,,54.0
531009.OF,-0.140500221804,,,,52.0
040019.OF,0.614862319963,,0.147068226249,,51.0
485011.OF,0.96375631839,0.00079376763222,0.178536930866,0.000725581124338,52.0
519023.OF,0.479283765468,,,,
519683.OF,1.34600107752,0.00308887727586,0.211056834522,0.00291194747505,49.0
395011.OF,1.37462419734,,0.245691670435,,52.0
020020.OF,0.827551926225,0.000811930446025,,0.000829805909604,51.0
686868.OF,0.222519844416,,,,56.0
200016.OF,0.349080228346,,,,54.0
519111.OF,1.07353831342,0.00203175004294,0.17982320128,0.0018203539623,
630107.OF,1.65839762734,0.00192992961106,0.263839531799,0.00185209932694,51.0
161693.OF,0.592300740924,,,,53.0
202107.OF,0.835736036173,0.00126394475588,,0.0011996593888,
080009.OF,0.133271562053,,,,54.0
360014.OF,-0.0738007412681,,,,53.0
485114.OF,1.71331168296,0.00148643113,0.300034914608,0.00144062592333,55.0
519188.OF,0.239038172824,,,,52.0
485105.OF,1.46090618736,0.00104193448706,0.235781752048,0.000968858443333,57.0
217020.OF,1.01795472712,0.00175495967904,0.163174797029,0.00164095280098,51.0
206008.OF,-0.0210888973225,,,,52.0
210006.OF,1.25139835844,0.000702327570295,0.300168496536,0.00069583087177,52.0
163819.OF,1.67019564165,0.00110387518142,0.207743262581,0.00107214762458,53.0
040036.OF,1.55565767007,0.00107793676598,0.275809957119,0.00118354195058,52.0
110007.OF,1.25621128647,0.00169676151466,0.191663879191,0.00166684076387,
180002.OF,-1.16584265024,,,,57.0
410005.OF,1.38874369456,0.00258844951094,0.220981287959,0.00246544450501,50.0
040009.OF,0.801916325677,0.000736942241459,,0.000659257670501,49.0
180030.OF,1.18910986127,0.0023994898391,0.278103148783,0.00234545209335,55.0
270045.OF,-0.145528592363,,,,55.0
202102.OF,1.4239207488,0.000730637515181,0.222117306679,0.000670885917551,56.0
485111.OF,1.07983528707,0.000870519888408,0.193757182155,0.000793397708594,52.0
200009.OF,0.214205920588,,,,
395012.OF,1.12460823152,,0.177595901874,,49.0
519112.OF,1.02584794373,0.00195885257598,0.171190535952,0.00173415071768,
163004.OF,4.63569732609,,0.734196532061,,49.0
660109.OF,0.636302541579,,,,54.0
050027.OF,1.88738405606,0.000967322921067,0.306682110605,0.000969527513569,53.0
233012.OF,0.815401420577,0.00176544192301,0.219532109671,0.0016794177009,
202105.OF,0.8793144194,0.00131720791355,0.13649916072,0.0012670411734,53.0
450006.OF,0.674454724175,,,,54.0
510080.OF,0.73345956433,0.000679838479672,,0.000697705262944,52.0
410004.OF,1.43194196568,0.00265865105498,0.223578334056,0.00253331547492,52.0
040037.OF,1.59016118401,0.00111569226613,0.268336166059,0.00122229960595,53.0
092002.OF,0.740152187946,0.000722807127189,0.157981562079,0.000719787361362,54.0
202101.OF,1.28728910476,0.00176447950221,0.185228915715,0.00178141008343,51.0
162299.OF,0.450259781232,,,,52.0
070015.OF,0.156487420829,,,,51.0
