,sharpe,jensen,sortino,ppw,stability
180012.OF,1.3540922187,0.00437506839762,0.193805850063,0.00435428595274,54.0
070010.OF,1.74808066941,0.0051761102184,0.208398124509,0.00519987349231,
257040.OF,0.125659203765,,,,
519181.OF,0.418800331093,,,,49.0
163804.OF,0.55687019352,,,,52.0
540004.OF,0.800176896332,0.00161974182871,0.121725298578,0.00172523838301,51.0
373020.OF,0.444795543848,,,,49.0
519001.OF,1.1669074067,0.00339996970953,0.162920314547,0.0033429344373,
530006.OF,1.19942368661,0.00306417812827,0.169937304821,0.00306629319281,
400001.OF,1.04000754216,0.00164099057342,0.143217764864,0.00157032840136,
020005.OF,0.700638534768,0.00106817262253,0.105345623488,0.00105525464941,
571002.OF,0.22907527871,,,,52.0
166001.OF,0.107280844822,,,,53.0
210002.OF,-0.193546448646,,,,
530003.OF,0.686502342866,0.00123725982335,0.0980861538987,0.00119450352079,53.0
050201.OF,0.609751454343,,,,
217010.OF,0.768540023437,0.00183802935218,0.108444724086,0.00199958571522,
200006.OF,0.670832812932,0.00116604364129,0.10493593435,0.00124515013998,
320006.OF,1.88633313017,0.00524529998502,0.24991320949,0.00519369098062,54.0
481008.OF,0.500433633179,,,,50.0
200008.OF,0.386074201555,,,,
310308.OF,0.645937524948,0.00099524292066,,,49.0
002001.OF,0.683634016847,0.000955906812339,0.0948632171802,,
481006.OF,0.4641953278,,,,51.0
100029.OF,1.17572854502,0.00267340116658,0.167794103728,0.0026939962966,47.0
450004.OF,0.773928289047,0.00161487110648,0.108920108149,0.00145560739959,48.0
450007.OF,0.610775986981,,,,51.0
410006.OF,0.245551059315,,,,51.0
290004.OF,0.422779791176,,,,48.0
040008.OF,0.368969897797,,,,
260109.OF,1.22285356803,0.00426955349658,0.176786760246,0.00409618494135,48.0
519694.OF,0.508511721037,,,,52.0
398021.OF,0.679392916857,0.00115230942341,0.0942504192362,0.0010556612581,52.0
121006.OF,1.61799837983,0.00395184897964,0.224441195928,0.00393476228815,
690001.OF,0.731353613685,0.00121972259285,0.109689703575,0.00109544106261,
420003.OF,0.606688976682,0.00109124800413,,0.000997526399985,50.0
110011.OF,0.866990716848,0.00231882083476,0.124106970347,0.00213812525717,49.0
217001.OF,0.440587079233,,,,47.0
310328.OF,0.28026054062,,,,
161605.OF,0.528297354292,,,,
110013.OF,1.00704228748,0.00243187176709,0.140634528693,0.00238253867912,
630002.OF,1.6120743589,0.00547744444875,0.216974729245,0.005487570994,49.0
070006.OF,1.04658727198,0.00278550594986,0.13937045384,0.00262172482209,54.0
460002.OF,-0.250027450414,,,,47.0
050009.OF,0.741102064728,0.00141059933035,0.112829277341,0.00146300824914,56.0
040005.OF,0.546882232802,,,,
320007.OF,0.743936939533,0.0016577221059,0.102738335557,0.001681597598,
519011.OF,0.466048961982,,,,51.0
519035.OF,0.657310354232,0.00102362732254,0.100255496239,0.00106794480841,52.0
519698.OF,0.164732064695,,,,50.0
100022.OF,0.908400808338,0.00211144905016,0.135805200014,0.00209088498077,52.0
580003.OF,0.766764215352,0.0019100178458,0.0996707119325,0.00166994655826,
519003.OF,0.680353004598,0.00107124794192,0.0983005239161,0.0010339144867,
660003.OF,0.347421650143,,,,54.0
151001.OF,1.03155465025,0.00227952733072,0.141384863743,0.00224745128561,47.0
660001.OF,0.76028972934,0.00168866418091,0.10580522794,0.00169232715977,48.0
166002.OF,0.418688062312,,,,49.0
377010.OF,0.690219916149,0.0011381451451,0.0989289158246,0.00114930467191,
070001.OF,0.919166399659,0.00170102361374,0.132162514958,0.00158188739601,
162207.OF,0.642152811195,0.00108241732166,0.0936804607946,0.00100550091349,49.0
240005.OF,0.74740428338,0.00140287253914,0.113243288834,0.00133890787683,
560002.OF,0.156363217573,,,,47.0
040007.OF,0.620356699161,,0.0934602947912,0.000928099359012,53.0
090004.OF,0.408546589867,,,,47.0
050004.OF,0.352583627748,,,,55.0
550002.OF,0.452450245722,,,,50.0
400007.OF,1.09342264372,0.00232910230013,0.152208114234,0.00233709216309,
110010.OF,0.853610016522,0.00208482696898,0.132397136482,0.00205194655753,47.0
398001.OF,0.522794795495,,,,51.0
162211.OF,0.67711006393,0.00120577726843,0.0989403859021,0.0010967020002,52.0
260104.OF,1.04280145582,0.00340383039552,0.149654109224,0.00318376176987,
320005.OF,1.07385267497,0.00280745487288,0.151519517837,0.00272661788564,51.0
050007.OF,0.85516775892,0.00160078230722,0.127404178488,0.00169382547092,
420001.OF,-0.0635267064005,,,,53.0
398031.OF,0.480098565325,,,,50.0
180001.OF,0.703380754418,0.00111658042501,0.103614331944,0.00106660450796,
050008.OF,0.831014454425,0.00184785865272,0.118879512697,0.00189877023431,51.0
519005.OF,0.620541713315,0.00114895074305,,0.0010729845419,50.0
510081.OF,0.740381037553,0.00141544215223,0.108500818035,0.00134278998468,52.0
350002.OF,1.07468602115,0.00288517689923,0.14589105908,0.00287561971278,52.0
213003.OF,0.224698288776,,,,53.0
519008.OF,0.789488262719,0.00167144279972,0.115141352679,0.00160678182415,51.0
410003.OF,0.430788662464,,,,
160611.OF,0.584361660694,,,,
519015.OF,0.387495865891,,,,
162204.OF,0.632365336971,0.00112897608187,,0.00106525252346,50.0
000011.OF,1.91216990357,0.00620985500035,0.261057358833,0.00606306229614,58.0
200010.OF,0.90577547376,0.00229102617176,0.125143891881,0.00243441602325,50.0
112002.OF,0.507061153101,,,,54.0
213002.OF,-0.524144301845,,,,50.0
161706.OF,0.62893542877,0.000994387703449,,0.000990420029293,
160505.OF,0.32829528855,,,,50.0
519688.OF,0.307793448714,,,,56.0
200007.OF,1.26097955312,0.00291451487794,0.187637852194,0.00298618902015,49.0
070003.OF,0.188168459085,,,,51.0
202011.OF,1.14495968347,0.00348403629533,0.169967319758,0.00351546070024,54.0
160610.OF,0.409226014744,,,,
290002.OF,0.162077718259,,,,52.0
121002.OF,1.38261040799,0.00258349200917,0.19873983501,0.00249292118725,48.0
161611.OF,0.401202670487,,,,50.0
519013.OF,0.890041766336,0.00230488348414,0.128331557648,0.00220826932142,51.0
110009.OF,0.571537504216,,,,50.0
163402.OF,0.642781798356,,0.095998495287,,
410001.OF,0.114606891309,,,,50.0
100026.OF,1.05708250287,0.00250722383843,0.150040293034,0.00251581687734,
373010.OF,0.307526985832,,,,50.0
519021.OF,1.10555750381,0.00267981767706,0.158890778412,0.00270978762661,52.0
200001.OF,0.607014400788,,,,
260108.OF,0.0577219902407,,,,55.0
550003.OF,0.921158557906,0.00253653060181,0.12226206413,0.00245620530161,54.0
