,sharpe,jensen,sortino,ppw,stability
040013.OF,-1.31672826649,,,,
255010.OF,0.319539022223,0.0007455185239,,0.00108545692864,
450018.OF,-0.606362100472,,,,
700004.OF,0.645979880521,0.000880242298287,0.117429449912,0.000398145779895,
519723.OF,1.75753691475,0.000515888793474,0.293955234537,0.000531393662853,
530020.OF,0.21985959798,0.000388909659102,,0.000371104751668,
000125.OF,0.417672877435,,,0.000302518565892,
001033.OF,-0.526237900333,,,,
000004.OF,-0.257056824913,,,,52.0
121001.OF,0.262088115066,0.000449934201198,,0.000295044003861,
519681.OF,0.00352271697025,,,,
320004.OF,1.44713908856,0.00101517229852,0.256483238319,0.00103049491408,51.0
000092.OF,4.2075696197,0.000329858394807,0.425810386605,0.000340627874419,52.0
000129.OF,2.53470716346,0.000712593897263,0.475527298588,0.00079106115,51.0
470059.OF,-0.142682374712,,,,
160602.OF,-0.17878364233,,,,
519720.OF,0.864211709454,0.000264513427618,0.141676901879,0.000283464225956,
320009.OF,1.12020790921,0.00068751949078,0.177408592811,0.000767859019859,50.0
020019.OF,1.0954684559,0.000388293627584,0.195504659899,0.000431258892626,
110017.OF,0.952227872408,0.000355284379507,0.177380491169,0.000381863419519,56.0
000007.OF,1.2159887851,0.000572822728983,0.196483192692,0.000695162430412,55.0
371020.OF,0.142164811994,,,,
000068.OF,-0.563048820375,,,,
582202.OF,0.245136456898,,,,
380005.OF,0.520158606922,,,,
050123.OF,0.0684393535055,,,,
217011.OF,0.523793766055,0.000241237163139,,,
000192.OF,1.35332400541,0.000574392558312,0.227340202985,0.000731814485374,51.0
630003.OF,1.13965237776,0.00131936724106,0.157251278434,0.00153907719294,
541005.OF,-0.713370898244,,,,51.0
000194.OF,1.85144155138,0.000847849746799,0.317932303895,0.000886661187484,55.0
161813.OF,1.29678032586,0.000483105587767,0.240925054072,0.000438709331389,
050019.OF,-0.643723775672,,,,
100018.OF,0.710956579225,,0.117959945829,,53.0
163812.OF,0.316694522746,,,,54.0
070016.OF,-0.15984161929,,,,
070033.OF,3.40216954549,0.000595763594022,0.691259432814,0.000632860351238,50.0
040026.OF,0.548681879196,,0.112276001834,,53.0
200113.OF,1.30751119644,0.000543985142183,0.225337215459,0.000733622190578,49.0
180028.OF,0.179009714227,,,,51.0
000109.OF,1.44994829626,0.000658437568458,0.266601222952,0.000750271275192,52.0
161010.OF,-0.32137994604,,,,50.0
000206.OF,1.06808624163,0.000440201459401,0.214410523795,0.000594579303081,49.0
519989.OF,0.612373354884,0.000592016496294,0.114872591604,0.000559741923115,51.0
163411.OF,1.33769892715,0.000456743496464,0.288723767049,0.000629990458963,53.0
000084.OF,3.14990024376,0.000444637088444,0.536589951456,0.000446242009184,52.0
091008.OF,-0.906433616821,,,,49.0
519976.OF,-0.105700185005,,,,49.0
164902.OF,-0.610057965345,,,,50.0
240018.OF,-1.33386883867,,,,
400016.OF,-0.141534371104,,,,
020012.OF,1.04022143781,0.000314554901384,0.181625670102,0.000400104745729,
686869.OF,-0.478166627987,,,,50.0
000070.OF,1.78435076933,0.000828273046701,0.313462860783,0.000757177782816,
550006.OF,0.257918715778,,,,51.0
161603.OF,0.902221332334,0.000324178507179,0.157690424151,0.000358561458536,
460003.OF,0.627437681851,,0.106042176574,0.000329779377247,
000025.OF,0.417589741631,0.000354771746302,,0.000319122354999,
261001.OF,-1.5064954712,,,,
180015.OF,-0.555708493094,,,,49.0
470010.OF,-0.152556912483,,,,54.0
519187.OF,1.78274874801,0.000683538678794,0.318595335486,0.000854961824757,
160123.OF,-0.467707363234,,,,52.0
080010.OF,0.416302012531,,,,53.0
217003.OF,0.222925758396,,,,50.0
450005.OF,1.42340790887,0.00049319528278,0.235332796055,0.000517090306202,54.0
519189.OF,0.305058018864,,,,
660009.OF,0.326513592857,,,,55.0
530008.OF,0.967614232591,0.000359982372741,0.172237337439,0.000392037792358,54.0
217018.OF,1.37957341809,0.00136480139492,0.20591977176,0.00119008847661,49.0
270009.OF,-0.199450866756,,,,50.0
213007.OF,1.40704453005,0.000666371084433,0.277906317798,0.000836084151045,51.0
400013.OF,0.808744043284,0.000470054208865,0.202431522007,0.000382745710625,50.0
485114.OF,1.08238266469,0.000657563141531,0.19052359722,0.000641935129247,
620007.OF,0.0925544778947,,,,51.0
217023.OF,0.78377185921,0.000349118753463,0.125751426707,0.00036960700859,52.0
000148.OF,1.80686348251,0.000555588029081,0.342360539405,0.00057148945159,50.0
519153.OF,2.47669838521,0.00133820855514,0.406762223214,0.00143774115748,53.0
161625.OF,-0.772680248845,,,,51.0
710301.OF,0.121155307568,,,,
630109.OF,0.72632138587,0.000315899447095,0.131779161438,0.000417649170675,54.0
519030.OF,0.772245435898,0.000348317273785,0.142591929198,0.000381503475449,51.0
531021.OF,-0.177302921318,,,,51.0
000016.OF,0.23225017979,,,,
090006.OF,-0.78003022267,,,,
202110.OF,-0.101451408746,,,,49.0
100035.OF,1.55630540436,0.000408822091856,0.310678186549,0.000481473821674,50.0
161821.OF,0.617815100653,,0.106644810271,,51.0
217024.OF,0.654187281008,0.000467199798062,0.108533194797,0.000376416326381,
519977.OF,0.0318639132009,,,,
675013.OF,-0.87724911864,,,,55.0
253061.OF,-1.92578367067,,,,54.0
000188.OF,2.14288921564,0.000570731301355,0.464662925764,0.000704692924708,50.0
121013.OF,0.139160694697,,,,53.0
040012.OF,-1.20016753711,,,,
206018.OF,0.731583553381,0.000308101580455,0.100695640235,0.000386505278649,54.0
550004.OF,1.23172572363,0.000482287466605,0.200013200812,0.000413358420121,54.0
000252.OF,1.8569095975,0.000746067364317,0.408534355776,0.000763586259617,53.0
560005.OF,-2.44587083693,,,,56.0
310378.OF,0.105796783294,,,,52.0
090019.OF,2.20205864214,0.00202303478662,0.432926706177,0.00229262280535,53.0
519188.OF,0.463958117495,,,0.000266425390361,
000104.OF,0.614109053108,0.000327644515212,0.112582347943,0.000248621098997,
675011.OF,-0.684736891896,,,,54.0
167701.OF,0.782863327107,0.000356106256248,0.132430723827,0.000419132781643,
270043.OF,2.72458707898,0.000626124548464,1.15085423872,0.000633552146519,
000069.OF,1.87366001891,0.000884395890077,0.340690787709,0.000810973087825,54.0
420102.OF,1.51397924542,0.00066893738854,0.23852973815,0.000657753459247,54.0
582001.OF,0.0699373167337,,,,50.0
050116.OF,-0.664970618394,,,,54.0
000123.OF,1.56560809119,0.000962084935365,0.269829973555,0.000786417239279,50.0
420108.OF,-0.559698600389,,,,53.0
310508.OF,0.282248802486,,,,52.0
050016.OF,-0.65934399223,,,,53.0
110038.OF,-0.442229135914,,,,53.0
050111.OF,-0.0288471158443,,,,
090017.OF,-0.103279461779,,,,
162205.OF,-0.596951969393,,,,
270029.OF,0.221360435817,,,,50.0
070015.OF,-0.0882051087565,,,,
000085.OF,2.36640454921,0.000358480500005,0.343768511031,0.000344037866727,50.0
690206.OF,0.452939393013,0.000381064288179,,0.000750551285183,
550005.OF,1.02442370769,0.000396552754834,0.164040800454,0.000317916782211,54.0
261102.OF,-0.935617162262,,,,
270030.OF,0.13955892634,,,,
050106.OF,-0.48187291459,,,,
370025.OF,-1.95058602322,,,,58.0
240012.OF,0.613318190764,0.000318782093085,0.109415736586,0.000401796155752,
000131.OF,0.4486726329,,,0.000315192059403,52.0
070025.OF,0.735971766605,0.00024172751262,0.141023324051,,53.0
166008.OF,1.22895636605,0.000402494920988,0.256159834891,0.000392763362347,52.0
000175.OF,2.70159931021,0.000882311904211,0.540297548391,0.000919556246889,50.0
000050.OF,1.43002606719,0.000628076221153,0.268545860604,0.000753552553734,51.0
001021.OF,-0.120731588804,,,,50.0
000003.OF,-0.234646868829,,,,50.0
519985.OF,-2.01170005608,,,,52.0
001013.OF,0.728163914277,,0.135837179958,0.000270472394222,53.0
370021.OF,0.728613963378,0.000384263550705,0.14371306265,0.000464213203024,52.0
217008.OF,0.444720593591,,,,53.0
511010.OF,-0.234593388018,,,,
161614.OF,2.23991116995,0.000898364060026,0.382928694784,0.000819075827305,50.0
550018.OF,0.128196487799,,,,52.0
610008.OF,0.756290736035,0.000457377863838,0.116499431376,0.000479422739457,52.0
163816.OF,0.0727420595353,,,,
511210.OF,0.95335809022,0.000250417892687,0.214039507323,0.000258400177607,
370022.OF,0.595071434963,0.000303910301039,0.123271320397,0.000384931523177,54.0
000052.OF,1.30953314485,0.000568018679445,0.248077439536,0.000680415799437,51.0
180025.OF,2.0142979083,0.000847790979671,0.338635401502,0.00104002830768,51.0
485005.OF,0.554231340246,,0.104911882576,,57.0
090002.OF,0.653501440099,0.000327182760696,0.118020223221,0.000412625198723,51.0
020034.OF,0.482226826377,,0.10037895614,0.00030615735169,52.0
070005.OF,0.5754085379,,0.117252444592,,
485019.OF,-0.0689937310194,,,,
161619.OF,0.874573522672,0.00045240171505,0.164930478494,0.000524899046378,
040023.OF,-1.24685640537,,,,51.0
000130.OF,0.548605617085,0.000239390855453,0.111923761992,0.00036443292119,52.0
160217.OF,1.66868858748,0.000532572436547,0.286981579574,0.000615636441821,
165509.OF,0.263109226844,,,,
160721.OF,0.35310862277,,,,52.0
160720.OF,0.485523179702,,0.105286642705,,51.0
000072.OF,1.11847097358,0.000794714084426,0.205349061284,0.0007800708904,50.0
000118.OF,0.367477127615,,,0.000408067380662,
530017.OF,2.14025586828,0.000986683477022,0.348036578658,0.000994335702123,53.0
100066.OF,0.712248666508,0.0002432767217,0.113820180156,0.000296303780396,52.0
400009.OF,-0.756786084004,,,,51.0
020033.OF,0.625838009743,,0.13534906448,0.000369432577459,51.0
206003.OF,0.117201190896,,,,54.0
519683.OF,-0.225618947875,,,,
110018.OF,0.776914747542,0.000279135553227,0.152566964261,0.000306086091738,54.0
650001.OF,0.396453692003,,,,54.0
070009.OF,2.1937380514,0.000401560649016,0.321109590085,0.00039533392857,52.0
320020.OF,1.18403074043,0.00115531008891,0.197666933548,0.00110335438126,52.0
159926.OF,-0.185661097863,,,,
690202.OF,-0.307071506524,,,,53.0
000207.OF,3.12829980812,0.000714069960859,0.702500706336,0.000727534713912,52.0
420002.OF,1.34520646348,0.000593356632471,0.211276181616,0.00057581744424,54.0
240013.OF,0.517180783528,0.000247825411967,,0.000334262001544,
590010.OF,1.61680542881,0.000455548904591,0.319954388377,0.000422515380457,51.0
700005.OF,0.559236935633,,,,
151002.OF,-0.11766122601,,,,51.0
288102.OF,0.779954542441,0.000244237882975,0.156569515807,,53.0
000166.OF,1.07583117335,0.000376568142354,0.185161074482,0.000316366825296,52.0
253010.OF,-0.118058487765,,,0.000329476207222,51.0
395012.OF,0.0446575854316,,,,56.0
470078.OF,0.668746554445,,0.126918519926,,56.0
519660.OF,2.55298210566,0.00100262404831,0.489601896255,0.000987337694251,
660109.OF,0.221630815204,,,,56.0
000191.OF,1.44903610001,0.000635493030075,0.237685898996,0.000800671474429,51.0
161119.OF,-0.682487835701,,,,52.0
240003.OF,1.48158497771,0.000505994787793,0.244281881204,0.000426006642566,57.0
582002.OF,0.315594927054,,,,
350001.OF,-0.0418631464829,,,,50.0
202108.OF,0.0100604472778,,,,
160124.OF,-0.54766169706,,,,
519112.OF,0.469186433975,,,,54.0
372010.OF,-1.16850964099,,,,
040040.OF,-0.566404767685,,,,50.0
121012.OF,1.70391062013,0.000823732592016,0.299844879543,0.000920081624503,53.0
371120.OF,0.0291462750434,,,,54.0
050023.OF,0.109903392527,,,,55.0
750002.OF,1.97611535082,0.000682594239566,0.334305465874,0.000732887914989,
395001.OF,0.952462720321,0.000323620040836,0.164824988123,0.000301483120118,57.0
630009.OF,0.854441661932,0.000402787645772,0.159234330876,0.000504342598423,55.0
700006.OF,0.413294145233,,,,
573003.OF,0.901154897824,0.000314509922184,0.17069427859,0.0003008946588,
531009.OF,1.23447744425,0.000733884105841,0.183380424906,0.000693004050679,
040019.OF,-0.225627617088,,,,54.0
485011.OF,1.36540418308,0.000645111475832,0.223805523024,0.000644993534948,
519023.OF,-0.525205996589,,,,51.0
000053.OF,1.01703368722,0.00060263947898,0.148369083568,0.000720717956976,55.0
395011.OF,0.203152935677,,,,53.0
020020.OF,0.952028579473,0.000332702328321,0.177146078994,0.000375892992262,
686868.OF,-0.363748136921,,,,52.0
000338.OF,1.84204831851,0.000592025456457,0.446549973923,0.000693252279805,51.0
000081.OF,-0.509736234514,,,,
000152.OF,1.64099544766,0.000811956244795,0.313127540201,0.000961841488255,51.0
519111.OF,0.572356107,0.000307309087288,,,55.0
630107.OF,0.774900755964,0.000650674405532,0.108321363736,0.000807264834094,
161693.OF,0.754490500459,0.000254625609772,0.13177901878,0.000307096077528,
420009.OF,1.3807309908,0.000931356074737,0.223589097826,0.000974889387157,
202107.OF,0.623869129857,0.000571083061587,,0.000613966663483,56.0
000047.OF,0.898004416893,0.000425655456919,0.159781195669,0.00028761847021,51.0
000080.OF,-0.469219035552,,,,
550019.OF,0.0144994952408,,,,52.0
610003.OF,0.667128742305,0.000325653379425,0.113672389936,0.00035244640719,57.0
253021.OF,0.179748852883,,,,
519123.OF,1.05763401255,0.000444858972859,0.177009908168,0.000304856358849,57.0
485105.OF,0.675849384544,0.000249281130345,0.12061911013,,57.0
217020.OF,0.588023726833,0.000755704423856,,0.000592357226885,
000260.OF,2.29201352592,0.000691662053442,0.364993922128,0.000709409679903,54.0
020035.OF,-0.301688046026,,,,
164105.OF,0.863281906157,0.000677043576282,0.143769765761,0.000818623048119,50.0
206008.OF,0.12750026895,,,,50.0
100073.OF,1.2101417542,0.000519349769614,0.196030888228,0.000605858032044,54.0
210006.OF,-0.137825537852,,,,53.0
163819.OF,0.895820366666,0.000415532144033,0.154271219487,0.000453615801328,54.0
040036.OF,0.333824748074,0.000344084831306,,,51.0
519119.OF,0.622110783259,0.000258798465005,0.106569696728,0.000248007927398,50.0
110007.OF,0.83435057082,0.000516133666758,0.131356475888,0.000591728478139,58.0
720002.OF,0.579445423737,0.000317596033078,0.102471299179,0.000477840479709,
000087.OF,-0.21275960719,,,,52.0
180002.OF,0.617603191301,,0.129081575626,,50.0
161826.OF,-0.466329317347,,,,52.0
410005.OF,0.661335949988,0.000650695587198,0.112956591883,0.000504422653962,51.0
000280.OF,1.288857042,0.000611186135731,0.212689362675,0.000394617323939,
040009.OF,-0.30506239144,,,,
270045.OF,-1.45243149255,,,,51.0
180030.OF,-1.05749408232,,,,50.0
162299.OF,1.66231164448,0.000821819412599,0.241835227808,0.000747461179095,56.0
450001.OF,-0.114164960552,,,,
202102.OF,0.296472409596,,,,56.0
610108.OF,0.636565800393,0.000339917553614,0.105543874655,0.0003925867602,52.0
485111.OF,1.5669515477,0.000720700876743,0.253387941361,0.000733235415424,56.0
200009.OF,0.898860662086,0.000338612447004,0.140855640484,0.000418630840555,
050119.OF,-0.667255707787,,,,
000030.OF,2.56336861126,0.00373791885171,0.689320573579,0.00407681876481,56.0
100072.OF,1.46538677089,0.000657112693395,0.222760380834,0.000737407555784,54.0
519662.OF,1.98425942797,0.00169779051739,0.745742670395,0.00168266659373,51.0
000048.OF,0.773669535178,0.000362722741507,0.131393116652,,54.0
519685.OF,-0.275924481238,,,,
519020.OF,-1.11466023349,,,,55.0
000005.OF,-0.639118195871,,,,52.0
050027.OF,0.618382671365,,,,57.0
161115.OF,1.08791337156,0.000760038550518,0.260809652879,0.000818196277659,52.0
261002.OF,-0.839468938109,,,,57.0
233012.OF,0.149813355653,,,,53.0
202105.OF,0.677954903978,0.000631400397018,,0.000655925319127,56.0
450006.OF,1.32769036065,0.000455139241741,0.221846766569,0.000485191066052,55.0
510080.OF,0.631989168288,0.000317948697408,0.121714634952,0.00026986446612,56.0
410004.OF,0.727813199883,0.000723667423312,0.12302396315,0.000576889243824,52.0
040041.OF,-0.968434139005,,,,55.0
040037.OF,0.339118105266,0.000335358341532,,0.000266158534773,
163004.OF,4.22410813581,,0.584874327174,,52.0
092002.OF,0.561541975835,0.000263954190619,0.104209777858,0.000350520350164,52.0
202101.OF,0.808223072283,0.000788884021518,0.115104442427,0.000958444215337,52.0
485119.OF,0.0540099673104,,,,50.0
519663.OF,1.9373927006,0.00163285272711,0.720902620349,0.00162263306133,50.0
166010.OF,-0.121279712309,,,,50.0
