,sharpe,jensen,sortino,ppw,stability
160613.OF,1.03006513076,0.00280571620185,0.145900072667,0.00270090025993,53.0
360016.OF,0.63765868224,,,0.00188945953399,51.0
161818.OF,1.03580031559,0.0031956691817,0.146207872095,0.00273106217334,
213006.OF,2.10516739939,0.00787838491875,0.289775911445,0.00737095225117,54.0
163001.OF,0.0779838017397,,,,52.0
519033.OF,1.58786813869,0.00655212280622,0.228390268483,0.00607631042101,50.0
340007.OF,1.27815418409,0.00422167136573,0.184027175631,0.00403801026893,
166005.OF,0.678122024936,,,,
630011.OF,1.94978677991,0.00804457062247,0.266140839398,0.00747478908218,51.0
270001.OF,0.9240757598,,0.149469918519,0.00191576347652,49.0
519993.OF,0.871326849037,0.00250515340915,0.12133314738,0.00216150410978,
166801.OF,1.23159310867,0.0030923985136,0.180842840322,0.00292296608666,52.0
530001.OF,1.02318888738,0.00253092376209,0.148573277154,0.00213413492923,48.0
610007.OF,0.779881702241,0.00254963453339,0.126005393583,0.00280515392011,
160215.OF,0.799045155368,,,0.00189497575818,53.0
180010.OF,1.34633784441,0.0037799839207,0.191215370938,0.00348758101272,50.0
050001.OF,0.0912171305305,,,,
233011.OF,0.536946342374,,,,
530005.OF,1.04521234788,0.00257567922562,0.152970917586,0.00238152303543,50.0
630001.OF,2.0675029582,0.00651214457887,0.29668826043,0.00589700934772,53.0
320001.OF,0.330762277703,,,,51.0
080008.OF,0.0866507925874,,,,55.0
210003.OF,1.18538619991,0.0038049871087,0.159624494447,0.00347652510101,
270002.OF,1.22441338959,0.00294563520253,0.184145582023,0.00262493922071,
240009.OF,1.40444395235,0.00478661968651,0.204160969907,0.0041905069418,
233001.OF,0.659274117831,,,,
070021.OF,1.00164351147,0.00293026698891,0.15445572374,0.00277900779425,53.0
100039.OF,0.456914785829,,,,
290006.OF,0.989726852889,0.00296064858957,0.152856974618,0.0023362045199,48.0
580007.OF,0.52774081445,,,,
770001.OF,1.2420884993,0.00252064606007,0.169634545155,0.00262423651767,51.0
110005.OF,0.83708998473,0.00242056054057,0.125761954194,0.00213298113444,
002011.OF,1.09435827869,0.00255687080868,0.152594311231,0.00237304331737,52.0
450002.OF,0.331359909428,,,,
470028.OF,0.885351917072,0.00307523218698,0.127463185327,0.00251042416,
110002.OF,1.34441299568,0.00361092379401,0.193860073389,0.00338700785506,49.0
740001.OF,1.4105541628,0.00561326163204,0.205510894867,0.00529221766922,
519704.OF,1.70064623662,0.00534130112834,0.236143036792,0.00496624558216,
470006.OF,1.55780524092,0.00554077642197,0.218728449697,0.00498075203837,
121008.OF,0.884108915301,,0.1311923923,,52.0
200011.OF,1.04766247882,0.00240548091991,0.152713599091,0.00222687646429,52.0
350007.OF,0.798103529797,,0.124400093938,0.00189498463256,55.0
610001.OF,0.691001989768,,,,
020010.OF,1.72051965977,0.00535956012469,0.245203414398,0.00486519021514,49.0
481010.OF,1.17296576998,0.0033869384402,0.174344082841,0.00304912700138,55.0
161005.OF,0.802397209898,0.00229397735015,0.11494262595,,
450010.OF,0.396452696187,,,,
580008.OF,1.17733659276,0.00443413441122,0.172666013583,0.00403033669764,48.0
180018.OF,1.00761117764,0.00266781288108,0.147292881572,0.00237548673664,48.0
121005.OF,0.682714719556,,,,
080005.OF,0.472767990078,,,,
310358.OF,0.94517005819,0.00270875970552,0.133322703643,0.00237657525181,52.0
206007.OF,1.59605225525,0.00515450380799,0.230863933136,0.00450272025237,49.0
320003.OF,0.743927454419,,,,51.0
040011.OF,0.546086232341,,,,54.0
050026.OF,1.02285373043,0.00332753301563,0.145078624791,0.00268454446983,
213008.OF,1.20284857951,0.0043957028491,0.159115625723,0.00407366441315,
110029.OF,1.8235551595,0.00674069244697,0.272005256448,0.0061307358172,
257020.OF,1.27061798298,0.0038716734306,0.186972201048,0.00379595080101,50.0
379010.OF,0.755178236254,0.00226527948946,0.113762536788,,
070022.OF,1.3606935747,0.00403514981617,0.196271539632,0.00397055020395,49.0
162212.OF,1.14227008931,0.00395061612002,0.159838006175,0.00343192030275,
660001.OF,1.79771316623,0.00722752837903,0.257284787758,0.00678135104238,53.0
398041.OF,0.117554056211,,,,
519674.OF,1.83029802626,0.0062525589803,0.257281228298,0.00597926547091,
519700.OF,-0.237974254413,,,,52.0
620006.OF,0.741761958014,,,,
360006.OF,0.74434897343,,,,49.0
213001.OF,0.529164041056,,,,51.0
163805.OF,1.03189969141,0.00323671834433,0.156648542813,0.00289349931046,54.0
481008.OF,0.28162813138,,,,52.0
070032.OF,-0.0325749532544,,,,
180013.OF,0.87012304331,0.00251541124278,0.127863092101,0.002363827633,
070002.OF,0.754632663797,,,,
162605.OF,1.52534103462,0.00517716012959,0.222076231962,0.00483743449194,
410009.OF,0.554648428537,,,,51.0
720001.OF,1.33109520613,0.00308108402169,0.195359430999,0.00307372811733,50.0
240002.OF,0.931954603598,,0.138221730776,,51.0
040004.OF,0.731645883371,,,,56.0
290005.OF,1.72904599835,0.00538465080133,0.246665323338,0.00507524938534,
161609.OF,1.27368048252,0.00407390827874,0.184338553219,0.00405135224878,51.0
202027.OF,0.498502463035,,,,51.0
166006.OF,0.423716414352,,,,
519110.OF,0.959280563358,0.00346843566,0.135868805089,0.00319860645578,
162006.OF,0.496497095573,,,,
161903.OF,0.0209150397689,,,,48.0
570005.OF,0.910102116508,0.00266004971399,0.119972047584,0.00218394979479,53.0
000021.OF,1.05283355629,0.00275806455836,0.158349310146,0.00226617428001,49.0
206002.OF,1.14258155273,0.00308996396174,0.155365244429,0.00272562493172,51.0
290004.OF,1.03716348104,0.00327179986214,0.145915989323,0.00294245670689,48.0
580005.OF,1.71732609988,0.00511693202135,0.234611179588,0.00469234138077,53.0
400015.OF,1.43723138387,0.00455457864966,0.211684217176,0.00415450072736,50.0
260110.OF,1.61578657975,0.00451634182187,0.228554220396,0.00413863198284,49.0
160105.OF,0.469733364571,,,,50.0
160106.OF,1.21021665757,0.00345444014833,0.175546320324,0.00331813024363,54.0
519712.OF,0.29456320384,,,,53.0
519113.OF,1.22764243023,0.00410976253654,0.166193388072,0.0036748400588,51.0
070019.OF,1.04589248309,0.00294476694397,0.151557811873,0.00273897885514,
620004.OF,0.662112757174,,,,
162607.OF,0.882263177888,0.00236116853427,0.123717203052,0.00191273460012,
519692.OF,1.51802523989,0.00488376324197,0.227682799442,0.00457476659593,
519095.OF,1.45571364719,0.00452316080709,0.218831465564,0.00455118018019,
160805.OF,0.755014776056,,,0.00199294461613,48.0
460009.OF,0.860965707064,,0.121444520397,0.00187623097266,54.0
360010.OF,0.429346410194,,,,
519987.OF,0.922910378179,0.00256134879581,0.12231726974,0.0019817369884,
020005.OF,0.663502791288,,,,55.0
660004.OF,1.07543806106,0.00370195791855,0.148334215668,0.00333037278252,49.0
519183.OF,0.774328065474,,,,54.0
161606.OF,0.947312044358,0.00295801787508,0.148268940991,0.00289548568898,50.0
610002.OF,0.535437178225,,,,51.0
160916.OF,0.661082910808,,,,
620008.OF,0.650141325579,,,,50.0
375010.OF,-0.0499412628283,,,,
070011.OF,0.994518635412,0.00255887415262,0.155649818795,0.00247655972753,
400003.OF,0.643048631766,,,,52.0
210008.OF,0.729533376389,0.00229095307276,,,
519668.OF,1.61255693242,0.00646419234568,0.224594093768,0.00608339798176,48.0
020015.OF,1.41420706814,0.00412834835719,0.209422393328,0.00367204402613,
570008.OF,0.774436920497,0.00264575036533,,0.0025367527282,
360005.OF,1.16640714639,0.00297038783556,0.165527510175,0.00289221182621,52.0
288002.OF,0.938350587069,0.00240123776137,0.128174251187,0.00204402159387,54.0
270025.OF,0.981743307782,0.00327260488634,0.131482009421,0.00281738686457,52.0
519066.OF,0.848898865665,0.00222134363593,0.116861332553,,
580006.OF,0.71326531649,,,,
160314.OF,1.36450081388,0.0035366778338,0.192136975607,0.00324738773863,
270041.OF,0.904518308132,0.00255276920263,0.126103374179,0.00206462342599,
519991.OF,1.61432363348,0.00492201976313,0.22281658695,0.00442871936455,50.0
020023.OF,2.03433943734,0.00666839954589,0.287490572236,0.00619148191392,50.0
270008.OF,1.44045196397,0.00524257636206,0.216865950123,0.00463030846499,
320018.OF,1.15544155958,0.00288964947566,0.168133137722,0.00271451133525,
310388.OF,0.844622093668,0.00231074532551,0.121370603782,0.00213395075543,
161601.OF,0.812919357475,,0.125130226164,,
160910.OF,0.585410765442,,,,53.0
762001.OF,0.384993841026,,,,49.0
660010.OF,0.349320246465,,,,56.0
519093.OF,1.18427258079,0.0035756360797,0.158151259727,0.00335293722265,50.0
519690.OF,0.403706791068,,,,56.0
160605.OF,1.09487364567,0.0028919023079,0.170300959942,0.00253391589163,50.0
519017.OF,0.609894629049,,,,51.0
590005.OF,0.88706859085,0.0024252611111,0.131264443006,0.00196202815096,
180012.OF,0.641618782749,,,,51.0
710001.OF,0.7461646631,0.00299068831191,,0.00278094283693,
580003.OF,-0.490469621691,,,,
162214.OF,0.928816981144,0.00311344643729,0.140738111678,0.00280754000219,
519181.OF,1.08623315846,0.00284403202924,0.147292191974,0.00241780591203,53.0
163804.OF,1.59706499755,0.00439183747645,0.237980469778,0.00411829151204,55.0
610006.OF,0.958594830008,0.00304471791398,0.143307775065,0.00298494403314,
540004.OF,1.33998268013,0.00521155411687,0.205815545831,0.00536768723619,
050014.OF,0.693475228834,,,,52.0
373020.OF,1.66328978,0.00483853638842,0.231228808326,0.00428291713749,
519001.OF,0.721878596792,,,,51.0
530006.OF,1.22439709379,0.00273755918228,0.167672669705,0.00246187199306,53.0
400001.OF,0.745304022557,,,,49.0
100056.OF,1.20461816982,0.00407908347846,0.170154971661,0.00375539729275,54.0
233007.OF,2.10938132578,0.00694263065583,0.305713531467,0.00621877697653,
180020.OF,0.790715042088,,0.119803586547,,51.0
040005.OF,0.812898402398,,0.114644098136,0.00192163608149,50.0
519983.OF,0.918117816325,0.00260083862012,0.114867176408,0.00222463250139,
165512.OF,1.40892049039,0.00485392187637,0.196533450702,0.00447270063499,53.0
210002.OF,1.44803468481,0.0034572172893,0.197166466396,0.00338116423121,
530003.OF,1.02455373745,0.00258046260837,0.136176383291,0.0025785391158,55.0
050201.OF,0.0207932525586,,,,
217010.OF,0.947229913624,0.0022116803182,0.141551935459,0.00212325010289,48.0
200006.OF,-0.124495207501,,,,48.0
257030.OF,1.10331919211,0.00326545266404,0.160817908022,0.00278838545407,48.0
320006.OF,0.486960386166,,,,
090011.OF,0.956333194446,0.00255115216753,0.142030694851,0.00241037721702,53.0
200008.OF,0.820024263901,0.00233994378684,0.129074811847,0.00256806065704,53.0
040007.OF,0.0442643435333,,,,50.0
310308.OF,0.717553187424,0.00216054132682,,0.00212628193605,
002001.OF,1.93563448589,0.00408359714089,0.291722745342,0.00389379990313,49.0
110023.OF,1.17768116176,0.0043269044128,0.167669810451,0.00377885787313,52.0
481006.OF,-0.1414074346,,,,51.0
100029.OF,1.40884927631,0.00340555341201,0.200418073025,0.00312797088649,55.0
540003.OF,1.21427345581,0.00413535904005,0.180505538488,0.00413453800896,50.0
270021.OF,0.804798651809,0.00336654294497,0.115377731142,0.00251295778642,
450004.OF,0.618779690539,,,,
630006.OF,1.05894779121,0.00298535463485,0.147641833595,0.00245333845572,51.0
450007.OF,0.495310432761,,,,
410006.OF,0.678640345619,,,,52.0
360007.OF,1.19711566327,0.00323734532713,0.170901400176,0.00319084605909,53.0
660006.OF,1.01950047131,0.00283998016819,0.157667662208,0.00257189810741,
519185.OF,1.56314149166,0.00471426490676,0.240057881104,0.00432613457999,52.0
040008.OF,0.463875157403,,,,50.0
202011.OF,0.908317287698,0.00218965395812,0.134108311286,0.00185582592251,55.0
260109.OF,2.24596359814,0.00957887207938,0.334575422669,0.00880973052051,
