date,160119.OF,000545.OF,100056.OF
2016-03-11,0.833564766989,0.984774930025,2.68435456e-06
2016-03-14,0.833564766989,0.92202990671,2.68435456e-06
2016-03-15,0.833564766989,0.927895284694,2.68435456e-06
2016-03-16,0.865332693293,0.981595644233,2.68435456e-06
2016-03-17,0.849423867572,0.936903672931,2.68435456e-06
2016-03-18,0.870355396546,0.96027090182,0.842847893532
2016-03-21,0.884298990301,0.974949011364,0.962891891042
2016-03-22,0.884985397779,0.976009390285,0.877407762926
2016-03-23,0.906281413981,1.0,0.878251347278
2016-03-24,0.905719363747,1.0,0.984417228801
2016-03-25,0.913668881119,1.0,0.893465962257
2016-03-28,0.91460311102,1.0,0.899628907689
2016-03-29,0.902478669624,1.0,0.899217109412
2016-03-30,0.911168261146,0.993923577209,1.0
2016-03-31,0.912944978081,0.993691727098,1.0
2016-04-01,0.910819252951,0.982528307672,1.0
2016-04-05,0.897875852454,0.964975502868,1.0
2016-04-06,1.0,0.966380754394,1.0
2016-04-07,1.0,0.960390167593,1.0
2016-04-08,1.0,0.97293133453,1.0
2016-04-11,1.0,1.0,1.0
2016-04-12,1.0,1.0,1.0
2016-04-13,1.0,1.0,1.0
2016-04-14,1.0,1.0,1.0
2016-04-15,1.0,1.0,1.0
2016-04-18,1.0,1.0,1.0
2016-04-19,1.0,1.0,1.0
2016-04-20,1.0,1.0,1.0
2016-04-21,1.0,1.0,1.0
2016-04-22,1.0,1.0,1.0
2016-04-25,1.0,1.0,1.0
2016-04-26,1.0,1.0,1.0
2016-04-27,1.0,1.0,1.0
2016-04-28,1.0,1.0,1.0
2016-04-29,1.0,1.0,1.0
2016-05-03,1.0,1.0,1.0
2016-05-04,1.0,1.0,1.0
2016-05-05,1.0,1.0,1.0
2016-05-06,1.0,1.0,1.0
2016-05-09,1.0,1.0,1.0
2016-05-10,1.0,1.0,1.0
2016-05-11,1.0,1.0,1.0
2016-05-12,1.0,1.0,1.0
2016-05-13,1.0,1.0,1.0
2016-05-16,1.0,1.0,1.0
2016-05-17,1.0,1.0,1.0
2016-05-18,1.0,0.4,1.0
2016-05-19,1.0,0.16,1.0
2016-05-20,1.0,1.0,1.0
2016-05-23,1.0,1.0,1.0
2016-05-24,1.0,1.0,1.0
2016-05-25,1.0,1.0,1.0
2016-05-26,1.0,1.0,1.0
2016-05-27,1.0,1.0,1.0
2016-05-30,1.0,1.0,1.0
2016-05-31,1.0,1.0,1.0
2016-06-01,1.0,1.0,1.0
2016-06-02,1.0,1.0,1.0
2016-06-03,1.0,1.0,1.0
2016-06-06,1.0,1.0,1.0
2016-06-07,1.0,1.0,1.0
2016-06-08,1.0,1.0,1.0
2016-06-13,1.0,1.0,1.0
2016-06-14,1.0,1.0,1.0
2016-06-15,1.0,1.0,1.0
2016-06-16,1.0,1.0,1.0
2016-06-17,1.0,1.0,1.0
2016-06-20,1.0,1.0,1.0
2016-06-21,1.0,1.0,1.0
2016-06-22,1.0,1.0,1.0
2016-06-23,1.0,1.0,1.0
2016-06-24,1.0,1.0,1.0
2016-06-27,1.0,1.0,1.0
2016-06-28,1.0,1.0,1.0
