date,110007.OF,000563.OF
2015-07-05,0.326864741555,0.673135258445
2015-10-04,8.34375143706e-08,0.999999916562
2016-01-03,0.399072705699,0.600927294301
2016-04-03,5.89428020286e-07,0.999999410572
