date,000832.SH,H11001.CSI,H11073.CSI
2004/8/20,120.464,98.68,
2004/8/27,119.729,99.02,
2004/9/3,119.043,98.38,
2004/9/10,118.693,98.32,
2004/9/17,120.323,98.78,
2004/9/24,122.023,98.51,
2004/9/30,121.916,98.82,
2004/10/8,121.905,99.18,
2004/10/15,120.482,98.97,
2004/10/22,120.902,99.37,
2004/10/29,120.118,99.24,
2004/11/5,118.858,99.09,
2004/11/12,119.034,99.51,
2004/11/19,119.969,99.04,
2004/11/26,119.87,99.18,
2004/12/3,119.002,99.51,
2004/12/10,118.663,99.96,
2004/12/17,117.747,99.92,
2004/12/24,116.403,99.49,
2004/12/31,116.578,99.62,
2005/1/7,116.057,100.06,
2005/1/14,116.548,100.25,
2005/1/21,116.236,100.41,
2005/1/28,116.61,100.76,
2005/2/4,118.269,101.15,
2005/2/18,118.534,101.43,
2005/2/25,120.115,101.78,
2005/3/4,118.548,101.8,
2005/3/11,118.773,102.14,
2005/3/18,117.877,103.14,
2005/3/25,117.777,103.35,
2005/4/1,118.44,103.74,
2005/4/8,120.505,104.03,
2005/4/15,119.778,104.63,
2005/4/22,119.94,104.55,
2005/4/29,120.444,104.89,
2005/5/13,119.065,105.22,
2005/5/20,118.674,105.93,
2005/5/27,117.757,106.12,
2005/6/3,116.541,106.2,
2005/6/10,118.269,106.62,
2005/6/17,118.703,107.5,
2005/6/24,120.092,107.83,
2005/7/1,118.462,107.98,
2005/7/8,118.335,108.52,
2005/7/15,118.938,109.06,
2005/7/22,119.456,109.23,
2005/7/29,120.893,109.82,
2005/8/5,122.483,109.9,
2005/8/12,123.275,109.72,
2005/8/19,122.244,109.92,
2005/8/26,122.124,110,
2005/9/2,123.491,110.11,
2005/9/9,123.984,110.38,
2005/9/16,124.145,110.74,
2005/9/23,121.467,110.83,
2005/9/30,121.451,111.13,
2005/10/14,120.406,111.71,
2005/10/21,119.599,111.94,
2005/10/28,119.361,111.48,
2005/11/4,119.799,111.33,
2005/11/11,119.387,110.6,
2005/11/18,119.371,110.65,
2005/11/25,119.217,110.44,
2005/12/2,119.256,110.76,
2005/12/9,120.07,111.12,
2005/12/16,121.446,111.5,
2005/12/23,122.624,111.75,
2005/12/30,123.058,111.41,
2006/1/6,128.472,111.61,
2006/1/13,130.557,112.53,
2006/1/20,132.088,112.86,
2006/1/25,133.411,112.8,
2006/2/10,134.814,113.11,
2006/2/17,133.296,113.19,
2006/2/24,134.144,113.07,
2006/3/3,131.796,113.26,
2006/3/10,129.696,113.49,
2006/3/17,131.888,113.52,
2006/3/24,133.388,113.27,
2006/3/31,136.567,113.37,
2006/4/7,139.152,113.22,
2006/4/14,139.148,113.01,
2006/4/21,140.455,112.85,
2006/4/28,140.559,112.94,
2006/5/12,145.924,113.31,
2006/5/19,148.884,113.34,
2006/5/26,146.378,113.39,
2006/6/2,152.729,113.17,
2006/6/9,147.727,112.94,
2006/6/16,147.173,112.81,
2006/6/23,150.092,112.42,
2006/6/30,152.822,112.73,
2006/7/7,152.981,112.79,
2006/7/14,152.129,112.88,
2006/7/21,151.458,112.73,
2006/7/28,151.348,112.76,
2006/8/4,146.196,112.73,
2006/8/11,146.644,112.78,
2006/8/18,146.887,113.04,
2006/8/25,147.199,113.07,
2006/9/1,147.307,113.07,
2006/9/8,147.07,113.16,
2006/9/15,146.628,113.34,
2006/9/22,146.829,113.62,
2006/9/29,147.601,114.13,
2006/10/13,147.515,114.41,
2006/10/20,148.191,114.56,
2006/10/27,148.908,114.7,
2006/11/3,151.342,114.85,
2006/11/10,152.186,114.78,
2006/11/17,152.455,114.8,
2006/11/24,153.785,114.67,
2006/12/1,158.025,114.82,
2006/12/8,160.728,114.86,
2006/12/15,163.634,114.89,
2006/12/22,165.306,114.6,
2006/12/29,169.441,114.54,
2007/1/5,172.493,114.69,
2007/1/12,173.729,114.77,
2007/1/19,179.413,115.01,
2007/1/26,188.176,114.99,
2007/2/2,182.131,114.97,
2007/2/9,187.895,114.97,
2007/2/16,203.371,114.96,
2007/3/2,200.692,114.9,
2007/3/9,212.101,115.13,
2007/3/16,221.373,114.87,
2007/3/23,232.571,114.82,
2007/3/30,236.08,114.8,
2007/4/6,247.858,114.9,
2007/4/13,261.598,114.63,
2007/4/20,275.325,114.16,
2007/4/27,293.882,114.28,
2007/4/30,296.602,114.55,
2007/5/11,310.503,114.36,
2007/5/18,314.736,113.85,
2007/5/25,323.279,113.06,
2007/6/1,304.977,113.21,
2007/6/8,297.326,113.05,
2007/6/15,310.241,112.72,
2007/6/22,315.224,112.26,
2007/6/29,273.093,112.1,
2007/7/6,268.731,111.97,
2007/7/13,260.214,111.86,
2007/7/20,262.788,111.86,
2007/7/27,281.958,111.89,
2007/8/3,289.903,112.22,
2007/8/10,295.916,112.12,
2007/8/17,301.742,112.39,
2007/8/24,333.105,112.41,
2007/8/31,346.546,112.67,
2007/9/7,373.504,112.47,
2007/9/14,383.669,112.16,
2007/9/21,389.277,112.05,
2007/9/28,389.609,112.24,
2007/10/12,378.344,112.42,
2007/10/19,369.068,112.34,
2007/10/26,341.058,112.18,
2007/11/2,339.495,112.23,
2007/11/9,317.956,112.12,
2007/11/16,306.04,111.82,
2007/11/23,291.232,111.92,
2007/11/30,294.721,111.84,
2007/12/7,305.848,111.88,
2007/12/14,312.484,111.92,
2007/12/21,317.639,111.58,
2007/12/28,344.184,111.78,
2008/1/4,347.027,111.86,99.835
2008/1/11,371.452,111.98,99.482
2008/1/18,358.345,112.11,99.7
2008/1/25,343.548,112.37,99.862
2008/2/1,327.768,112.88,100.09
2008/2/5,331.252,114.12,100.659
2008/2/15,331.839,114.29,100.9
2008/2/22,332.756,114.24,100.748
2008/2/29,320.189,114.57,102.63
2008/3/7,321.868,114.56,101.759
2008/3/14,296.568,114.57,101.847
2008/3/21,274.877,114.78,101.979
2008/3/28,267.709,115.12,102.462
2008/4/3,259.659,115.48,104.693
2008/4/11,260.077,115.32,103.025
2008/4/18,247.48,115.37,103.362
2008/4/25,257.981,115.48,103.175
2008/4/30,262.725,115.54,103.451
2008/5/9,264.586,115.51,103.548
2008/5/16,267.283,115.59,103.721
2008/5/23,256.735,115.69,103.887
2008/5/30,257.608,115.65,104
2008/6/6,255.283,115.8,104.078
2008/6/13,243.303,115.64,103.992
2008/6/20,239.821,115.63,103.906
2008/6/27,238.242,115.53,104.067
2008/7/4,242.67,115.43,104.027
2008/7/11,242.779,115.47,103.798
2008/7/18,240.13,115.52,103.888
2008/7/25,243.023,114.94,103.941
2008/8/1,241.277,114.86,103.818
2008/8/8,234.237,114.98,103.627
2008/8/15,232.452,115.04,103.729
2008/8/22,230.456,115.14,103.866
2008/8/29,229.642,115.42,103.962
2008/9/5,229.807,116.28,104.321
2008/9/12,228.184,116.93,104.864
2008/9/19,231.941,120.05,107.103
2008/9/26,230.255,120.18,107.229
2008/10/10,231.687,123.51,110.728
2008/10/17,229.341,124.65,112.868
2008/10/24,229.417,124.32,112.46
2008/10/31,220.489,125.12,111.04
2008/11/7,222.028,125.97,111.451
2008/11/14,228.243,127.23,112.084
2008/11/21,226.61,126.64,112.443
2008/11/28,228.777,126.77,112.253
2008/12/5,236.659,127.53,113.135
2008/12/12,233.631,127.84,113.899
2008/12/19,237.772,129.04,113.814
2008/12/26,233.037,129.35,114.823
2008/12/31,232.832,129.6,114.898
2009/1/9,239.976,129.89,115.368
2009/1/16,241.88,128.9,114.342
2009/1/23,247.438,128.13,114.699
2009/2/6,252.856,127,114.469
2009/2/13,263.385,127.51,114.911
2009/2/20,259.978,127.8,115.378
2009/2/27,259.254,127.7,113.847
2009/3/6,267.103,127.59,115.329
2009/3/13,264.576,127.92,115.049
2009/3/20,280.12,128.13,114.76
2009/3/27,284.708,127.75,113.468
2009/4/3,287.322,127.78,114.374
2009/4/10,285.195,127.45,113.664
2009/4/17,292.303,127.46,113.629
2009/4/24,287.302,127.82,114.424
2009/4/30,289.214,127.82,113.438
2009/5/8,299.247,128.03,113.692
2009/5/15,304.82,128.3,114.009
2009/5/22,302.274,128.63,114.115
2009/5/27,303.902,128.76,114.627
2009/6/5,312.813,128.6,114.1
2009/6/12,310.258,128.26,113.267
2009/6/19,306.977,128.35,113.839
2009/6/26,309.081,128.18,113.031
2009/7/3,323.947,127.79,112.709
2009/7/10,347.768,127.99,113.85
2009/7/17,373.448,127.4,113.805
2009/7/24,381.252,127.3,113.274
2009/7/31,411.872,127.04,113.187
2009/8/7,371.138,127.09,113.276
2009/8/14,349.216,127.41,113.703
2009/8/21,333.912,127.31,113.387
2009/8/28,317.067,127.48,113.507
2009/9/4,303.581,127.52,113.316
2009/9/11,316.986,127.61,113.401
2009/9/18,321.456,127.69,113.459
2009/9/25,296.455,127.48,112.943
2009/9/30,295.207,127.25,111.859
2009/10/9,303.774,127.48,112.433
2009/10/16,313.374,127.12,112.442
2009/10/23,329.981,127.09,112.255
2009/10/30,320.401,127,111.859
2009/11/6,335.33,126.84,111.617
2009/11/13,333.999,127.06,111.678
2009/11/20,334.12,127.44,112.614
2009/11/27,322.508,127.36,112.183
2009/12/4,336.314,127.66,112.503
2009/12/11,338.942,127.64,112.544
2009/12/18,330.514,127.62,112.594
2009/12/25,330.058,127.87,113.32
2009/12/31,332.094,127.79,112.646
2010/1/8,331.795,127.66,112.113
2010/1/15,333.77,127.82,112.837
2010/1/22,324.718,128,113.185
2010/1/29,301.82,128.4,113.545
2010/2/5,297.568,128.86,113.919
2010/2/12,301.521,129.15,113.959
2010/2/26,304.944,129.59,114.641
2010/3/5,304.92,130.35,115.327
2010/3/12,301.826,130.24,114.537
2010/3/19,301.026,130.66,115.156
2010/3/26,298.753,130.61,114.909
2010/4/2,304.667,130.53,114.78
2010/4/9,304.006,130.43,114.841
2010/4/16,303.989,130.68,115.198
2010/4/23,306.589,131,114.984
2010/4/30,298.679,131.43,115.328
2010/5/7,295.3,131.79,115.623
2010/5/14,293.197,131.95,115.848
2010/5/21,291.945,132.6,116.475
2010/5/28,290.205,132.58,116.586
2010/6/4,285.727,132.73,116.609
2010/6/11,285.201,133.03,117.718
2010/6/18,282.313,133.25,118.709
2010/6/25,281.919,132.88,117.949
2010/7/2,278.288,133.3,118.27
2010/7/9,283.242,133.47,118.017
2010/7/16,283.724,133.98,118.966
2010/7/23,289.912,133.89,118.515
2010/7/30,291.004,134.04,118.968
2010/8/6,290.98,134.14,119.229
2010/8/13,291.136,134.37,119.303
2010/8/20,292.705,134.44,119.214
2010/8/27,290.324,134.59,119.649
2010/9/3,293.3,134.81,120.099
2010/9/10,295.47,134.86,120.312
2010/9/17,292.245,134.63,120.104
2010/9/21,291.403,134.54,119.758
2010/9/30,295.023,134.8,120.442
2010/10/8,300.557,134.87,120.532
2010/10/15,323.041,134.55,120.13
2010/10/22,316.976,133.54,119.44
2010/10/29,319.475,133.35,119.089
2010/11/5,329.674,132.64,118.479
2010/11/12,320.403,131.25,117.321
2010/11/19,313.51,131.23,116.558
2010/11/26,311.844,130.72,116.977
2010/12/3,312.16,131.03,116.998
2010/12/10,313.198,131.3,117.205
2010/12/17,316.718,131.7,117.585
2010/12/24,311.094,131.81,117.423
2010/12/31,311.065,131.75,118.069
2011/1/7,313.514,131.91,117.103
2011/1/14,309.841,131.76,116.935
2011/1/21,301.134,131.43,117.054
2011/1/28,302.136,131.67,118.35
2011/2/1,303.333,131.78,118.476
2011/2/11,300.792,130.81,116.19
2011/2/18,303.177,131,116.259
2011/2/25,300.694,131.28,115.925
2011/3/4,304.461,131.48,116.023
2011/3/11,303.585,131.53,115.889
2011/3/18,303.458,131.94,115.924
2011/3/25,306.962,132.09,116.557
2011/4/1,306.803,132.25,117.16
2011/4/8,309.119,132.15,116.528
2011/4/15,314.631,132.54,117.164
2011/4/22,313.173,132.46,116.704
2011/4/29,312.002,132.84,117.341
2011/5/6,311.449,133.77,120.319
2011/5/13,312.15,133.96,120.634
2011/5/20,311.591,133.99,120.553
2011/5/27,308.23,134.04,120.536
2011/6/3,306.816,134.08,120.688
2011/6/10,304.487,133.83,120.696
2011/6/17,302.403,133.3,120.451
2011/6/24,304.938,133.56,120.511
2011/7/1,302.614,133.6,120.435
2011/7/8,303.144,133.58,120.424
2011/7/15,302.151,133.41,120.221
2011/7/22,295.283,132.49,119.599
2011/7/29,291.172,132.36,119.231
2011/8/5,287.739,132.28,118.456
2011/8/12,291.779,133,118.919
2011/8/19,287.883,133.12,118.988
2011/8/26,288.115,132.94,118.748
2011/9/2,267.744,132.45,118.264
2011/9/9,265.934,132.5,118.101
2011/9/16,265.151,132.48,117.895
2011/9/23,259.082,133.04,117.914
2011/9/30,256.604,133.54,117.782
2011/10/14,264.149,134.43,118.199
2011/10/21,266.699,135.608,120.485
2011/10/28,274.334,135.3885,119.864
2011/11/4,281.946,136.2581,120.418
2011/11/11,277.214,137.4792,121.266
2011/11/18,272.933,137.3454,121.418
2011/11/25,274.086,137.5568,121.323
2011/12/2,272.201,138.6731,121.919
2011/12/9,270.674,138.9384,122.05
2011/12/16,272.081,138.9787,122.088
2011/12/23,270.271,139.0539,122.181
2011/12/30,271.35,139.5031,122.619
2012/1/6,274.058,139.7295,122.881
2012/1/13,276.378,140.1159,123.868
2012/1/20,281.305,140.2956,124.086
2012/2/3,281.5,140.3211,124.526
2012/2/10,279.738,139.8318,124.225
2012/2/17,278.823,139.8319,124.218
2012/2/24,277.766,139.9913,124.393
2012/3/2,279.143,139.8434,124.392
2012/3/9,278.409,140.1055,124.555
2012/3/16,277.911,140.124,124.581
2012/3/23,276.402,140.1375,124.48
2012/3/30,274.056,140.425,124.587
2012/4/6,274.21,140.4531,124.623
2012/4/13,279.284,140.3898,124.761
2012/4/20,280.428,140.3664,124.952
2012/4/27,280.49,140.5616,125.096
2012/5/4,282.397,140.6535,125.144
2012/5/11,279.725,141.1616,125.462
2012/5/18,279.341,142.4954,126.424
2012/5/25,282.141,143.2759,127.247
2012/6/1,283.91,143.1782,127.279
2012/6/8,281.432,143.7159,128.251
2012/6/15,282.454,143.4216,128.272
2012/6/21,280.914,143.3212,128.079
2012/6/29,279.392,143.8204,128.262
2012/7/6,279.722,144.2571,128.61
2012/7/13,279.312,144.5781,128.752
2012/7/20,279.75,144.5566,128.968
2012/7/27,276.943,144.5555,128.924
2012/8/3,277.268,144.4378,128.712
2012/8/10,279.584,144.3155,128.47
2012/8/17,278.722,144.0742,128.316
2012/8/24,275.885,143.7847,127.982
2012/8/31,274.533,143.6912,127.913
2012/9/7,273.537,143.7156,128.016
2012/9/14,272.313,143.0402,127.671
2012/9/21,269.077,143.1161,127.458
2012/9/28,270.723,143.5791,127.96
2012/10/12,272.544,143.7241,128.317
2012/10/19,274.031,143.8147,128.7157
2012/10/26,270.981,143.6768,128.5924
2012/11/2,272.129,143.7104,128.6183
2012/11/9,270.791,143.7365,128.6152
2012/11/16,269.74,144.0118,128.7846
2012/11/23,270.258,144.0888,128.8541
2012/11/30,270.66,144.0845,128.8306
2012/12/7,274.53,143.9898,128.7969
2012/12/14,278.432,144.0806,128.8753
2012/12/21,278.966,144.0802,128.8745
2012/12/28,281.313,144.3115,128.9175
2013/1/4,284.672,144.3576,129.0967
2013/1/11,286.095,144.5947,129.4115
2013/1/18,296.301,144.8218,129.5901
2013/1/25,292.119,145.0685,129.8102
2013/2/1,306.138,145.185,130.0596
2013/2/8,307.196,145.5198,130.4593
2013/2/22,299.904,145.8991,130.8452
2013/3/1,302.827,145.8913,130.9334
2013/3/8,301.233,146.1044,131.0577
2013/3/15,298.9,146.1339,131.1267
2013/3/22,304.834,146.1883,131.0531
2013/3/29,298.3,146.4623,131.3479
2013/4/3,297.336,146.8971,131.7776
2013/4/12,299.934,147.3467,132.195
2013/4/19,299.436,147.4058,132.2744
2013/4/26,294.661,147.637,132.2518
2013/5/3,295.136,147.9356,132.5204
2013/5/10,298.625,148.1275,132.8077
2013/5/17,304.494,148.2953,133.025
2013/5/24,302.994,148.4224,133.1265
2013/5/31,305.801,148.4664,133.1856
2013/6/7,300.691,148.2542,133.0725
2013/6/14,296.64,148.2534,132.9466
2013/6/21,287.592,146.9273,132.1803
2013/6/28,287.723,147.9019,132.6149
2013/7/5,291.264,148.4459,133.3264
2013/7/12,290.233,147.8822,132.961
2013/7/19,286.339,147.3865,132.5011
2013/7/26,286.073,147.0846,132.0552
2013/8/2,287.94,147.5236,132.7552
2013/8/9,288.633,146.9374,132.2142
2013/8/16,287.918,146.0209,131.5157
2013/8/23,286.867,145.8859,131.5716
2013/8/30,288.691,145.9855,131.7928
2013/9/6,290.319,145.7755,131.7018
2013/9/13,300.75,145.514,131.6641
2013/9/18,297.353,145.8115,131.7103
2013/9/27,293.378,146.22,131.9534
2013/9/30,293.24,146.2373,131.9387
2013/10/11,296.432,146.4177,132.142
2013/10/18,293.937,146.0827,132.0368
2013/10/25,291.034,145.3834,131.567
2013/11/1,292.481,145.4452,131.5315
2013/11/8,289.644,144.4831,131.0922
2013/11/15,286.463,142.7625,129.985
2013/11/22,289.118,142.4796,129.2689
2013/11/29,287.579,143.2569,129.5509
2013/12/6,289.003,143.1065,129.6966
2013/12/13,285.203,143.123,129.8555
2013/12/20,277.354,142.6816,129.5204
2013/12/27,278.653,142.816,129.5051
2014/1/3,277.759,142.6274,129.4536
2014/1/10,272.621,142.9264,129.7088
2014/1/17,271.256,143.1364,129.7903
2014/1/24,274.281,143.7056,130.141
2014/1/30,275.358,144.1313,130.5265
2014/2/7,274.694,144.4834,130.8766
2014/2/14,279.222,144.7865,131.1198
2014/2/21,280.632,145.3839,131.8507
2014/2/28,276.935,146.5361,132.7089
2014/3/7,277.377,146.3294,132.7861
2014/3/14,275.668,146.6421,132.9236
2014/3/21,276.101,146.4844,132.7105
2014/3/28,275.67,146.6085,132.8186
2014/4/4,277.721,146.5991,132.9145
2014/4/11,282.853,146.744,133.0236
2014/4/18,281.154,147.5241,133.5107
2014/4/25,280.529,147.718,133.6962
2014/4/30,279.114,147.9947,133.9476
2014/5/9,279.979,148.8002,134.3679
2014/5/16,279.84,148.9435,134.5507
2014/5/23,280.43,149.2021,134.711
2014/5/30,281.655,149.8009,135.0969
2014/6/6,283.531,150.3926,135.3779
2014/6/13,289.374,150.5774,135.6324
2014/6/20,287.36,150.7454,135.7119
2014/6/27,289.665,150.9367,135.8866
2014/7/4,288.504,150.7492,135.8884
2014/7/11,286.777,150.8735,136.0054
2014/7/18,286.567,150.3166,135.8794
2014/7/25,291.372,150.5223,135.9877
2014/8/1,296.672,150.7083,136.1233
2014/8/8,294.984,150.9377,136.3036
2014/8/15,297.28,151.471,137.0022
2014/8/22,297.081,151.5866,137.0965
2014/8/29,297.829,151.876,137.2608
2014/9/5,308.276,152.0391,137.4074
2014/9/12,306.569,152.1336,137.4808
2014/9/19,303.758,152.8289,137.783
2014/9/26,304.3,153.1572,138.0079
2014/9/30,305.34,153.3308,138.128
2014/10/10,304.646,153.5356,138.2773
2014/10/17,303.065,154.5702,138.8686
2014/10/24,305.245,155.3469,139.3506
2014/10/31,319.772,155.9151,139.735
2014/11/7,323.171,157.4404,141.0884
2014/11/14,332.537,157.9757,141.7214
2014/11/21,329.964,157.6621,141.4203
2014/11/28,349.071,158.6375,142.0215
2014/12/5,378.574,157.6116,141.3981
2014/12/12,360.825,156.9732,139.8669
2014/12/19,393.948,157.2085,140.1436
2014/12/26,413.71,158.1203,140.9101
2014/12/31,437.081,158.32,141.2357
2015/1/9,455.331,158.5645,141.6941
2015/1/16,466.45,159.6129,142.5942
2015/1/23,463.862,160.2752,143.1547
2015/1/30,426.888,160.0539,142.711
2015/2/6,402.883,160.2626,142.3281
2015/2/13,421.068,160.6773,142.3409
2015/2/17,424.923,161.1238,142.7027
2015/2/27,422.833,161.2903,143.0601
2015/3/6,412.561,160.7998,143.1855
2015/3/13,425.086,160.9663,143.3844
2015/3/20,448.965,160.8039,143.4485
2015/3/27,433.92,160.2492,143.3162
2015/4/3,449.246,160.1959,143.2007
2015/4/10,436.746,159.812,143.0554
2015/4/17,452.775,160.5966,143.4801
2015/4/24,476.361,161.5869,144.1955
2015/4/30,475.134,161.9739,144.4355
2015/5/8,447.005,161.9945,144.831
2015/5/15,469.183,163.1677,145.5528
2015/5/22,504.596,163.099,145.7704
2015/5/29,525.665,162.6454,145.8059
2015/6/5,555.423,162.8664,146.0267
2015/6/12,536.1249,162.879,146.0911
2015/6/19,445.5394,163.159,146.2395
2015/6/26,374.1899,163.2224,146.4959
2015/7/3,349.9142,163.3807,146.6808
2015/7/10,341.8987,164.1717,147.2334
2015/7/17,337.3569,164.2701,147.6951
2015/7/24,365.4742,164.9047,148.241
2015/7/31,325.6689,165.3295,148.7486
2015/8/7,345.6965,165.7117,149.1695
2015/8/14,348.7052,165.6699,149.3598
2015/8/21,312.6989,165.9297,149.764
2015/8/28,302.426,166.4696,150.0045
2015/9/2,289.3253,166.8748,150.1982
2015/9/11,304.3881,166.9642,150.4529
2015/9/18,301.8024,167.2509,150.6399
2015/9/25,305.8903,167.2632,150.6501
2015/9/30,305.108,167.5353,150.8553
2015/10/9,308.9468,167.8321,150.9273
2015/10/16,319.1517,168.4231,151.2449
2015/10/23,319.7682,168.8832,151.3997
2015/10/30,318.1828,169.4636,152.1153
2015/11/6,324.4079,169.1902,152.044
2015/11/13,320.3434,168.9092,151.7261
2015/11/20,322.554,168.9055,151.5764
2015/11/27,317.9261,169.3171,151.7138
2015/12/4,319.6845,169.8869,152.1654
2015/12/11,327.8019,170.4001,152.4532
2015/12/18,330.5944,170.7514,152.8166
2015/12/25,330.3768,171.8938,153.3012
2015/12/31,321.1012,172.1494,153.5672
2016/1/8,302.4444,172.255,153.7766
2016/1/15,305.9186,173.0058,154.2004
2016/1/22,282.124,172.9364,154.3263
2016/1/29,287.438,172.5331,153.9295
2016/2/5,292.478,172.5518,153.9829
2016/2/19,302.4236,172.98,154.2972
2016/2/26,291.6005,173.0313,154.5457
2016/3/4,292.8167,173.3309,154.75
2016/3/11,292.2131,173.7005,155.0447
2016/3/18,301.736,174.1255,155.2996
2016/3/25,299.0867,174.2659,155.309
2016/4/1,295.5908,174.3101,155.2201
2016/4/8,295.8193,174.2168,155.276
2016/4/15,297.8193,173.6693,154.5417
2016/4/22,291.0506,173.2673,154.1338
