date,SP500.SPI,SPGSGCTR.SPI,HSCI.HI
2004/9/17,1128.55,,1693.12
2004/9/24,1110.11,,1672.46
2004/9/30,1110.11,,1683.31
2004/10/1,1131.5,,1683.31
2004/10/8,1122.14,,1705.59
2004/10/15,1108.2,,1679.41
2004/10/22,1095.74,,1670.57
2004/10/29,1130.2,,1677.24
2004/11/5,1166.17,,1736.42
2004/11/12,1184.17,,1775.88
2004/11/19,1170.34,,1780.86
2004/11/26,1182.65,,1797.76
2004/12/3,1191.17,,1828.04
2004/12/10,1188,,1785.53
2004/12/17,1194.22,,1800.39
2004/12/24,1210.13,,1824.29
2004/12/31,1211.92,,1831.99
2005/1/7,1186.19,,1749.59
2005/1/14,1184.52,,1739.92
2005/1/21,1167.87,,1739.32
2005/1/28,1171.36,,1764.52
2005/2/4,1203.03,,1763.17
2005/2/11,1205.3,,1797.54
2005/2/18,1201.59,,1827.49
2005/2/25,1211.37,,1840.56
2005/3/4,1222.12,,1792.88
2005/3/11,1200.08,,1813.11
2005/3/18,1189.65,,1803.37
2005/3/25,1171.42,,1769.47
2005/4/1,1172.92,,1759.62
2005/4/8,1181.2,,1782.31
2005/4/15,1142.62,,1770.29
2005/4/22,1152.12,,1770.02
2005/4/29,1156.85,,1792.11
2005/5/6,1171.35,,1808.3
2005/5/13,1154.05,,1786.81
2005/5/20,1189.28,,1767.87
2005/5/27,1198.78,,1768.12
2005/6/3,1196.02,,1781.26
2005/6/10,1198.11,,1799.58
2005/6/17,1216.96,,1799.2
2005/6/24,1191.57,,1839.98
2005/7/1,1194.44,,1835.45
2005/7/8,1211.86,,1805.89
2005/7/15,1227.92,,1871.39
2005/7/22,1233.68,,1913.08
2005/7/29,1234.18,,1928.1
2005/8/5,1226.42,,1948.16
2005/8/12,1230.39,,1993.31
2005/8/19,1219.71,,1940.34
2005/8/26,1205.1,,1934.72
2005/9/2,1218.02,,1959.12
2005/9/9,1241.48,,1950.8
2005/9/16,1237.91,,1933.51
2005/9/23,1215.29,,1941.84
2005/9/30,1228.81,,1983.84
2005/10/7,1195.9,,1918.31
2005/10/14,1186.57,,1869.95
2005/10/21,1179.59,,1860.32
2005/10/28,1198.41,,1819.08
2005/11/4,1220.14,,1877.8
2005/11/11,1234.72,,1893.15
2005/11/18,1248.27,,1916.06
2005/11/25,1268.25,,1942.03
2005/12/2,1265.08,,1957.26
2005/12/9,1259.37,,1933.28
2005/12/16,1267.32,,1955.06
2005/12/23,1268.66,,1974.14
2005/12/30,1248.29,,1947.72
2006/1/6,1285.45,,2019.2
2006/1/13,1287.61,,2073.65
2006/1/20,1261.49,,2073.82
2006/1/25,1261.49,,2073.82
2006/1/27,1283.72,,2094.13
2006/2/3,1264.03,,2061.93
2006/2/10,1266.99,,2065.85
2006/2/17,1287.24,,2074.63
2006/2/24,1289.43,,2124.12
2006/3/3,1287.23,,2126.68
2006/3/10,1281.58,,2063.01
2006/3/17,1307.25,,2119.67
2006/3/24,1302.95,,2128.76
2006/3/31,1294.83,,2155
2006/4/7,1295.5,,2232.52
2006/4/14,1289.12,,2222.56
2006/4/21,1311.28,,2277.28
2006/4/28,1310.61,,2229.39
2006/5/5,1325.76,,2288.19
2006/5/12,1291.24,,2293.65
2006/5/19,1267.03,,2207.53
2006/5/26,1280.16,,2135.22
2006/6/2,1288.22,,2149.73
2006/6/9,1252.3,,2089.48
2006/6/16,1251.54,,2108.53
2006/6/23,1244.5,,2092.55
2006/6/30,1270.2,,2182.73
2006/7/7,1265.48,,2198.65
2006/7/14,1236.2,,2153.69
2006/7/21,1240.29,,2186.95
2006/7/28,1278.55,,2238.51
2006/8/4,1279.36,,2233.52
2006/8/11,1266.74,,2281.76
2006/8/18,1302.3,,2294.02
2006/8/25,1295.09,,2248.21
2006/9/1,1311.01,,2299.9
2006/9/8,1298.92,,2289.36
2006/9/15,1319.87,,2293.03
2006/9/22,1314.78,,2341.43
2006/9/29,1335.85,,2335.32
2006/10/6,1349.58,,2375.72
2006/10/13,1365.62,,2398.09
2006/10/20,1368.6,,2424.31
2006/10/27,1377.34,,2426.4
2006/11/3,1364.3,,2492.3
2006/11/10,1380.9,,2525.41
2006/11/17,1401.2,,2588.85
2006/11/24,1400.95,,2618.01
2006/12/1,1396.71,,2563.88
2006/12/8,1409.84,,2580.08
2006/12/15,1427.09,,2630.76
2006/12/22,1410.76,,2693.22
2006/12/29,1418.3,,2802.68
2007/1/5,1409.71,,2821.81
2007/1/12,1430.73,,2742.63
2007/1/19,1430.5,,2829.21
2007/1/26,1422.18,,2803.71
2007/2/2,1448.39,,2832.74
2007/2/9,1438.06,,2875.14
2007/2/16,1455.54,,2872.76
2007/2/23,1451.19,,2876.57
2007/3/2,1387.17,,2680.96
2007/3/9,1402.85,,2673.44
2007/3/16,1386.95,,2655.69
2007/3/23,1436.11,,2753.83
2007/3/30,1420.86,,2772.38
2007/4/6,1443.76,,2831.71
2007/4/13,1452.85,,2860.64
2007/4/20,1484.35,,2892.95
2007/4/27,1494.07,,2881.01
2007/4/30,1494.07,,2881.01
2007/5/4,1505.62,,2933.84
2007/5/11,1505.85,,2896.19
2007/5/18,1522.75,,2959.18
2007/5/25,1515.73,,2916.21
2007/6/1,1536.34,,2942.44
2007/6/8,1507.67,,2906.19
2007/6/15,1532.91,,2997.01
2007/6/22,1502.56,,3134.29
2007/6/29,1503.35,,3109.64
2007/7/6,1530.44,,3238.34
2007/7/13,1552.5,,3328.02
2007/7/20,1534.1,,3374.43
2007/7/27,1458.95,,3270.54
2007/8/3,1433.06,,3260.31
2007/8/10,1453.64,,3154.17
2007/8/17,1445.94,,2885.79
2007/8/24,1479.37,,3284.43
2007/8/31,1473.99,,3466.84
2007/9/7,1453.55,,3497.65
2007/9/14,1484.25,,3607.87
2007/9/21,1525.75,,3748.05
2007/9/28,1526.75,,3921.23
2007/10/5,1557.59,,3995.88
2007/10/12,1561.8,,4147.55
2007/10/19,1500.63,,4234.44
2007/10/26,1535.2775,,4339.68
2007/11/2,1509.6517,,4378
2007/11/9,1453.6962,,4123.17
2007/11/16,1458.7393,,3927.56
2007/11/23,1440.7007,,3742.31
2007/11/30,1481.1432,,4052.32
2007/12/7,1504.6596,,4096.96
2007/12/14,1467.952,,3881.2
2007/12/21,1484.4626,,3887.49
2007/12/28,1478.4877,,3874.22
2008/1/4,1411.6297,,3889.12
2008/1/11,1401.0162,,3837.36
2008/1/18,1325.1893,,3560.63
2008/1/25,1330.6052,,3529.46
2008/2/1,1395.4152,,3391.83
2008/2/5,1395.4152,,3391.83
2008/2/8,1331.2939,,3329.91
2008/2/15,1349.9947,,3439.95
2008/2/22,1353.1121,,3331.02
2008/2/29,1330.633,,3466.42
2008/3/7,1293.3721,,3206.65
2008/3/14,1288.1398,,3114.23
2008/3/21,1329.5085,,2930.68
2008/3/28,1315.2162,,3275.17
2008/4/3,1315.2162,,3420.31
2008/4/4,1370.4001,,3420.31
2008/4/11,1332.8271,,3467.88
2008/4/18,1390.3315,520.105,3391.83
2008/4/25,1397.8435,516.6654,3581.37
2008/4/30,1397.8435,516.6654,3581.37
2008/5/2,1413.8974,516.6654,3688.87
2008/5/9,1388.281,516.6654,3545.07
2008/5/16,1425.3465,516.6654,3635.58
2008/5/23,1375.9319,527.1271,3510.41
2008/5/30,1400.3767,505.1638,3495.54
2008/6/6,1360.6783,509.5962,3461.5
2008/6/13,1360.0291,495.0929,3196.74
2008/6/20,1317.9259,512.6401,3200.34
2008/6/27,1278.3754,528.4957,3097.03
2008/7/4,1262.8972,529.9671,3002.43
2008/7/11,1239.4896,545.5979,3123.38
2008/7/18,1260.6823,544.2788,3056.97
2008/7/25,1257.764,526.7896,3161.21
2008/8/1,1260.3138,516.0449,3174.33
2008/8/8,1296.3222,486.5668,3023.93
2008/8/15,1298.1996,445.8218,2912.08
2008/8/22,1292.1959,469.2919,2808.46
2008/8/29,1282.828,470.4112,2925.99
2008/9/5,1242.3143,452.3131,2729.24
2008/9/12,1251.7009,430.8768,2614.79
2008/9/19,1255.0751,487.4738,2600.77
2008/9/26,1213.0128,501.014,2486.07
2008/10/3,1099.2337,469.9452,2366.06
2008/10/10,899.2163,484.5657,1959.77
2008/10/17,940.552,444.3868,1917.34
2008/10/24,876.7696,412.0798,1668.15
2008/10/31,968.7538,405.3353,1861.99
2008/11/7,930.9929,414.4206,1906.2
2008/11/14,873.2912,419.0647,1844.14
2008/11/21,800.0325,446.1672,1723.41
2008/11/28,896.2371,461.1579,1874.23
2008/12/5,876.0672,423.5523,1893.65
2008/12/12,879.7329,462.0131,2001.47
2008/12/19,887.8813,471.5321,2084.45
2008/12/26,872.7975,490.5689,1951.17
2008/12/31,872.7975,490.5689,1951.17
2009/1/2,931.8008,495.247,2066.39
2009/1/9,890.35,481.4723,1963.39
2009/1/16,850.1205,473.1086,1831.03
2009/1/23,831.9517,504.6579,1743.71
2009/1/30,825.8817,521.9311,1837.51
2009/2/6,868.6033,514.0262,1896.38
2009/2/13,826.8435,529.7436,1876.01
2009/2/20,770.0473,563.5143,1765.52
2009/2/27,735.0922,529.9787,1770.88
2009/3/6,683.3841,530.1209,1688.42
2009/3/13,756.5532,523.1131,1767.92
2009/3/20,768.5441,537.7819,1798.15
2009/3/27,815.9385,519.1783,1975.15
2009/4/3,842.5004,503.4882,2021.87
2009/4/10,856.5597,495.6489,2060.18
2009/4/17,869.5955,487.028,2159.72
2009/4/24,866.2293,512.9688,2117.85
2009/4/30,866.2293,512.9688,2143.2
2009/5/1,877.523,498.4475,2143.2
2009/5/8,929.2311,513.4371,2393.19
2009/5/15,882.8753,522.5897,2329.47
2009/5/22,887.0015,537.9548,2368.12
2009/5/27,887.0015,537.9548,2368.12
2009/5/29,919.1399,549.0635,2528.16
2009/6/5,940.0882,539.1668,2621.17
2009/6/12,946.2071,526.9181,2655.19
2009/6/19,921.2266,524.4152,2525.86
2009/6/26,918.9045,527.1224,2628.05
2009/7/3,896.4231,521.5376,2575.19
2009/7/10,879.1283,511.2187,2503.9
2009/7/17,940.3763,525.1618,2645.67
2009/7/24,979.2627,533.8936,2795.2
2009/7/31,987.4752,533.8574,2886.68
2009/8/7,1010.4751,535.9432,2849.71
2009/8/14,1004.0941,529.9296,2907.32
2009/8/21,1026.1298,533.3001,2797.24
2009/8/28,1028.9317,535.608,2772.32
2009/9/4,1016.4036,556.7965,2816.15
2009/9/11,1042.7322,562.2312,2922.16
2009/9/18,1068.2953,564.425,2958.7
2009/9/25,1044.3824,553.9902,2888.32
2009/9/30,1044.3824,553.9902,2888.32
2009/10/2,1025.2105,561.0973,2807.58
2009/10/9,1071.4892,585.8579,2961.39
2009/10/16,1087.6823,587.4864,3011.35
2009/10/23,1079.6024,590.2327,3104.45
2009/10/30,1036.1945,581.3019,2992.48
2009/11/6,1069.3006,612.2075,3009.54
2009/11/13,1093.4807,623.951,3108.79
2009/11/20,1091.3769,640.7563,3098.17
2009/11/27,1091.4912,655.9976,2936.85
2009/12/4,1105.9755,652.6559,3140.12
2009/12/11,1106.4114,624.9825,3061.23
2009/12/18,1102.4656,620.3001,2942.96
2009/12/25,1126.476,616.5666,2992.88
2009/12/31,1115.1027,611.7776,3052.01
2010/1/1,1115.1027,611.7776,3052.01
2010/1/8,1144.9831,635.6213,3116.99
2010/1/15,1136.0289,630.9019,3058.94
2010/1/22,1091.7555,608.053,2928.63
2010/1/29,1073.8694,604.1576,2822.25
2010/2/5,1066.1868,586.8858,2773.56
2010/2/12,1075.5133,607.6351,2857.4
2010/2/19,1109.173,625.5425,2804.5
2010/2/26,1104.4934,623.7708,2898.82
2010/3/5,1138.6981,632.8718,2934.16
2010/3/12,1149.9919,614.2239,2994.59
2010/3/19,1159.8974,617.4728,3026.99
2010/3/26,1166.5886,615.5985,2990.41
2010/4/2,1178.1026,627.142,3062.56
2010/4/9,1194.3677,647.1024,3145.3
2010/4/16,1192.1288,633.1992,3076.08
2010/4/23,1217.2756,642.5746,3002.73
2010/4/30,1186.6894,657.6317,2987.56
2010/5/7,1110.8847,674.1948,2790
2010/5/14,1135.6823,683.9133,2833.39
2010/5/21,1087.6933,655.1776,2699.67
2010/5/28,1089.4058,675.8349,2768.75
2010/6/4,1064.875,677.3582,2768.22
2010/6/11,1091.5996,684.3305,2770.25
2010/6/18,1117.5106,699.9744,2843.68
2010/6/25,1076.7646,698.8188,2888.84
2010/7/2,1022.583,671.8569,2771.51
2010/7/9,1077.9577,673.0415,2854.27
2010/7/16,1064.8774,661.0691,2833.29
2010/7/23,1102.6582,660.8116,2924.96
2010/7/30,1101.5974,656.5609,2954.24
2010/8/6,1121.6419,668.4486,3029.29
2010/8/13,1079.2464,674.7354,2956.58
2010/8/20,1071.6922,681.5217,2956.3
2010/8/27,1064.5906,686.5894,2891.52
2010/9/3,1104.5066,693.9308,2969.6
2010/9/10,1109.5521,691.3983,3008.42
2010/9/17,1125.5925,708.6121,3107.4
2010/9/21,1125.5925,708.6121,3107.4
2010/9/24,1148.6706,720.0598,3132.91
2010/9/30,1148.6706,720.0598,3175.61
2010/10/1,1146.2369,731.0098,3175.61
2010/10/8,1165.1462,746.2849,3248.33
2010/10/15,1176.1885,761.1152,3359.54
2010/10/22,1183.0768,735.1163,3330.92
2010/10/29,1183.2577,753.1654,3272.67
2010/11/5,1225.8479,775.4311,3497.47
2010/11/12,1199.2083,757.6069,3402.65
2010/11/19,1199.7301,750.2589,3320.4
2010/11/26,1189.4038,755.7631,3230.74
2010/12/3,1224.7077,778.9981,3303.51
2010/12/10,1240.3977,767.2222,3267.22
2010/12/17,1243.9073,764.0856,3214.27
2010/12/24,1256.7716,764.8231,3221.22
2010/12/31,1257.636,787.5094,3248.17
2011/1/7,1271.5024,758.4465,3352.59
2011/1/14,1293.245,753.763,3404.02
2011/1/21,1283.3467,742.885,3338.4
2011/1/28,1276.3435,742.4093,3301.1
2011/2/1,1276.3435,742.4093,3301.1
2011/2/4,1310.8702,746.4707,3335.37
2011/2/11,1329.1456,752.8009,3179.67
2011/2/18,1343.0135,768.4265,3284.71
2011/2/25,1319.8827,779.8999,3178.55
2011/3/4,1321.1529,790.6004,3267.87
2011/3/11,1304.2813,786.7809,3231.3
2011/3/18,1279.205,783.6449,3121.45
2011/3/25,1313.8021,789.2428,3248.09
2011/4/1,1332.4131,789.9766,3326.13
2011/4/8,1328.1668,814.977,3419.57
2011/4/15,1319.6779,821.5641,3398.06
2011/4/22,1337.3849,831.4128,3425.02
2011/4/29,1363.6122,860.5059,3356.12
2011/5/6,1340.2029,824.6882,3287.94
2011/5/13,1337.775,825.7602,3308.99
2011/5/20,1333.2692,834.1615,3292.07
2011/5/27,1331.1038,849.25,3271.35
2011/6/3,1300.1626,852.0769,3257.69
2011/6/10,1270.9793,844.7932,3163.24
2011/6/17,1271.5032,850.2703,3067.84
2011/6/24,1268.4452,829.1735,3147.75
2011/7/1,1339.6687,819.0683,3188.98
2011/7/8,1343.804,851.6672,3248.34
2011/7/15,1316.1442,878.3705,3136.34
2011/7/22,1345.0158,884.8299,3202.55
2011/7/29,1292.2828,900.0103,3187.53
2011/8/5,1199.3752,911.3925,2970.69
2011/8/12,1178.8116,961.5059,2790.69
2011/8/19,1123.5264,1021.987,2747.23
2011/8/26,1176.8004,991.699,2747.93
2011/9/2,1173.9659,1035.623,2853.46
2011/9/9,1154.2335,1026.026,2788.67
2011/9/16,1216.0141,1001.311,2707.7
2011/9/23,1136.4294,904.8069,2428.84
2011/9/30,1131.4204,895.1536,2399.21
2011/10/7,1155.4641,902.6061,2416.21
2011/10/14,1224.577,928.6534,2553.39
2011/10/21,1238.2499,902.7788,2475.67
2011/10/28,1285.0864,964.0867,2777.85
2011/11/4,1253.2271,969.0003,2756.53
2011/11/11,1263.8546,986.6795,2649.91
2011/11/18,1215.6532,952.1312,2565.81
2011/11/25,1158.6669,930.4228,2451.68
2011/12/2,1244.278,965.0321,2645.52
2011/12/9,1255.192,946.0242,2574.71
2011/12/16,1219.6572,880.5071,2530.06
2011/12/23,1265.3326,884.9718,2578.82
2011/12/30,1257.6048,863.3733,2546.6
2012/1/6,1277.8074,890.929,2552.93
2012/1/13,1289.0924,898.6029,2650.97
2012/1/20,1315.3837,916.8684,2772.18
2012/1/27,1316.3277,954.6099,2831.7
2012/2/3,1344.9021,957.3138,2867.02
2012/2/10,1342.6406,949.0749,2896.31
2012/2/17,1361.2274,949.4213,2979.7
2012/2/24,1365.743,977.2186,2984.18
2012/3/2,1369.6279,940.6,3004
2012/3/9,1370.8657,941.5453,2938.46
2012/3/16,1404.1725,910.7321,2957.7
2012/3/23,1397.1076,914.484,2849.75
2012/3/30,1408.4679,918.3449,2841.19
2012/4/6,1398.0841,895.3969,2861.67
2012/4/13,1370.2613,911.9467,2874.16
2012/4/20,1378.533,902.4033,2903.17
2012/4/27,1403.3581,914.5022,2866.69
2012/5/4,1369.0982,903.7511,2903.94
2012/5/11,1353.3916,870.1632,2738.36
2012/5/18,1295.22,874.5125,2595.06
2012/5/25,1317.8212,861.9106,2574.12
2012/6/1,1278.0446,889.8474,2565.92
2012/6/8,1325.6555,873.0195,2549.45
2012/6/15,1342.8353,893.1665,2638.29
2012/6/21,1342.8353,893.1665,2638.29
2012/6/22,1335.0204,859.6078,2598.35
2012/6/29,1362.1587,880.087,2638.83
2012/7/6,1354.6761,866.2235,2698.07
2012/7/13,1356.7841,873.4511,2602.89
2012/7/20,1362.6597,868.325,2652.21
2012/7/27,1385.97,887.6509,2601.38
2012/8/3,1390.9893,880.3386,2650.47
2012/8/10,1405.8678,887.7415,2717.99
2012/8/17,1418.1627,885.8997,2709.24
2012/8/24,1411.1267,915.1861,2688.58
2012/8/31,1406.5757,923.2468,2626.84
2012/9/7,1437.9172,952.2062,2669.5
2012/9/14,1465.7739,969.8412,2784.96
2012/9/21,1460.1513,972.7604,2786.07
2012/9/28,1440.6745,970.5377,2803.56
2012/10/5,1460.9266,974.3309,2834.71
2012/10/12,1428.59,962.8036,2853.63
2012/10/19,1433.1872,943.2896,2919.35
2012/10/26,1411.9403,944.5563,2907.74
2012/11/2,1414.1977,944.5563,2999.43
2012/11/9,1379.8495,944.5563,2914.88
2012/11/16,1359.8764,944.5563,2880.59
2012/11/23,1409.1549,944.5563,2977.47
2012/11/30,1416.1816,944.5563,2999.2
2012/12/7,1418.0747,944.5563,3032.09
2012/12/14,1413.5791,944.5563,3092.95
2012/12/21,1430.1484,907.28,3080.66
2012/12/28,1402.4284,905,3110.05
2013/1/4,1466.4667,901.18,3220.88
2013/1/11,1472.0541,907.6,3220.72
2013/1/18,1485.9764,922.03,3267.89
2013/1/25,1502.9584,905.45,3250.24
2013/2/1,1513.1739,911.9,3282.16
2013/2/8,1517.9269,912.3,3215.25
2013/2/15,1519.7942,912.3,3258.95
2013/2/22,1515.6006,912.3,3154.86
2013/3/1,1518.2,912.3,3176.36
2013/3/8,1551.1792,860.84,3197.06
2013/3/15,1560.6961,869.44,3096.88
2013/3/22,1556.8859,876.71,3063.15
2013/3/29,1569.1859,870.01,3074.15
2013/4/3,1569.1859,870.01,3074.15
2013/4/5,1553.2789,859.23,2979.73
2013/4/12,1588.8546,818.62,3042.6
2013/4/19,1555.2544,760.94,3033.91
2013/4/26,1582.2357,792.58,3103.44
2013/5/3,1614.4163,798.36,3127.43
2013/5/10,1633.7015,783.25,3221.53
2013/5/17,1667.4714,744.09,3185.25
2013/5/24,1649.6048,755.81,3121.83
2013/5/31,1630.7419,758.82,3102.14
2013/6/7,1643.3791,753.37,2987.94
2013/6/14,1626.7265,755.89,2902.26
2013/6/21,1592.4285,703.82,2803.49
2013/6/28,1606.2776,666.62,2860.17
2013/7/5,1631.8869,660.63,2849.02
2013/7/12,1680.1912,695.87,2909.46
2013/7/19,1692.088,703.71,2918.02
2013/7/26,1691.6462,718.89,3002.9
2013/8/2,1709.6727,712.69,3031.66
2013/8/9,1691.4241,713.62,2996.9
2013/8/16,1655.8265,745.61,3096.33
2013/8/23,1663.5034,759.1,3015.49
2013/8/30,1632.9712,759.27,3001.97
2013/9/6,1655.1655,754.06,3108.2
2013/9/13,1687.988,711.69,3147.84
2013/9/18,1687.988,711.69,3147.84
2013/9/20,1709.9127,724.69,3222.57
2013/9/27,1691.7452,728.34,3185.17
2013/9/30,1691.7452,728.34,3185.17
2013/10/4,1690.5036,712.41,3193.29
2013/10/11,1703.1952,689.73,3215.59
2013/10/18,1744.5021,714.98,3244.03
2013/10/25,1759.7656,735.6,3156.79
2013/11/1,1761.6445,714.23,3228.62
2013/11/8,1770.6068,698.7,3157.47
2013/11/15,1798.1757,700.11,3205.34
2013/11/22,1804.7566,676.38,3298.51
2013/11/29,1805.8127,679.54,3328.98
2013/12/6,1805.0941,667.92,3310.65
2013/12/13,1775.3189,670.97,3247.62
2013/12/20,1818.3206,654.19,3185.71
2013/12/27,1841.4027,659.79,3247.24
2014/1/3,1831.3666,673.17,3201.64
2014/1/10,1842.3722,677.7,3190.03
2014/1/17,1838.6995,680.3,3220.59
2014/1/24,1790.2855,686.93,3130.15
2014/1/30,1790.2855,686.93,3076.32
2014/1/31,1782.587,673.52,3076.32
2014/2/7,1797.0169,686.08,3032.35
2014/2/14,1838.6327,716.35,3122
2014/2/21,1836.2462,719.07,3140.35
2014/2/28,1859.4494,717.99,3168.23
2014/3/7,1878.0392,727.02,3147.94
2014/3/14,1841.1335,749.16,2996.34
2014/3/21,1866.5207,725.7,2999.28
2014/3/28,1857.6208,703.05,3066.13
2014/4/4,1865.0934,708.06,3136.42
2014/4/11,1815.6851,716.48,3188.52
2014/4/18,1864.8514,702.85,3151.39
2014/4/25,1863.4007,706.61,3085.91
2014/4/30,1863.4007,706.61,3085.91
2014/5/2,1881.1381,707.75,3074.07
2014/5/9,1878.4757,699.42,3000.09
2014/5/16,1877.8553,702.53,3102.77
2014/5/23,1900.5332,701.61,3143.49
2014/5/30,1923.5727,676.69,3155.94
2014/6/6,1949.4407,680.22,3152.98
2014/6/13,1936.1594,691.96,3198.47
2014/6/20,1962.8734,715.04,3169.75
2014/6/27,1960.9605,716.89,3176.49
2014/7/4,1985.4371,717.22,3242.46
2014/7/11,1967.5692,726.39,3202.85
2014/7/18,1978.2184,711.27,3228.12
2014/7/25,1978.3389,708.18,3330.51
2014/8/1,1925.1518,702.48,3352.18
2014/8/8,1931.5932,711.28,3328.84
2014/8/15,1955.0626,708.68,3409.41
2014/8/22,1988.4024,694.58,3424.68
2014/8/29,2003.3677,698.49,3374.32
2014/9/5,2007.7119,687.58,3446.2
2014/9/12,1985.5363,668.16,3369.18
2014/9/19,2010.3967,660.08,3326.24
