,code,jensen,ppw,sortino,stability
81,163406.OF,0.00230905860093,0.0110920829704,0.176702032596,156
82,163407.OF,0.000630746685685,0.0,0.124211348102,0
83,163409.OF,0.00319415135242,0.0126500207861,0.19588344099,0
84,163503.OF,0.000967643044821,0.00419776242797,0.117261205655,161
85,163801.OF,0.00112288195017,0.00585239833145,0.0,155
86,163803.OF,0.00120908364927,0.00783450149459,0.129323793857,161
87,163804.OF,0.00250016781827,0.0121254985899,0.175622052999,152
88,163805.OF,0.00147357970423,0.00778720706191,0.135224227877,161
89,163807.OF,0.0018443676195,0.00915953985292,0.134951378314,0
90,163809.OF,0.000968044935711,0.00595147223949,0.120967313892,158
91,163810.OF,0.00164777459737,0.00850635176345,0.15958256367,0
92,165508.OF,0.00294356508561,0.0136668191657,0.186792374741,158
93,165511.OF,0.00142378465229,0.00565690824873,0.122931107367,155
94,165512.OF,0.00241489423389,0.00997137013444,0.151796311547,155
95,166001.OF,0.00107741504354,0.0,0.112877714413,162
96,166002.OF,0.00147082023905,0.00700577747882,0.139645804903,156
97,166005.OF,0.00181933986921,0.00897529848339,0.141155206916,151
98,166009.OF,0.00263526774979,0.0119737438158,0.160035435172,154
99,180010.OF,0.00109650093024,0.00641133222797,0.132658543494,150
100,180013.OF,0.000691540296672,0.00515547266534,0.117109559261,0
101,180018.OF,0.00220265634254,0.0108841241199,0.178689522651,156
102,180020.OF,0.000897086363273,0.00561079517651,0.119091421277,152
103,200001.OF,0.0010327894558,0.00549504416123,0.115362273064,158
104,200010.OF,0.00207291554828,0.0096162167943,0.141731449851,157
105,200012.OF,0.000745703299158,0.004433879565,0.0,0
106,202003.OF,0.000601954026022,0.0,0.0,156
107,202011.OF,0.0016341296796,0.00884363986092,0.163959885516,160
108,202023.OF,0.00159579912516,0.00839353101103,0.168074301401,157
109,202025.OF,0.00105740849688,0.00444074154516,0.116311204093,154
110,206002.OF,0.000933640359224,0.00517966827192,0.110164094701,160
111,206007.OF,0.00113601673898,0.00730056125387,0.122746283129,157
112,206009.OF,0.00160245682899,0.00766334020987,0.141525128967,159
113,210002.OF,0.00197032094843,0.0087946000353,0.149917272223,155
114,210004.OF,0.00198213162793,0.00821868985273,0.149198610369,152
115,213001.OF,0.0026220880913,0.0107385668179,0.179042787666,157
116,213002.OF,0.000986253611842,0.00443053484403,0.0,0
117,213003.OF,0.00185886011908,0.00812060403109,0.146531951325,0
118,213006.OF,0.00505148329159,0.0223648335661,0.259304640236,159
119,213008.OF,0.00402705901528,0.0177619149223,0.194898310374,0
120,217001.OF,0.00156469064334,0.00767388514631,0.15102053629,157
121,217010.OF,0.00214682189787,0.0104944193046,0.199799056683,161
122,217012.OF,0.000718839304276,0.00410799051843,0.117660938931,161
123,217013.OF,0.00116002238982,0.00669131773192,0.117425223857,0
124,217019.OF,0.00199082280046,0.00803724362546,0.129292037552,0
125,233007.OF,0.00237223377448,0.0102121601402,0.141286462812,0
126,233008.OF,0.000784251728256,0.0041144025509,0.0,0
127,233009.OF,0.00289486259455,0.0112770027983,0.163025062297,0
128,240001.OF,0.00124338162227,0.00602911962142,0.113171857212,161
129,240004.OF,0.000816847896482,0.0,0.0,0
130,240008.OF,0.00240352927447,0.0108775292786,0.120399401549,0
131,240009.OF,0.0023205624191,0.0109673124162,0.141368899478,0
132,240010.OF,0.00148151362734,0.00712572891644,0.117347740293,152
133,240017.OF,0.00468779739106,0.0191994298952,0.186487203862,0
134,257010.OF,0.00121273217794,0.00527534079014,0.131130692843,160
135,257020.OF,0.00148988987668,0.00783998213354,0.152930773214,0
136,257030.OF,0.000891611442936,0.00612279191546,0.124797895626,0
137,257040.OF,0.00226352983163,0.0113367547972,0.158458515138,0
138,257050.OF,0.00122798120546,0.00735064976818,0.139666181984,158
139,257070.OF,0.00224711447154,0.0102464181653,0.133202907902,159
140,260101.OF,0.00245974007291,0.0119411572304,0.152590529057,0
141,260104.OF,0.00250019065353,0.0108141260601,0.134965313982,155
142,260109.OF,0.00234735229464,0.0103477116074,0.129562489824,151
143,260110.OF,0.0016244421398,0.00762899116412,0.149165975662,158
144,260115.OF,0.00114032189569,0.00520207006927,0.108942182415,156
145,260116.OF,0.00265251242314,0.0123920923338,0.176543134644,161
146,270008.OF,0.000968743222463,0.00518253128319,0.0,160
147,270021.OF,0.00247289672362,0.0128149076378,0.120056656637,0
148,270025.OF,0.00236388699201,0.0119193967733,0.16403215826,153
149,270028.OF,0.00158434545885,0.00873460292463,0.113780826612,0
150,288001.OF,0.00107595340213,0.00598404368406,0.115132412968,156
151,288002.OF,0.000738028036428,0.00499740578454,0.131002473185,154
152,290002.OF,0.0010176412429,0.00512817489527,0.0,0
153,290005.OF,0.0027514936544,0.0127978237992,0.157259406642,0
154,290006.OF,0.00210639710975,0.00844379809764,0.158661413721,0
155,290008.OF,0.00243143875783,0.0126312134315,0.163800341693,152
156,290011.OF,0.00189826399138,0.00796742556248,0.146295342938,0
157,310308.OF,0.00105134419525,0.00655352128061,0.120235916564,0
158,310318.OF,0.00163121421622,0.00984388598876,0.212600827346,0
159,310328.OF,0.00105421573424,0.00688375500262,0.142815280867,162
160,310358.OF,0.000633892617674,0.00475199256405,0.0,152
161,310368.OF,0.000915064696338,0.00593029301812,0.0,0
162,320001.OF,0.00097531068691,0.00521691056459,0.141099697882,164
163,320006.OF,0.00212637884934,0.0104842808314,0.218490173636,152
164,320011.OF,0.00172052418686,0.00739605859659,0.145704637628,150
165,320012.OF,0.00214833947834,0.0107723009204,0.18110738789,159
166,320016.OF,0.00127398017167,0.00592120285745,0.121017808176,152
167,340006.OF,0.000790418108294,0.00566766189597,0.123133651471,0
168,340007.OF,0.00150566677386,0.00653879398974,0.120797703969,152
169,340008.OF,0.00199827572042,0.00931368488136,0.114023261024,0
170,350005.OF,0.00109061623001,0.0054427993915,0.0,0
171,350008.OF,0.00178763240302,0.00894011650441,0.146848325689,161
172,360007.OF,0.00076206576309,0.00524338329574,0.130657888137,155
173,360011.OF,0.00203177136479,0.00997462635859,0.176510867448,166
174,373010.OF,0.00196940102835,0.00948033287561,0.176266051984,159
175,373020.OF,0.00147370284627,0.00731611022466,0.141141293117,151
176,376510.OF,0.000961302730214,0.00633030749654,0.117284014578,163
177,377240.OF,0.00287969853019,0.0135406459049,0.144720366929,162
178,377530.OF,0.00252057066254,0.0116623202792,0.175189570377,160
179,379010.OF,0.000964620194717,0.00700172448458,0.12823709383,151
180,398001.OF,0.00064904644629,0.00397398679268,0.116074127083,163
181,398031.OF,0.00360956852827,0.0159971984278,0.227848332131,161
182,398061.OF,0.00273145373615,0.012981219632,0.143864982458,154
183,400003.OF,0.000613430304735,0.0,0.0,0
184,400015.OF,0.00235026644367,0.0100303845479,0.149681080262,0
185,410001.OF,0.00188361130675,0.00821466660407,0.122690637708,0
186,410003.OF,0.00096561044033,0.00453019681487,0.0,0
187,410006.OF,0.00109155821216,0.00561592714133,0.119735404467,156
188,410007.OF,0.00220939075052,0.0106875566671,0.147732166835,0
189,420003.OF,0.001156987559,0.00694511236433,0.115288133107,0
190,420005.OF,0.00193372443538,0.00972564089751,0.146548714619,0
191,450007.OF,0.00109246041792,0.00714138945038,0.12251418763,155
192,450009.OF,0.000873696840016,0.0055118970947,0.116037037788,155
193,460001.OF,0.000754584341157,0.0,0.0,153
194,460002.OF,0.00216153934494,0.0113281566717,0.175840602128,157
195,460005.OF,0.00127950530101,0.00568520028266,0.116036731314,151
196,460007.OF,0.00204350162222,0.00993050642271,0.131420977749,0
197,470006.OF,0.00326412197567,0.0158219550608,0.170895196101,0
198,470009.OF,0.00388074034578,0.0185147973184,0.189836522904,0
199,470028.OF,0.00112740490689,0.00645431375946,0.0,0
200,481001.OF,0.000703180558514,0.00559013662937,0.116808793209,153
201,481004.OF,0.00108313355479,0.00617071639206,0.118695285817,153
202,481010.OF,0.00084621459306,0.0,0.0,158
203,481015.OF,0.00233099265444,0.0104443124473,0.128935102407,152
204,510010.OF,0.000916951426682,0.00415240524621,0.141988451087,155
205,510030.OF,0.00113350622725,0.00454325386551,0.153693998922,0
206,510060.OF,0.000812509305294,0.0,0.142710429595,160
207,510070.OF,0.000809873939746,0.0,0.11678755834,152
208,510081.OF,0.000785166806505,0.00409621510303,0.0,0
209,510090.OF,0.000851221812249,0.0,0.13726239415,0
210,510110.OF,0.000902286949934,0.00460946489729,0.147003033241,157
211,510130.OF,0.000927091948301,0.0,0.119833695296,156
212,510150.OF,0.00069513373738,0.0,0.0,160
213,510180.OF,0.000709351461953,0.0,0.133465806621,152
214,510210.OF,0.000656225510806,0.0,0.128966657756,0
215,510220.OF,0.000862554774191,0.0,0.112028101768,155
216,510230.OF,0.00189676508867,0.00876129137642,0.178218005052,154
217,510260.OF,0.000743084327768,0.0,0.0,0
218,510290.OF,0.00131555673135,0.00434454541502,0.116906684132,152
219,519008.OF,0.00138773616847,0.0080913039553,0.131628419754,153
220,519021.OF,0.000835009572524,0.00513056881319,0.0,152
221,519029.OF,0.000837072523541,0.00515314261115,0.108421551841,0
222,519033.OF,0.00341832510878,0.0173331184862,0.183097358263,159
223,519039.OF,0.00124537040344,0.00663632222679,0.13697584108,0
224,519066.OF,0.000651031759323,0.00516380005046,0.0,0
225,519068.OF,0.000848589355653,0.00574689236882,0.109856413933,155
226,519069.OF,0.00194394225732,0.0112523713175,0.172212602088,161
227,519087.OF,0.0019019226924,0.00927232848441,0.16755704107,0
228,519089.OF,0.000633869447512,0.0,0.0,0
229,519091.OF,0.00155300845234,0.00684355671797,0.177205052504,150
230,519093.OF,0.00215823179611,0.0102105211627,0.168761036689,0
231,519095.OF,0.00279401421553,0.0141498707779,0.212458698306,0
232,519097.OF,0.00187254526649,0.00865409135933,0.166743472443,155
233,519099.OF,0.00239851942619,0.0116114105216,0.181936031338,154
234,519110.OF,0.00329230352399,0.0139535895727,0.153408606232,0
235,519113.OF,0.00107236185209,0.00613576942789,0.0,0
236,519115.OF,0.00156882505139,0.00832038787078,0.0,0
237,519183.OF,0.000810293615195,0.00550919234306,0.0,0
238,519185.OF,0.00118684143547,0.00692313211662,0.11465527173,156
239,519668.OF,0.00275990474255,0.0125837874621,0.158535283979,0
240,519670.OF,0.00400317669124,0.0170397266175,0.166818149437,0
241,519672.OF,0.00195697071137,0.009344605037,0.136197845811,0
242,519674.OF,0.00320909354179,0.0146516452456,0.176690195261,0
243,519678.OF,0.00129409211389,0.00681488330725,0.0,155
244,519692.OF,0.000921765581786,0.00551674302973,0.108400224394,0
245,519697.OF,0.00107074002654,0.00622233901155,0.129388397097,0
246,519698.OF,0.000780839440877,0.00503309959617,0.110172137249,158
247,519704.OF,0.00187434616034,0.00809638578709,0.143506084145,150
248,519979.OF,0.00266752848812,0.0132288859996,0.124426074218,0
249,519983.OF,0.00251848198943,0.00998719763886,0.154785516462,152
250,519987.OF,0.00172097799093,0.00850981783186,0.14155961644,154
251,519991.OF,0.00293475398786,0.0134019053958,0.173380019692,154
252,519993.OF,0.000877097560446,0.00504193359192,0.0,0
253,530003.OF,0.000995780610822,0.0064252085348,0.145248058833,163
254,530005.OF,0.00103215259548,0.00607172915958,0.136032037373,152
255,530006.OF,0.000979824212722,0.00495715530435,0.125979719471,158
256,530011.OF,0.000619380254453,0.00558668597462,0.128289342133,0
257,530016.OF,0.00150725061112,0.00823621310548,0.162932203062,157
258,540002.OF,0.00193008587772,0.0109370297473,0.176614236707,158
259,540003.OF,0.00153537093976,0.00971874534719,0.144648048609,0
260,540004.OF,0.00111242383306,0.00552154020091,0.0,156
261,540006.OF,0.00156072900578,0.01040256677,0.17080397806,160
262,540007.OF,0.00130390668541,0.00768306282327,0.120830142456,153
263,540008.OF,0.00188217105193,0.00831229155495,0.0,0
264,540010.OF,0.00274241685117,0.0119957354172,0.136813107992,0
265,550001.OF,0.000639057403544,0.00483709884872,0.0,0
266,550002.OF,0.000947593283607,0.00706247086984,0.129992954646,0
267,550008.OF,0.00237666276822,0.0114093532752,0.144636075335,154
268,550009.OF,0.00263024443785,0.0125164500692,0.168992911612,151
269,570005.OF,0.00117710462811,0.0063257697036,0.126486763534,159
270,570006.OF,0.00216146618275,0.0105899111436,0.139595012215,153
271,580005.OF,0.000971878707811,0.00539388566394,0.122252499259,0
272,580007.OF,0.000910500282166,0.00522366427389,0.0,150
273,580008.OF,0.00166864797379,0.00745945911905,0.117812268884,0
274,585001.OF,0.00093891348083,0.0,0.11245507474,0
275,590003.OF,0.00201204360656,0.00836219745361,0.124628585233,151
276,590005.OF,0.00324855558192,0.0138491926773,0.193472310277,156
277,590006.OF,0.00251207475768,0.0109840565108,0.162065891757,0
278,610002.OF,0.000778639886257,0.0064221490211,0.134287438614,157
279,610005.OF,0.000715791282966,0.0063304256441,0.127210814166,158
280,610006.OF,0.00179809513721,0.00856259914221,0.143306827995,0
281,620001.OF,0.000625666601971,0.00501357397429,0.114594440364,0
282,630001.OF,0.00311452657685,0.013448038718,0.187143169493,151
283,630002.OF,0.00129616454668,0.00703577786649,0.116696789115,152
284,630005.OF,0.0036505942494,0.0154231922981,0.17975760926,151
285,630006.OF,0.0011535438825,0.00612034069626,0.113619747893,152
286,630008.OF,0.00163924315073,0.00769214474649,0.149617001835,0
287,630010.OF,0.00358240670288,0.0160721439188,0.17055901863,152
288,660001.OF,0.00276786726201,0.0127538351544,0.147049229821,156
289,660003.OF,0.000742410699861,0.00407338925794,0.0,0
290,660004.OF,0.000961584031344,0.00581921444713,0.0,152
291,660005.OF,0.00290917088202,0.0129168732467,0.144467856691,154
292,690004.OF,0.000817383754239,0.00613316201307,0.0,0
293,700001.OF,0.0024801277931,0.00991478311376,0.145608451699,0
