date,largecap,smallcap,rise,oscillation,decline,growth,value,ratebond,creditbond,convertiblebond,money1,money2,SP500.SPI,SPGSGCTR.SPI,HSCI.HI
2010/4/23,1.035685092,1.102928344,1.091820608,1.179729504,1.150016665,1.076547597,1.050920301,1.024585716,1.016566438,1.046451517,1.074400887,1.043018551,1.174755898,1.105405986,1.003425253
2010/4/30,0.989747938,1.053921897,1.057208117,1.111711788,1.079158837,1.02366415,1.008563719,1.013638752,1.010969434,1.042555891,1.075384197,1.04700334,1.14523808,1.131308361,0.998355879
2010/5/7,0.963645899,1.070399016,1.035766751,1.086242932,1.084589307,1.003766261,1.005727053,1.011633201,1.006374877,1.040651363,1.07744021,1.04700334,1.072081255,1.159801473,0.932337058
2010/5/14,0.947765638,1.026302656,1.003744727,1.084353552,1.041668961,0.993411947,0.984065239,1.005616549,1.007293789,1.040651363,1.078423521,1.050988129,1.096012669,1.17651998,0.946836737
2010/5/21,0.937483017,1.031873716,0.97370056,1.070220982,1.025704686,0.978401665,0.962403426,1.002608223,1.007293789,1.039699099,1.085485478,1.052980523,1.049699936,1.127086631,0.902151393
2010/5/28,0.970764637,1.078613969,1.024057139,1.106119222,1.070587854,1.014398544,0.995411904,1.014641527,1.0082127,1.041603627,1.085485478,1.056965312,1.051352618,1.162622899,0.925235925
2010/6/4,0.948556609,1.061523088,0.996909745,1.08533603,1.053380459,0.996678073,0.985934861,1.014641527,1.009131611,1.039699099,1.085485478,1.053976721,1.027678684,1.165243396,0.925058814
2010/6/11,0.965227842,1.085648613,1.018876206,1.106119221,1.08602871,1.01356464,1.011400386,1.02157739,1.009131611,1.045499253,1.09370953,1.056965312,1.053469788,1.17723768,0.925737181
2010/6/18,0.937483017,1.023469913,0.983852391,1.046641507,1.020797635,0.977590925,0.967109714,1.015644302,1.006374877,1.038746835,1.085485478,1.052980523,1.078475711,1.204149513,0.950275357
2010/6/25,0.93985593,1.022053541,0.990486087,1.053216553,1.022498746,0.991489334,0.972783046,1.018569064,1.007293789,1.040651363,1.090670207,1.053976721,1.039152978,1.202161562,0.965366519
2010/7/2,0.8796813,0.941886925,0.906549703,0.978699366,0.956155406,0.929062314,0.912503893,1.012635976,1.007293789,1.035803474,1.088614194,1.051984326,0.986863953,1.155779639,0.926158237
2010/7/9,0.914544862,0.986124923,0.951629081,1.032433362,1.001823702,0.970780706,0.9454479,1.022580165,1.010969434,1.041603627,1.095765543,1.060950102,1.040304402,1.157817478,0.953814228
2010/7/16,0.904262241,0.961857761,0.938676746,1.018300791,0.985597718,0.959314519,0.938871993,1.02358294,1.011971882,1.042555891,1.098894259,1.060950102,1.027681,1.13722164,0.94680332
2010/7/23,0.950138552,1.013744163,1.00602889,1.081557268,1.022040756,1.007032389,0.975619712,1.029599593,1.014728616,1.048356044,1.105062298,1.070015497,1.064142108,1.136778669,0.977436775
2010/7/30,0.979257502,1.045998208,1.033046612,1.114583648,1.047486596,1.027486214,0.991118732,1.029128452,1.022072752,1.054931422,1.107118311,1.0760923,1.063118362,1.129466289,0.987221301
2010/8/6,0.988981827,1.083453046,1.028307616,1.141941885,1.076075149,1.050372261,0.998322503,1.030934491,1.027518966,1.064285129,1.119543781,1.081172906,1.082462704,1.14991642,1.012300834
2010/8/13,0.985884449,1.074100742,1.01191178,1.130605598,1.076531349,1.044372782,0.989808956,1.032347914,1.039401614,1.070860507,1.126784522,1.081172906,1.041548088,1.160731455,0.988003262
2010/8/20,0.975223708,1.082449384,1.030867764,1.145720646,1.08778429,1.055561001,0.990027252,1.035253282,1.045838048,1.073638836,1.134114656,1.084161498,1.034257758,1.172405767,0.987909694
2010/8/27,0.955306851,1.104301842,1.018938567,1.149499408,1.11107585,1.053383584,0.982823482,1.038943884,1.050459078,1.079288104,1.139299384,1.087294913,1.027404218,1.181123612,0.966262097
2010/9/3,0.962041846,1.157359061,1.069651269,1.207994644,1.161232539,1.08145837,1.003179591,1.049780122,1.071088675,1.09234625,1.150741544,1.091472799,1.065925943,1.19375285,0.992354168
2010/9/10,0.956549404,1.175060008,1.051730238,1.235352882,1.161942185,1.090723977,1.006726902,1.048288176,1.073976818,1.088641811,1.156015664,1.093561742,1.070795203,1.18939625,1.005326686
2010/9/17,0.930978032,1.16465842,1.016541833,1.240114122,1.146862231,1.091534717,0.995539228,1.044047909,1.068200531,1.083918652,1.147612828,1.087294913,1.086275308,1.219008746,1.03840293
2010/9/21,0.930978032,1.16465842,1.016541833,1.240114122,1.144936051,1.091534717,0.995539228,1.044047909,1.068200531,1.083918652,1.146540126,1.087294913,1.086275308,1.219008746,1.03840293
2010/9/24,0.926818182,1.162559855,1.023514149,1.23444598,1.144936051,1.088824527,0.994011156,1.040043213,1.065312388,1.081140324,1.146540126,1.087294913,1.108547285,1.238701955,1.046927632
2010/9/30,0.926818182,1.162559855,1.023514149,1.23444598,1.162778553,1.088824527,0.994011156,1.040043213,1.065312388,1.081140324,1.148685531,1.087294913,1.108547285,1.238701955,1.061196733
2010/10/1,0.951147002,1.201063976,1.036478299,1.278808646,1.162778553,1.113633187,1.019497223,1.044990191,1.070098454,1.083918652,1.148685531,1.091472799,1.106198595,1.257538983,1.061196733
2010/10/8,0.968578754,1.233363642,1.071557762,1.298609359,1.191595205,1.138696651,1.046293066,1.049544551,1.075874741,1.089567921,1.150741544,1.094606214,1.124447389,1.283816378,1.085497647
2010/10/15,0.994128007,1.250264419,1.100669747,1.309234344,1.190676098,1.141233551,1.027701286,1.05692272,1.088092483,1.106194613,1.157088366,1.104110905,1.135103979,1.309328595,1.122660803
2010/10/22,1.018104999,1.271783431,1.143722351,1.348192624,1.215546052,1.166726299,1.069681446,1.056461585,1.088181664,1.102186392,1.161289784,1.093561742,1.141751669,1.264603298,1.113096829
2010/10/29,1.033958639,1.264610427,1.146183852,1.37652592,1.23263063,1.187949629,1.085894747,1.060427351,1.098437433,1.108198723,1.167725999,1.096799604,1.14192625,1.295652741,1.093631369
2010/11/5,1.061604241,1.297036336,1.18324838,1.426109186,1.268529868,1.225322491,1.138260934,1.063194164,1.10396663,1.133064535,1.168798701,1.099933019,1.183028765,1.333955901,1.168753008
2010/11/12,1.020397882,1.276303408,1.153047653,1.372984257,1.246633495,1.179410797,1.141749371,1.053325863,1.094245945,1.110648191,1.166654117,1.097914793,1.157319692,1.303293349,1.137066914
2010/11/19,0.997469065,1.300770229,1.142775619,1.361178718,1.228305419,1.214741764,1.13572389,1.055908222,1.098794155,1.105081218,1.156339685,1.088208089,1.157823266,1.290652757,1.109581351
2010/11/26,1.022887297,1.327103997,1.15721327,1.402498106,1.269124583,1.243513918,1.185870163,1.054524815,1.099953503,1.107530686,1.156339685,1.088208089,1.147857666,1.300121503,1.07961958
2010/12/3,1.000482567,1.316786662,1.143840692,1.394234228,1.244470889,1.21282362,1.173739919,1.053233636,1.09647546,1.098697756,1.155318454,1.087247029,1.181928393,1.340092128,1.103937203
2010/12/10,0.990655931,1.311873646,1.132172229,1.389512013,1.248147317,1.219320558,1.171242516,1.051942456,1.095405292,1.098920435,1.161547962,1.093109494,1.197070338,1.319834324,1.091810137
2010/12/17,1.030879628,1.346657802,1.163011999,1.436734171,1.284154686,1.268202282,1.200894225,1.060427351,1.103074824,1.108495628,1.177070671,1.107717604,1.200457347,1.314438504,1.074115784
2010/12/24,0.997403554,1.288192907,1.123391296,1.382428689,1.241010721,1.216845535,1.143097177,1.053786998,1.108604021,1.092908104,1.160220362,1.091860116,1.212872294,1.315707208,1.076438272
2010/12/31,0.995045161,1.293204183,1.136006489,1.380067581,1.258311559,1.224518109,1.143493591,1.048714507,1.10245056,1.092240068,1.173189994,1.104065576,1.2137065,1.354733917,1.08544418
2011/1/7,0.99570027,1.301458051,1.138799346,1.398956444,1.25009366,1.234727583,1.12545679,1.051665775,1.109763369,1.106417292,1.177581287,1.108198134,1.227088544,1.304737693,1.120338315
2011/1/14,0.953533837,1.247551505,1.079219384,1.350664364,1.214909038,1.164363295,1.070083972,1.056598632,1.108515242,1.099300753,1.161241593,1.092821176,1.24807167,1.296680778,1.137524729
2011/1/21,0.919430285,1.212897297,1.038116908,1.290412805,1.180923891,1.138647199,1.01756837,1.049634598,1.097103793,1.09038463,1.13632356,1.069371315,1.23851912,1.27796761,1.115596428
2011/1/28,0.921001704,1.211059573,1.029225859,1.302296592,1.193798264,1.16680869,1.033454482,1.05582485,1.099154288,1.09038463,1.13632356,1.069371315,1.231760543,1.277149275,1.103131851
2011/2/1,0.931066275,1.211059573,1.029225859,1.302296592,1.193798264,1.16680869,1.033454482,1.05582485,1.099154288,1.09038463,1.13632356,1.069371315,1.231760543,1.277149275,1.103131851
2011/2/4,0.931066275,1.22453621,1.039979557,1.315542852,1.204753476,1.188225623,1.048026276,1.054760901,1.104592556,1.094883591,1.138432821,1.080615611,1.265081218,1.284136006,1.11458389
2011/2/11,0.951214123,1.248951675,1.065634456,1.363759238,1.21954701,1.213310648,1.076084123,1.052729724,1.103968493,1.096601376,1.142894718,1.088758032,1.282718254,1.2950257,1.062553467
2011/2/18,0.966778662,1.296382435,1.078896524,1.371631301,1.235619986,1.248768885,1.110770707,1.054760901,1.104860012,1.102818123,1.146869863,1.094186313,1.296101745,1.321906053,1.097654788
2011/2/25,0.960305909,1.298920244,1.090469789,1.387678199,1.230022432,1.256736142,1.118656619,1.050698548,1.104949164,1.10200013,1.147843368,1.092150708,1.273778909,1.341643473,1.062179196
2011/3/4,0.977984382,1.300057882,1.076884863,1.399410601,1.245695582,1.250622653,1.120256659,1.060951153,1.109228457,1.1055175,1.152873143,1.091084438,1.275004741,1.360051292,1.092027349
2011/3/11,0.975084739,1.309421519,1.100254911,1.400394609,1.251533031,1.256105073,1.125628223,1.058919976,1.111457256,1.1055175,1.155063529,1.090696704,1.25872247,1.353480696,1.079806716
2011/3/18,0.965637512,1.311259242,1.078772348,1.401302924,1.244336177,1.234096512,1.126771109,1.0568888,1.098530224,1.107317084,1.154090024,1.091762973,1.23452209,1.348085909,1.043098032
2011/3/25,0.972540535,1.314059582,1.083590402,1.424843421,1.252012822,1.25121428,1.141857202,1.066077455,1.101204782,1.111734246,1.157253915,1.092344575,1.267910706,1.357715844,1.085417446
2011/4/1,0.946986255,1.265491184,1.038390096,1.368376507,1.235220161,1.202266927,1.097056078,1.070139808,1.09924344,1.106417292,1.147437741,1.084783755,1.28587162,1.358978183,1.11149615
2011/4/8,0.970867576,1.288976821,1.056378183,1.384497855,1.264065784,1.226757129,1.12272776,1.072353655,1.106283425,1.115149867,1.151007259,1.090793638,1.281773644,1.401985784,1.142721088
2011/4/15,0.962600965,1.29393715,1.060864913,1.378683598,1.267725954,1.255329033,1.115734007,1.075674427,1.113323411,1.126793301,1.15717279,1.096221918,1.273581263,1.413317417,1.13553307
2011/4/22,0.957089891,1.287255891,1.052941099,1.375247901,1.249686545,1.233910413,1.089455082,1.073716023,1.115334835,1.122645328,1.156604912,1.097482055,1.290669754,1.430259905,1.144542319
2011/4/29,0.922186421,1.238664917,1.010029015,1.324593392,1.19783414,1.20125681,1.077770908,1.073205135,1.113323411,1.108163807,1.145977484,1.09408938,1.315980928,1.480308081,1.121517938
2011/5/6,0.901060636,1.223581469,0.998030097,1.323448159,1.166461257,1.206348628,1.059092979,1.072609099,1.114329123,1.104234148,1.146985971,1.098303446,1.29338932,1.418691733,1.09873416
2011/5/13,0.896468074,1.230262728,1.002331596,1.328733847,1.151994872,1.20125681,1.055596102,1.073375431,1.117346259,1.103579205,1.147994458,1.099283462,1.291046227,1.42053587,1.10576846
2011/5/20,0.892794024,1.21690021,0.992473136,1.330055269,1.136395577,1.188991094,1.053250892,1.072864543,1.117346259,1.103724748,1.148554729,1.095167397,1.286697816,1.434988429,1.100114286
2011/5/27,0.84870543,1.173269565,0.955364989,1.256143733,1.071296842,1.147163972,1.007142373,1.069373476,1.112317698,1.087351169,1.149227053,1.09095333,1.284608054,1.460944821,1.093190264
2011/6/3,0.87166824,1.183392685,0.965223448,1.262750843,1.105022693,1.161449924,1.024061393,1.06920318,1.111311986,1.091353599,1.149451161,1.09095333,1.254747637,1.46580787,1.088625488
2011/6/10,0.850542455,1.181671755,0.964708915,1.262750843,1.084543171,1.155327373,1.01706764,1.065541817,1.105277713,1.083639825,1.14967527,1.08468123,1.226583716,1.453277892,1.057063038
2011/6/17,0.853297992,1.183392685,0.966355421,1.24028667,1.071296843,1.137969839,1.007728676,1.060518086,1.095220591,1.072069162,1.148218566,1.07840913,1.227089316,1.462700019,1.025183126
2011/6/24,0.893712537,1.228643029,1.001570085,1.274643641,1.119489079,1.178786843,1.05735501,1.064690337,1.103266288,1.085240797,1.148442674,1.079487148,1.224138132,1.426407689,1.051886729
2011/7/1,0.903816173,1.235324288,1.006756582,1.295786393,1.142408714,1.187980976,1.05735501,1.065712113,1.104272001,1.086987312,1.149339107,1.080467163,1.29287378,1.409023951,1.065664599
2011/7/8,0.931157934,1.279350521,1.042148335,1.329177155,1.176513883,1.216333648,1.087575059,1.068692292,1.110663157,1.094245992,1.14777035,1.080467163,1.296864633,1.465103073,1.085500989
2011/7/15,0.948438795,1.306990519,1.054075703,1.349211612,1.199708449,1.235464622,1.110797302,1.068011108,1.119950306,1.102615694,1.146313646,1.083603213,1.270170996,1.511040133,1.048073838
2011/7/22,0.936894095,1.29536006,1.029917362,1.32139722,1.185669633,1.220823157,1.103870252,1.058304239,1.110962743,1.098541945,1.142391752,1.065864931,1.298034105,1.522152087,1.0701993
2011/7/29,0.924480827,1.2761957,1.008664962,1.293560343,1.162780258,1.199791219,1.068329324,1.055324059,1.112061223,1.095060741,1.140822994,1.060670849,1.24714308,1.548266572,1.065180051
2011/8/5,0.919685614,1.274453485,1.012741953,1.279079771,1.152708933,1.208568008,1.058706456,1.0514924,1.112860117,1.096505071,1.142327681,1.061432825,1.157480763,1.567847103,0.992718414
2011/8/12,0.944276913,1.275960265,1.026794561,1.280204038,1.165069196,1.227698984,1.051354868,1.056771575,1.111761637,1.108763351,1.155098232,1.060385108,1.137635454,1.654056008,0.932567636
2011/8/19,0.924064639,1.249214917,1.014259982,1.259045314,1.148359952,1.193077176,1.032363856,1.065456669,1.112660394,1.095060741,1.140822994,1.061242331,1.084281378,1.758100223,0.918044565
2011/8/26,0.942648351,1.242057711,1.038635184,1.28465614,1.173767159,1.204482958,1.066977877,1.066052705,1.115057077,1.10557842,1.151780204,1.063528259,1.135694505,1.705996488,0.918278485
2011/9/2,0.910022809,1.205471206,1.001898891,1.24791506,1.154387488,1.166221008,1.027212793,1.038805351,1.085697702,1.084135688,1.129441386,1.035525635,1.132959015,1.781557913,0.953543549
2011/9/9,0.890986719,1.167754615,0.970150406,1.227880604,1.132947773,1.138717703,0.995888944,1.032163809,1.074513178,1.074321656,1.119217229,1.024857968,1.113915872,1.76504842,0.931892611
2011/9/16,0.887584832,1.151274208,0.964642131,1.222304234,1.130429942,1.135603358,0.993865312,1.029864814,1.069719811,1.076765905,1.121763623,1.020286111,1.173538462,1.722531786,0.904834786
2011/9/23,0.863210675,1.124057991,0.942435541,1.198941944,1.103267883,1.099444601,0.965916542,1.021775756,1.040460298,1.066655601,1.111230812,0.992378733,1.096733673,1.55651805,0.811647864
2011/9/30,0.822804221,1.094016562,0.897024799,1.163302646,1.058709899,1.077361066,0.921170209,1.015219361,1.006707003,1.055286138,1.099386223,0.960185239,1.091899639,1.539911705,0.801746378
2011/10/7,0.822804221,1.094016562,0.897024799,1.163302646,1.058709899,1.077361066,0.921170209,1.015219361,1.006707003,1.055286138,1.099386223,0.960185239,1.115103487,1.552732066,0.807427284
2011/10/14,0.839945976,1.106672057,0.920985646,1.186731004,1.08234918,1.110157445,0.930434218,1.009970694,1.017926635,1.0669879,1.103553049,0.990283299,1.181802258,1.597540624,0.853268861
2011/10/21,0.806441637,1.077233735,0.857240751,1.138321807,1.014839794,1.042268939,0.897012362,1.012038351,1.027106334,1.076562069,1.093406056,1.016666724,1.194997561,1.553029157,0.827297091
2011/10/28,0.871112802,1.130516104,0.924677726,1.22878914,1.089056138,1.113546404,0.951399028,1.011004523,1.030166234,1.080817255,1.119641628,1.020476605,1.240198052,1.658495697,0.928276881
2011/11/4,0.887475386,1.150456589,0.967701763,1.245725302,1.130617291,1.145249571,0.963015801,1.014185533,1.037306,1.08826383,1.126490586,1.02663123,1.209451604,1.666948448,0.921152355
2011/11/11,0.881242021,1.142301378,0.960543648,1.232811479,1.126109335,1.127102241,0.947743841,1.022535684,1.047505666,1.097837999,1.137253235,1.036359509,1.219707883,1.69736156,0.885523044
2011/11/18,0.849296024,1.130739875,0.956474825,1.197245538,1.090155639,1.10108378,0.932303826,1.020388502,1.044445766,1.095710406,1.134970249,1.03417561,1.173190168,1.637928932,0.857419264
2011/11/25,0.864879437,1.135240159,0.954139018,1.207760072,1.084548182,1.087527943,0.932219825,1.022535684,1.045465733,1.095710406,1.136927094,1.035962437,1.118194412,1.600584481,0.819280329
2011/12/2,0.85630856,1.13170955,0.942836732,1.194846248,1.063217854,1.070583147,0.923691055,1.024603341,1.045465733,1.096774202,1.147363602,1.045392911,1.200815098,1.660122047,0.884056034
2011/12/9,0.818908368,1.109456764,0.924074937,1.138321806,1.040788026,1.051342605,0.891865717,1.026670997,1.050565565,1.102093185,1.147798457,1.045591447,1.21134787,1.627423203,0.860393386
2011/12/16,0.802545784,1.095110555,0.880749506,1.106778204,0.994608967,0.995807402,0.867056658,1.026670997,1.049545599,1.101029388,1.147363602,1.045194375,1.177054308,1.514715675,0.845472651
2011/12/23,0.78696237,1.078675816,0.846541252,1.085749136,0.966571681,0.985640524,0.859011044,1.027784351,1.041385866,1.092519016,1.14790717,1.045690716,1.221134256,1.522396194,0.861766829
2011/12/30,0.769041445,1.06226594,0.831697583,1.059921489,0.947440356,0.966399981,0.844957479,1.029852007,1.047505666,1.098901795,1.150516297,1.047973883,1.21367639,1.485240802,0.85099984
2012/1/6,0.770868961,1.032764609,0.815734836,1.034547574,0.936582556,0.930682981,0.832028712,1.030895424,1.049530767,1.099981267,1.152907997,1.050058514,1.233173309,1.532644225,0.853115142
2012/1/13,0.794969324,1.047079294,0.824052774,1.059921488,0.961304598,0.96435901,0.843772159,1.032982257,1.05146782,1.105378623,1.154321274,1.051249732,1.244064121,1.545845455,0.885877266
2012/1/20,0.829463683,1.043518789,0.826841446,1.092612531,1.004670909,0.994973582,0.855537557,1.032982257,1.052436347,1.111855451,1.15627812,1.052937291,1.26943706,1.577267165,0.926382131
2012/1/27,0.829463683,1.043518789,0.826841446,1.092612531,1.004670909,0.994973582,0.855537557,1.032982257,1.052436347,1.111855451,1.15627812,1.052937291,1.270348086,1.642192981,0.946271988
2012/2/3,0.827179288,1.055726237,0.833075893,1.092612531,1.001469805,1.008239896,0.852003548,1.034025673,1.056398502,1.112934922,1.158926534,1.055969246,1.297924376,1.646844437,0.958074908
2012/2/10,0.826836629,1.061248653,0.839326366,1.105948588,1.004670909,1.01436281,0.856700926,1.035069089,1.056398502,1.11077598,1.159711249,1.052876652,1.295741871,1.632671251,0.967862776
2012/2/17,0.821696742,1.066480417,0.84139383,1.114445899,0.996365341,1.015383296,0.854352237,1.036112506,1.056398502,1.108617037,1.160692144,1.051300035,1.31367943,1.633267154,0.995729295
2012/2/24,0.844426468,1.107171909,0.860818378,1.147136941,1.034043203,1.05007981,0.874327073,1.041329588,1.063266237,1.115093865,1.16137877,1.054210712,1.318037299,1.681086196,0.997226381
2012/3/2,0.853221388,1.110296435,0.864296205,1.145838741,1.041721527,1.044977382,0.883721831,1.044459837,1.063266237,1.118332279,1.162065396,1.053119208,1.321786499,1.618092079,1.00384965
2012/3/9,0.83506045,1.117054128,0.866379697,1.15315587,1.028938739,1.026608639,0.880209772,1.050720336,1.064234764,1.121570693,1.163438647,1.055362855,1.322981062,1.619718257,0.981948083
2012/3/16,0.817584831,1.124901773,0.865674515,1.147136942,1.007850384,1.032731554,0.868444374,1.052807169,1.073039552,1.121570693,1.164321452,1.057121388,1.355124448,1.566711033,0.988377533
2012/3/23,0.808447253,1.095109788,0.853189595,1.107128771,0.981030321,0.995994067,0.848469538,1.054894001,1.072071025,1.118332279,1.165204257,1.055544772,1.348306327,1.573165338,0.952303775
2012/3/30,0.796682621,1.063283228,0.846249967,1.072077364,0.970172522,0.953133666,0.827331333,1.059067667,1.073039552,1.116173336,1.16647942,1.058152253,1.359269809,1.579807154,0.949443271
2012/4/6,0.819419996,1.086297358,0.876093399,1.099953367,1.007340034,0.969844428,0.846014554,1.058080882,1.074462681,1.118615538,1.166675598,1.0590012,1.349248717,1.540330248,0.956287093
2012/4/13,0.831663197,1.101083115,0.88972876,1.12154961,1.033708876,0.978783591,0.860226576,1.060959006,1.075980686,1.124110491,1.167656493,1.058030975,1.322397774,1.56880048,0.960460889
2012/4/20,0.83603577,1.108855764,0.889900274,1.131811656,1.047621581,0.982395743,0.866454317,1.063837131,1.078826945,1.139199808,1.168735476,1.056696915,1.330380541,1.552383194,0.970155189
2012/4/27,0.829914169,1.113488971,0.870433438,1.120554039,1.034914309,0.990459232,0.853998836,1.065810702,1.083570709,1.143211997,1.169422102,1.059365035,1.354338495,1.573196647,0.957964631
2012/5/4,0.846529943,1.125894828,0.89487418,1.150880679,1.071227973,1.023406432,0.872682057,1.067784273,1.084329712,1.161790173,1.172827855,1.061498164,1.321275301,1.554701782,0.970412501
2012/5/11,0.836910284,1.109210217,0.88887119,1.134262292,1.041142379,1.002901087,0.865549431,1.068688827,1.086037467,1.163709045,1.175098358,1.062564728,1.306117336,1.496921307,0.915080468
2012/5/18,0.827290626,1.089917843,0.86494499,1.107764774,1.019394362,0.988087617,0.858416805,1.083243915,1.092488987,1.175047838,1.182023389,1.068786353,1.249977683,1.504403306,0.867193766
2012/5/25,0.835161255,1.086753084,0.861171682,1.110981235,1.019745947,0.99582273,0.847771095,1.090069182,1.100553386,1.182374443,1.188834895,1.074030295,1.271789418,1.482724553,0.860196225
2012/6/1,0.856149601,1.106374592,0.884411826,1.154020558,1.050333805,1.029098306,0.857565148,1.091055968,1.102545768,1.185688859,1.192354173,1.078207672,1.233402223,1.530783574,0.857456023
2012/6/8,0.836035769,1.090145705,0.856369291,1.126833798,1.007842298,1.010709172,0.852189064,1.095907664,1.108902412,1.188479947,1.203933734,1.083451613,1.279350064,1.501834933,0.851952227
2012/6/15,0.8561496,1.106830318,0.875836127,1.150804097,1.035567253,1.041467189,0.876248368,1.093934092,1.109281913,1.19039882,1.206204236,1.085495862,1.29592977,1.536493344,0.881639978
2012/6/21,0.8561496,1.106830318,0.875836127,1.150804097,1.035567253,1.041467189,0.876248368,1.093934092,1.109281913,1.19039882,1.205068985,1.085495862,1.29592977,1.536493344,0.881639978
